letters,count
ன்,504
ர்,316
த,289
ல்,288
க,282
த்,233
ற்,224
க்,215
ந்,214
ம்,213
வ,210
து,200
ப,198
ண்,160
மே,159
சா,155
சோ,152
ய,144
தா,128
ம,127
கு,125
ன,117
ல,116
ங்,116
ப்,114
தி,109
ரு,107
ய்,106
மை,106
று,95
மு,94
ர,94
டு,93
வி,93
கா,91
ற,91
வா,91
றி,91
ட,88
அ,82
ள்,78
ட்,78
ந,76
யா,73
பு,72
ச்,70
யி,69
லா,68
டி,65
ஞ்,64
பி,63
னா,63
இ,62
ச,61
றா,61
ழ்,61
ரி,60
செ,56
னை,56
னி,55
மா,54
கை,52
னு,52
சி,51
கி,51
பா,50
கொ,50
ழி,49
ள,48
யு,48
டை,47
லி,43
சொ,43
ண,43
வே,41
டா,41
தூ,41
வு,39
வெ,38
தோ,38
ஆ,35
நா,35
லை,35
மி,34
பெ,34
உ,33
பொ,32
எ,32
ரை,32
தொ,31
ணி,31
நீ,30
மெ,30
ழு,29
சு,29
லு,29
ளி,28
கே,28
தே,27
தெ,26
ழ,26
நி,26
போ,26
வை,25
றை,24
சூ,24
ரா,23
கூ,21
தீ,21
கோ,20
மொ,19
தை,19
சே,19
ளா,19
சீ,18
ஓ,18
னெ,18
பே,18
ஒ,17
றே,17
ளு,16
யை,16
நோ,16
வீ,15
ணை,15
யெ,15
கெ,15
னே,14
நெ,14
ணு,13
கீ,12
ழை,11
பூ,10
றொ,10
மூ,10
ஏ,10
ஊ,10
ளை,9
யே,9
மீ,9
ரே,9
றெ,9
யோ,9
னோ,9
ணா,8
ஞா,7
ழா,7
ரெ,7
',6
றோ,6
லே,6
ஈ,6
சை,6
பை,5
ளே,5
ஃ,5
டே,5
வ்,5
ரூ,5
லெ,5
&,4
டோ,4
ணீ,4
லோ,4
நூ,3
நே,3
ளெ,3
வோ,3
லூ,3
நொ,3
னூ,3
றீ,3
தௌி,3
டெ,3
ரீ,3
ரோ,3
யொ,2
வூ,2
யூ,2
டொ,2
ணெ,2
நு,2
﻿,1
;,1
©,1
ளீ,1
றௌி,1
ஔ,1
யிா,1
டீ,1
ஞ,1
ங,1
வொ,1
ணே,1
ணோ,1
மைி,1
ஐ,1
ழே,1
பீ,1
மோ,1
ரொ,1
ணொ,1
ளோ,1
