letters,count
க,351
ன்,322
த்,284
த,275
ம்,271
வ,255
க்,249
து,240
ப,196
ரு,195
ந்,189
ல்,180
ய,168
ர்,165
ன,163
தி,155
ட,148
கு,139
ப்,138
அ,135
வி,120
ண்,112
ம,110
ட்,110
டு,108
கி,107
ற்,106
ர,102
ள்,99
ங்,98
டி,98
மா,93
று,89
ற,86
இ,82
தை,81
ய்,77
றி,73
யி,72
எ,70
தா,69
கா,68
ல,67
ச,64
உ,63
யா,62
பி,60
மு,58
;,57
கொ,56
செ,56
ரி,56
ளி,53
வா,53
ண,49
ச்,48
ள,48
னு,47
யு,46
பா,45
வு,44
போ,44
பு,42
டை,42
',40
ந,38
றா,36
னி,35
ஒ,35
தோ,33
ஆ,33
லை,33
வெ,32
வ்,32
ழ,31
லி,31
சி,31
ழு,31
நி,31
ரா,30
ழி,30
லு,30
வே,30
லா,29
னா,29
ளை,28
கை,27
டா,27
மே,26
தே,25
மி,24
சு,24
னை,23
பொ,22
ரை,21
தெ,20
வை,19
யை,18
மை,17
ணி,16
ளு,16
றை,16
நீ,16
சா,15
யோ,15
கூ,15
பெ,14
ஜ,14
ழ்,13
ஷ,13
ணு,12
பே,12
ழை,12
வீ,12
மெ,11
நா,11
ளா,11
லே,9
சை,9
மூ,9
கே,9
சொ,9
தொ,9
தீ,9
னோ,9
கீ,8
சே,7
ஏ,7
றே,7
லெ,7
ஷ்,7
பூ,7
ஞ்,6
ணை,6
தூ,6
மீ,6
ரே,6
யெ,6
நோ,6
மொ,5
ணா,5
ளே,5
லோ,5
ரோ,5
சூ,5
ஓ,5
ஸ்,4
ஈ,4
னே,4
நே,4
லொ,4
ரெ,4
ஸ,4
நெ,4
ழா,3
ஸி,3
பீ,3
ஷை,3
ஞ,3
யே,3
மோ,3
றெ,3
சீ,3
ஜா,3
ரீ,3
சோ,3
கோ,3
ஜோ,3
&,2
டோ,2
னெ,2
னூ,2
ளோ,2
ணீ,2
[,2
],2
யொ,2
றொ,2
ஷா,2
ழே,2
ஜை,2
டீ,2
ளீ,2
மௌ,2
பை,2
﻿,1
ஃ,1
ஜி,1
வூ,1
ஹெ,1
நு,1
வொ,1
ணோ,1
னொ,1
ரொ,1
டொ,1
ஹே,1
சௌ,1
ஞா,1
ஊ,1
ஹா,1
டே,1
ரூ,1
