letters,count
க,3070
ம்,3016
ன்,2974
த,2027
க்,1963
த்,1871
ல்,1820
வ,1809
ர்,1706
து,1552
ப,1513
ப்,1437
ய,1418
கு,1339
ரு,1278
தி,1229
ற்,1196
ந்,1131
ம,1121
அ,1105
ற,1097
இ,1070
டு,1047
ல,1005
ட,1002
று,974
எ,944
ள்,932
கி,880
ண்,836
ட்,792
வி,776
ன,755
ங்,746
றி,706
கா,689
ர,669
வா,610
யி,588
பி,581
டி,560
பா,550
சி,542
மு,541
லை,522
உ,522
னை,490
பு,475
ரி,473
யா,468
ண,449
தா,448
லி,407
ள,405
ழ்,392
பெ,392
கொ,390
ய்,387
ச,386
யு,383
மி,370
செ,368
',367
ச்,366
நா,361
ஆ,335
கை,334
ந,326
மை,321
ளி,318
மா,315
ரா,313
நி,303
வே,299
லா,298
டை,298
ழ,295
ழி,292
னி,291
;,284
னு,280
வு,278
னா,253
லு,251
ரை,248
தை,243
ஒ,240
றா,239
ளை,239
போ,237
கூ,235
ழு,230
ணி,225
தொ,225
பொ,222
றை,192
[,192
],192
தெ,189
வெ,178
ஞ்,161
தோ,160
சு,156
சை,156
டா,152
மே,146
தே,142
ளா,141
யை,140
நெ,129
ளு,129
வ்,115
சா,110
நூ,108
யே,106
வை,105
நீ,98
கோ,95
ணை,85
ழை,81
கே,79
ஏ,73
பே,73
லே,72
பூ,71
சொ,68
மொ,63
றோ,61
வீ,61
ஓ,57
நோ,53
சே,51
யோ,49
சீ,48
ரே,48
றே,47
மெ,46
னே,46
னூ,44
மீ,44
&,43
யெ,43
ணா,42
ஊ,39
மூ,38
ணு,35
தீ,35
வோ,35
சூ,34
ழா,34
தூ,34
ஞ,33
கெ,33
ளே,33
ஈ,32
ஐ,31
பை,30
னோ,27
கீ,27
னெ,26
நே,26
யொ,26
மோ,25
லெ,24
ஞா,24
ரீ,24
சோ,23
லோ,23
றெ,21
நு,20
டே,19
ரோ,18
வொ,18
டோ,17
ஃ,16
ஜ,15
லொ,15
},13
ரூ,13
…,12
ளெ,12
{,11
ஸ்,11
ளோ,9
றொ,9
லூ,8
ரொ,8
ரெ,8
ஜா,8
யூ,8
டொ,8
டீ,6
னொ,6
”,6
ஜே,6
ழே,5
றீ,5
நொ,4
ணீ,4
ஷ்,4
வூ,4
டெ,4
ணோ,4
லீ,3
னீ,3
ழோ,3
யீ,3
“,3
ஷ,2
’,2
ளொ,2
பௌ,2
ஞெ,2
ணே,2
றூ,2
ளூ,2
ணெ,2
ஜி,2
ங,2
﻿,1
ஹீ,1
ஹோ,1
ஷே,1
ஷெ,1
ழீ,1
சுா,1
தைா,1
ஷா,1
கௌ,1
ஷை,1
ழெ,1
ழொ,1
ஸி,1
ஞை,1
–,1
டூ,1
