letters,count
ம்,3337
த்,2575
த,2570
க,2339
வ,1890
க்,1875
தி,1802
து,1747
ப,1529
ரு,1336
ய,1316
ர,1296
ல்,1291
டு,1264
ன்,1263
ண்,1223
ர்,1138
கு,1045
ப்,975
ந்,961
ச,911
ம,873
அ,848
வி,846
ன,827
சி,775
மா,772
ங்,764
ய்,744
இ,731
எ,714
ட,708
செ,662
யா,657
மு,653
ல,641
வே,598
ரி,571
ள்,569
ட்,564
ற்,551
டி,521
பி,505
கா,502
யி,481
கி,476
உ,473
னு,441
வா,426
லே,408
ச்,400
ஞ்,397
று,386
பு,379
கொ,377
ண,366
யு,355
லி,348
ஆ,347
வை,334
ற,320
பெ,316
டை,315
ள,315
சு,310
தா,305
நி,298
நா,296
னா,276
பூ,274
ழு,263
கை,262
பா,256
றி,256
ளி,254
ளை,253
தை,251
லா,243
போ,243
ரா,233
சா,221
ரை,207
சை,206
ஸ்,199
லு,199
ந,194
பொ,189
ளு,184
ஷ,184
யை,180
லை,180
னை,177
ணி,176
னி,171
மி,166
;,164
ழி,162
ஒ,159
வு,155
தீ,148
வ்,135
தே,133
தோ,127
மூ,125
டா,108
ளா,107
நீ,107
ழ,106
மை,103
கே,100
றை,95
நு,93
கோ,91
மே,85
வெ,84
யோ,76
ழ்,71
தொ,70
ரீ,66
சே,64
யே,62
ஷை,59
கூ,54
மெ,53
றா,52
ஞா,52
நெ,45
ஷி,45
சூ,44
பே,43
ஐ,42
னே,42
ளே,40
ஏ,40
பை,36
நூ,36
தூ,36
ணு,36
மோ,36
தெ,35
ஷ்,34
மீ,33
வீ,31
ஓ,30
சொ,28
பீ,28
ழை,26
ஈ,25
ணா,23
ரோ,22
ணை,22
சோ,21
கீ,21
நோ,20
டே,20
சீ,19
ஷே,18
டோ,17
லோ,16
வோ,16
வொ,14
¨,14
கெ,14
ரே,13
ஊ,13
றோ,13
டெ,12
{,11
},11
றே,11
ளெ,11
னோ,10
நே,9
ழா,9
யீ,8
றெ,7
சௌ,7
றொ,7
னெ,7
ழே,6
ணீ,6
[,6
],6
மொ,6
யொ,6
ஷா,6
கௌ,5
னூ,5
ரூ,5
ணெ,5
யெ,5
ணூ,5
லூ,4
',4
ளோ,4
லெ,4
நொ,4
னீ,4
வூ,3
ஹ,3
ஷு,3
ஜை,3
னொ,3
ரொ,3
றீ,2
ஞ,2
¡,2
லீ,2
ஜ,2
ரெ,2
ஃ,2
ணோ,2
லொ,2
ங,2
டொ,2
§,2
நை,2
﻿,1
&,1
மௌ,1
¢,1
甜ி,1
யூ,1
ஹோ,1
ஞை,1
ளீ,1
ஷெ,1
றூ,1
