letters,count
க,2124
ர்,2040
வ,1864
அ,1632
ம்,1476
ன்,1427
க்,1366
து,1063
ரு,1031
ள்,992
த,906
ல்,835
ட,825
த்,825
ப்,815
எ,798
இ,771
ந்,740
கு,717
டு,716
ப,674
ட்,633
று,575
வி,552
தி,511
ண்,505
ங்,472
ம,453
உ,434
ற்,433
கி,427
ன,427
ய,426
டி,397
தா,328
பி,326
யா,304
ல,283
யே,279
ரை,278
கொ,275
ளை,274
றி,272
செ,268
ர,254
ற,254
ளு,254
ய்,249
தை,239
மு,236
னா,235
சு,235
யி,231
றா,230
போ,225
ச்,224
லை,221
ளி,219
வா,216
ரி,215
பு,213
ஆ,191
றை,187
ழு,187
டை,186
கூ,185
வு,184
ஒ,182
யு,182
கா,180
டா,179
வே,173
சி,173
பா,169
கே,168
னி,165
லி,151
நா,151
ஏ,144
ள,144
வை,142
லு,142
மா,138
னை,138
ந,136
மை,127
யை,121
ச,115
கை,113
நீ,113
லா,108
பெ,104
னு,96
நி,96
பே,95
சொ,92
யோ,90
ரா,89
தொ,88
மீ,88
பொ,84
ண,84
மி,82
சீ,78
கோ,73
ழி,69
சா,68
வெ,68
மே,68
தே,67
வீ,62
ளா,61
நோ,61
ஓ,56
னே,54
தோ,53
ழ்,53
ணி,52
சே,48
ரே,47
தெ,47
னெ,46
தீ,46
றே,44
ரோ,44
ழை,41
வ்,41
ழ,39
நூ,38
லே,38
றீ,32
ளோ,30
தூ,29
மோ,27
சை,26
நெ,23
ணு,23
ஞ,22
மெ,22
வோ,22
ஊ,21
ளே,21
லோ,19
நே,19
ணை,18
ஞ்,17
யூ,16
சூ,15
டே,14
றோ,14
கெ,12
ஸ,11
நு,11
பை,10
கீ,10
னோ,10
றொ,8
ஐ,8
பூ,7
யெ,7
மொ,7
பீ,7
சோ,6
ழே,6
ழா,6
ணீ,5
ணா,5
ரெ,4
டீ,4
ஈ,4
றெ,3
வொ,3
நை,3
டோ,2
﻿,1
;,1
',1
ளீ,1
ணோ,1
ஞா,1
ணெ,1
ங,1
|,1
மூ,1
லூ,1
லொ,1
டெ,1
லெ,1
னொ,1
ணே,1
