letters,count
ன்,5548
க,4746
ம்,3913
த,3636
வ,3373
ர்,3131
க்,2860
து,2840
ப,2719
கு,2681
ய,2626
த்,2559
ரு,2442
ற்,2295
டு,2169
ப்,2154
ங்,1989
று,1946
ட,1905
ர,1783
ல்,1751
ன,1749
ந்,1716
ண்,1596
ம,1588
எ,1550
அ,1527
ல,1483
இ,1478
ட்,1441
தி,1363
ற,1351
கொ,1265
கா,1209
றி,1198
ள்,1171
யா,1123
வி,1048
சி,1039
லை,1030
பு,1005
கி,980
யி,956
டி,938
ரி,932
யு,908
னா,880
நா,870
ண,859
தா,812
ஞ்,799
ள,796
கூ,788
லா,785
மு,784
ரை,765
னு,765
டை,724
மா,710
சே,689
ச்,643
னை,623
பா,621
பெ,593
ழ,579
ந,569
வா,563
வே,559
வு,551
செ,550
னி,547
ரா,529
ளி,529
தெ,521
பி,512
பொ,501
லி,494
கோ,476
ய்,474
மை,463
றை,436
உ,413
லு,404
றா,403
ஆ,385
‌,384
மி,356
ணி,347
யை,346
நி,337
போ,333
வூ,330
ழ்,325
ச,317
யெ,317
சோ,315
தை,310
வ்,307
ரெ,300
மே,294
மெ,280
ழி,274
டா,273
ழு,245
தே,240
வை,233
கை,232
வெ,224
யே,207
ளை,194
ஒ,186
சு,183
;,179
நீ,168
தொ,163
பே,157
மூ,153
ளு,152
ணா,144
னெ,142
கே,140
ளா,139
சை,136
ங,133
னே,124
தோ,122
சா,120
றெ,120
நெ,118
றே,117
நை,115
&,114
ஈ,111
நூ,107
ழை,103
',102
பூ,97
தூ,96
ரே,89
ணு,88
லே,86
சூ,82
ணை,82
யூ,82
ழா,81
டெ,77
நோ,72
கெ,70
ளூ,69
யொ,69
ஃ,68
லெ,67
யோ,67
வீ,64
னோ,63
சொ,62
ஓ,59
ரூ,58
ஊ,54
மொ,51
மீ,49
றோ,48
ஏ,43
லோ,40
மோ,40
ளெ,38
னூ,38
டே,37
கீ,35
லொ,35
ரோ,35
றொ,34
நே,33
ஸ,31
பை,31
ரொ,31
வோ,28
னீ,28
டொ,27
ஞா,25
…,25
நு,25
தீ,24
சீ,23
னொ,23
றூ,23
ஸ்,22
ஐ,21
லூ,21
ஞ,21
ஜ,19
டூ,19
ணே,18
ளே,17
ஷ,15
ளொ,15
ரீ,14
யீ,12
{,11
},11
பீ,11
வொ,11
டோ,10
ஷே,9
ஹா,9
ஹ்,9
ணெ,8
ணீ,7
ழீ,7
ளோ,6
ழெ,6
லீ,6
—,4
றீ,4
ஸே,3
ணொ,3
௸,3
ளீ,3
பௌ,3
ஷ்,3
ழொ,2
ஹோ,2
ஜா,2
ஸா,2
ஹி,2
–,2
ஔ,2
நொ,2
﻿,1
கா௱௱,1
ஜே,1
$,1
ஸி,1
ஸூ,1
ஶ்,1
ஞை,1
கௌ,1
போ்,1
ணூ,1
ஷு,1
ஷை,1
ழே,1
ழோ,1
வௌ,1
ஞி,1
ழூ,1
†,1
