letters,count
ன்,2100
ம்,1214
ல்,888
க,878
த,847
த்,841
க்,808
வ,736
ர்,733
தி,704
ந்,663
ட்,635
ப்,632
ள்,613
எ,600
ரு,591
அ,565
து,547
கு,513
ண்,462
ங்,457
ப,454
தா,450
டு,445
ட,445
இ,440
',429
ம,425
வி,395
டி,364
ன,362
று,355
கி,353
ய்,334
சி,332
உ,313
ற்,301
பா,281
ற,261
லை,260
ரி,257
செ,255
போ,245
யி,239
னை,225
றா,223
பு,219
ச்,218
வா,216
;,214
கா,213
சு,210
ய,208
மா,195
டா,192
ந,185
றி,167
ச,159
பி,159
மி,158
ர,157
யா,157
ல,154
நா,151
மு,149
கொ,149
னி,145
கை,142
டை,142
வே,138
ரை,134
கே,134
யு,130
தே,130
னா,128
நி,121
தை,121
ஆ,110
மை,109
ஞ்,108
ழி,107
வீ,107
தெ,107
ழ்,105
ள,104
ழ,103
ஒ,103
வை,101
தோ,100
னு,98
லே,98
லா,96
சொ,96
கூ,93
நீ,92
ளு,90
றை,84
பெ,84
ண,82
லு,81
ளை,79
ணை,77
ழை,76
மே,76
பே,74
வு,72
ழு,71
தீ,71
ளி,69
லி,67
யை,67
சா,66
சே,65
ணி,60
கோ,58
ஏ,56
பொ,55
யே,54
தொ,52
வெ,51
நெ,48
வ்,45
றே,43
ரா,41
சை,40
னே,38
மெ,38
ஓ,36
யோ,32
மூ,32
சீ,30
தூ,30
கெ,29
டே,27
டோ,24
ரே,24
சூ,23
சோ,23
நோ,23
மோ,23
ளா,23
ஊ,22
ணா,22
மொ,21
மீ,21
னோ,21
ளே,21
நே,20
ரோ,19
ணு,19
றெ,18
றோ,18
பீ,18
வோ,17
பை,17
பூ,16
யெ,16
வௌி,13
நு,12
ணே,12
றொ,10
னெ,10
ழா,9
யொ,9
ரெ,9
ஐ,9
றீ,8
நொ,7
ஞ,6
டொ,6
ளெ,6
ளோ,6
ஈ,5
னூ,5
ணீ,5
கீ,5
நூ,4
டெ,4
லொ,4
லோ,4
டீ,4
னீ,4
ணெ,3
னொ,3
லெ,3
வொ,3
தௌி,2
நை,2
றூ,2
ஞா,2
ஃ,2
ரொ,2
யூ,2
யீ,2
ளீ,2
﻿,1
©,1
லூ,1
ளூ,1
நௌி,1
ரீ,1
ச்ி,1
