words,count,book
&;,2677,pmuni0497.html
என்று,173,pmuni0497.html
என,138,pmuni0497.html
போல்,104,pmuni0497.html
தன்,89,pmuni0497.html
கொண்டு,88,pmuni0497.html
மேல்,81,pmuni0497.html
அம்,74,pmuni0497.html
வந்து,73,pmuni0497.html
கண்டு,67,pmuni0497.html
கண்,66,pmuni0497.html
எல்லாம்,66,pmuni0497.html
பொன்,65,pmuni0497.html
என்,65,pmuni0497.html
வேறு,63,pmuni0497.html
அருள்,62,pmuni0497.html
நீர்,62,pmuni0497.html
ஆம்,60,pmuni0497.html
எலாம்,59,pmuni0497.html
பொருள்,59,pmuni0497.html
செய்து,58,pmuni0497.html
ஒரு,56,pmuni0497.html
படலம்,54,pmuni0497.html
வாய்,53,pmuni0497.html
தம்,52,pmuni0497.html
பரி,51,pmuni0497.html
நாள்,51,pmuni0497.html
வெம்,51,pmuni0497.html
ஓர்,50,pmuni0497.html
நோக்கி,49,pmuni0497.html
இது,49,pmuni0497.html
முன்,47,pmuni0497.html
திரு,47,pmuni0497.html
நின்று,46,pmuni0497.html
செம்,46,pmuni0497.html
என்ன,44,pmuni0497.html
ஆகி,43,pmuni0497.html
போற்றி,43,pmuni0497.html
சொல்,42,pmuni0497.html
கடல்,40,pmuni0497.html
மா,40,pmuni0497.html
வந்த,39,pmuni0497.html
இன்று,39,pmuni0497.html
கொடு,39,pmuni0497.html
கருணை,38,pmuni0497.html
என்னா,38,pmuni0497.html
எம்,38,pmuni0497.html
என்றார்,36,pmuni0497.html
எனப்,36,pmuni0497.html
மணி,34,pmuni0497.html
மலர்,34,pmuni0497.html
இல்,34,pmuni0497.html
ஆதி,33,pmuni0497.html
செய்த,33,pmuni0497.html
இடை,33,pmuni0497.html
போய்,33,pmuni0497.html
சரணம்,33,pmuni0497.html
கூடல்,32,pmuni0497.html
சூழ்,32,pmuni0497.html
நீ,32,pmuni0497.html
பெரும்,32,pmuni0497.html
வேந்தன்,32,pmuni0497.html
அது,32,pmuni0497.html
மண்,31,pmuni0497.html
ஆலவாய்,31,pmuni0497.html
நகர்,31,pmuni0497.html
அன்று,31,pmuni0497.html
பல்,31,pmuni0497.html
கரை,30,pmuni0497.html
கோயில்,30,pmuni0497.html
எல்லை,30,pmuni0497.html
அடி,30,pmuni0497.html
பின்,30,pmuni0497.html
எதிர்,30,pmuni0497.html
அங்கு,30,pmuni0497.html
வேத,30,pmuni0497.html
நெடும்,29,pmuni0497.html
நாயகன்,29,pmuni0497.html
கை,29,pmuni0497.html
வரும்,29,pmuni0497.html
அவர்,29,pmuni0497.html
ஒன்று,29,pmuni0497.html
நூல்,29,pmuni0497.html
நேர்,28,pmuni0497.html
வழி,28,pmuni0497.html
தமிழ்,28,pmuni0497.html
நின்ற,28,pmuni0497.html
எனக்,28,pmuni0497.html
ஈது,27,pmuni0497.html
எழுந்து,27,pmuni0497.html
புறம்,27,pmuni0497.html
தலை,27,pmuni0497.html
எங்கும்,27,pmuni0497.html
ஆகிய,27,pmuni0497.html
அன்பு,27,pmuni0497.html
வாள்,26,pmuni0497.html
என்றான்,26,pmuni0497.html
எழு,26,pmuni0497.html
ஆல்,26,pmuni0497.html
தான்,26,pmuni0497.html
வண்டு,26,pmuni0497.html
அவன்,26,pmuni0497.html
முதல்,25,pmuni0497.html
மதி,25,pmuni0497.html
வேண்டும்,25,pmuni0497.html
வான்,25,pmuni0497.html
தடம்,25,pmuni0497.html
பால்,25,pmuni0497.html
கேட்டு,25,pmuni0497.html
என்பார்,25,pmuni0497.html
தோள்,24,pmuni0497.html
ஆக,24,pmuni0497.html
மெய்,24,pmuni0497.html
சென்று,24,pmuni0497.html
அடைந்து,24,pmuni0497.html
அன்ன,24,pmuni0497.html
கொண்ட,24,pmuni0497.html
வெண்,24,pmuni0497.html
தண்,24,pmuni0497.html
உண்டு,24,pmuni0497.html
மீன்,24,pmuni0497.html
இரு,23,pmuni0497.html
அனைய,23,pmuni0497.html
பல,23,pmuni0497.html
இன்,23,pmuni0497.html
அரும்,23,pmuni0497.html
ஆயிரம்,23,pmuni0497.html
வண்ணம்,23,pmuni0497.html
உரை,23,pmuni0497.html
நல்,23,pmuni0497.html
வேலை,23,pmuni0497.html
நம்,23,pmuni0497.html
ஆன,22,pmuni0497.html
ஆறு,22,pmuni0497.html
உயிர்,22,pmuni0497.html
உன்,22,pmuni0497.html
பூம்,22,pmuni0497.html
பெருமான்,22,pmuni0497.html
அணி,21,pmuni0497.html
நின்,21,pmuni0497.html
கயல்,21,pmuni0497.html
நெறி,21,pmuni0497.html
தரு,21,pmuni0497.html
புனல்,21,pmuni0497.html
சிலர்,21,pmuni0497.html
கொல்,21,pmuni0497.html
முடி,20,pmuni0497.html
எடுத்து,20,pmuni0497.html
தார்,20,pmuni0497.html
இட்டு,20,pmuni0497.html
அன்றி,20,pmuni0497.html
பேர்,20,pmuni0497.html
