letters,count
க,5533
ம்,4867
ன்,4290
வ,3848
ர்,3819
ரு,3411
த,3370
த்,3328
க்,3214
து,3083
அ,2981
ல்,2909
ய,2738
ந்,2730
தி,2395
ப்,2381
ப,2342
எ,1941
கு,1882
ட,1801
ள்,1782
இ,1689
டு,1551
ர,1515
வி,1491
ங்,1480
சி,1442
ற்,1398
ன,1367
று,1352
ட்,1348
பி,1250
ண்,1246
ம,1243
டி,1191
ரி,1162
ல,1113
பா,1045
கி,1038
தா,976
யி,918
ற,918
ளை,891
மா,870
வா,869
நா,865
செ,818
ச்,816
யா,802
உ,772
ய்,771
மு,763
தை,739
பு,732
ச,715
டை,703
கா,695
தே,670
ரா,667
போ,660
வே,647
யு,642
றி,634
லை,595
ஆ,585
ண,567
லி,557
கே,546
சொ,512
ள,512
ளி,495
கொ,493
பெ,477
ளு,460
னா,458
ஒ,457
றை,454
மி,449
ரை,429
”,427
“,423
லா,399
லு,382
டா,380
னு,369
வு,368
நி,367
ணி,366
ந,360
சு,345
ழு,304
மை,296
னை,295
வ்,279
னி,277
சா,271
றா,269
தெ,262
யை,256
தோ,248
வை,244
பொ,230
ஷ,224
ஸ்,222
கை,222
யே,212
னே,204
ழ,196
கூ,193
ழ்,191
மெ,184
பே,183
கோ,180
ஏ,161
மே,150
சே,149
;,139
வெ,124
ரெ,118
யோ,114
ழி,114
டே,106
ழை,103
றே,103
நீ,100
லே,98
ளா,89
ஞ்,87
ஷ்,87
தீ,86
மூ,86
நே,82
நூ,79
பூ,79
ஊ,77
தொ,73
மீ,69
ஜ,68
வீ,68
ணா,67
ரே,66
சை,65
தூ,63
ஐ,62
நோ,61
ஸ,57
ரோ,56
லோ,55
ஓ,55
ணை,53
ஞா,52
சௌ,52
கீ,52
பை,51
றோ,51
யெ,50
‘,47
ரீ,47
’,43
வோ,42
நெ,42
யூ,40
னோ,39
ளோ,39
டீ,38
ளே,37
வொ,36
ணு,36
மோ,33
னெ,33
ஜை,32
மொ,31
ரூ,28
சீ,26
டோ,26
ளெ,26
சோ,25
ஷே,25
சூ,24
ஸா,24
லூ,23
ஷி,22
லெ,20
ஈ,20
ஞ,17
கெ,17
ஜா,16
றொ,16
னூ,15
ஜ்,14
றீ,14
ழா,13
வூ,12
{,11
},11
றெ,11
ஷை,11
நு,11
ணீ,10
ங,10
[,10
],10
பீ,9
டெ,9
ஜி,8
யொ,8
லீ,8
ஹ,6
றூ,6
கௌ,5
ஜீ,3
ஹை,3
மௌ,3
&,2
னொ,2
ழே,2
ளொ,2
டொ,2
ஷு,2
ஞை,2
ஜூ,2
நை,2
ஸூ,2
னீ,2
ணெ,2
ஹூ,2
,2
ஸி,2
ஸீ,2
﻿,1
யீ,1
லௌ,1
ஹீ,1
ளீ,1
ஷூ,1
ஹ்,1
பௌ,1
ஷா,1
ஸை,1
ணோ,1
த்ை,1
ா,1
னே்,1
லொ,1
