letters,count
;,5877
&,5865
ன்,2431
ம்,1898
க,1693
த,1260
ல்,1206
ர்,1178
த்,1162
க்,1138
து,1082
அ,1064
வ,1062
ண்,918
ரு,871
ந்,861
கு,845
ப்,800
ம,794
டு,768
ய்,757
தி,716
எ,700
ப,699
இ,697
உ,681
ங்,632
ள்,615
ட,615
று,612
ய,562
ற்,542
வா,539
ர,530
வி,466
டி,462
கி,450
ல,450
கா,439
ஆ,436
ட்,430
ன,382
னை,377
பு,371
தா,365
ற,365
கொ,364
மு,360
மா,354
ṇ,347
லை,320
றி,314
பி,310
பா,310
ச்,309
டை,305
செ,293
சி,283
யா,279
ந,278
ச,273
ண,261
ழ,254
ள,252
யி,250
ரி,234
’,231
போ,227
நி,225
நா,224
கை,214
ணி,209
ஒ,207
ழ்,206
ரா,205
ழி,201
மே,199
கோ,196
லி,196
தே,185
ரை,183
யு,178
லா,177
ஞ்,177
னி,176
பெ,172
ளை,170
னே,170
வே,157
பொ,156
ழு,155
வை,151
சு,149
சோ,141
ṭ,138
“,134
ஏ,134
னு,132
ளி,127
ஓ,126
”,124
டா,123
ḍ,122
மை,115
றை,114
தை,114
மி,110
றா,108
ரே,106
னா,106
நீ,104
யே,102
சொ,98
கே,94
லு,93
வு,87
கூ,87
பூ,85
பே,85
தோ,79
லே,76
வெ,73
ஊ,73
சா,71
தொ,70
ணா,68
யை,68
ணை,66
ழை,61
சூ,60
தூ,59
நெ,58
மொ,55
டே,51
லோ,51
ளா,51
ளு,48
தெ,47
தீ,46
சை,45
சே,43
ணீ,42
மூ,36
ணு,36
ளே,35
சீ,35
ḷ,32
யோ,32
னோ,31
மெ,31
றே,31
வ்,29
வீ,28
ஈ,28
நோ,28
மோ,27
கீ,27
பீ,26
ழா,25
ணெ,25
பை,23
ஐ,23
மீ,23
நே,20
ṛ,19
யீ,19
யூ,17
நு,15
டோ,14
ரோ,13
டீ,13
கெ,12
{,11
},11
ளீ,10
வோ,10
லீ,10
',10
ழே,10
—,10
லொ,9
யொ,9
நூ,8
ரொ,8
னொ,7
ஞா,7
‘,6
ளோ,6
ரீ,5
நொ,5
றோ,4
கௌ,3
ணொ,3
ரெ,3
ணே,3
ஹா,2
றீ,2
வொ,2
யெ,2
றொ,2
ங,2
ழீ,2
ளொ,2
﻿,1
டொ,1
லெ,1
டெ,1
ணோ,1
மௌ,1
நை,1
பௌ,1
–,1
