letters,count
ன்,3686
ம்,2307
க,1875
ர்,1668
ல்,1576
த,1519
வ,1454
க்,1312
ரு,1222
அ,1155
த்,1149
எ,1092
தி,1047
ற்,1007
ய,980
றி,955
ண்,949
ம,928
ந்,879
ப,835
து,758
டி,704
ப்,702
கு,698
உ,663
ய்,652
கி,645
ட,640
ற,640
ள்,629
இ,621
ன,621
ல,594
னை,566
வி,563
ஒ,561
மா,531
று,503
னே,498
ங்,494
டை,480
நி,475
யா,468
யே,443
வா,438
டு,434
செ,411
லை,399
மு,398
தே,378
யி,369
ர,365
சி,359
னு,351
ணி,341
ந,339
ச,334
ட்,329
பு,329
மே,326
நா,320
ஞ்,319
தா,308
கா,298
ஆ,276
வே,275
பொ,274
ள,270
ழ்,267
கொ,266
லா,257
ண,257
பா,255
பி,244
வு,239
போ,235
ழி,232
நீ,231
னி,230
ரி,225
நெ,220
ச்,217
பெ,209
ளி,207
மை,198
றே,194
ழு,184
தெ,176
கை,171
றை,157
டா,151
தொ,148
லே,148
ழ,146
னா,146
யூ,143
மி,140
சு,138
சே,137
லி,125
தை,125
ஓ,121
யு,120
றா,119
தோ,119
பே,117
ரே,116
யை,113
ஏ,111
கே,102
வெ,100
ணை,96
ரை,96
ழை,94
கோ,89
லு,88
கூ,84
ரா,82
ளு,81
சீ,80
யீ,79
வை,78
சை,78
யோ,78
வ்,71
ளே,69
சா,68
ணு,68
மெ,66
ளை,63
வொ,63
னோ,63
கெ,58
ளா,57
டே,54
பூ,53
சொ,51
தீ,50
ஈ,47
வீ,47
நே,46
றோ,43
நோ,41
ணா,40
தூ,39
சூ,39
வோ,39
ஐ,37
ஞா,37
றெ,35
மூ,34
ஊ,30
மோ,28
மொ,26
சோ,24
நு,22
டெ,20
மீ,20
பை,19
லோ,16
ழா,16
னீ,16
ரோ,15
ணே,14
றொ,13
றீ,13
;,10
நொ,10
லீ,9
கீ,9
யெ,9
லொ,9
ளெ,8
பீ,8
ஃ,7
ரெ,7
டொ,7
ணீ,7
டோ,6
ரொ,6
ணொ,6
ளொ,6
டீ,5
ளோ,5
யொ,5
றூ,4
ரீ,4
னெ,3
லெ,3
நை,3
ங,2
ஞ,2
ழே,2
னொ,2
﻿,1
©,1
வூ,1
ஷ்,1
ளீ,1
ளூ,1
சௌ,1
லூ,1
மௌ,1
