words,count,book
வடிவுடை,103,pmuni0136_01.html
மாணிக்கமே,102,pmuni0136_01.html
மின்பதிப்பு,52,pmuni0136_01.html
ஒற்றி,44,pmuni0136_01.html
பெருமான்,42,pmuni0136_01.html
ஒற்றியூர்,42,pmuni0136_01.html
உடையீர்,38,pmuni0136_01.html
விருத்தம்,32,pmuni0136_01.html
மேவிய,31,pmuni0136_01.html
குறையை,31,pmuni0136_01.html
எவர்க்குக்,31,pmuni0136_01.html
கூறுவனே,31,pmuni0136_01.html
பொருளே,30,pmuni0136_01.html
இன்னும்,29,pmuni0136_01.html
ஆசிரிய,28,pmuni0136_01.html
சிவனே,28,pmuni0136_01.html
திருவொற்றியூர்,27,pmuni0136_01.html
கழிநெடிலடி,27,pmuni0136_01.html
மானே,27,pmuni0136_01.html
விண்ணப்பம்,25,pmuni0136_01.html
ஓங்கிய,24,pmuni0136_01.html
கின்றேன்,23,pmuni0136_01.html
வாழ்வே,23,pmuni0136_01.html
ஒற்றியூர்த்,22,pmuni0136_01.html
எந்தாய்,22,pmuni0136_01.html
திகழும்,21,pmuni0136_01.html
மணியே,21,pmuni0136_01.html
அமுதே,21,pmuni0136_01.html
தில்லை,20,pmuni0136_01.html
அந்தோ,20,pmuni0136_01.html
தியாகப்,20,pmuni0136_01.html
எண்சீர்க்,19,pmuni0136_01.html
ஆயினும்,19,pmuni0136_01.html
அறியேன்,18,pmuni0136_01.html
கின்றனன்,18,pmuni0136_01.html
அன்றி,17,pmuni0136_01.html
றறியேன்,17,pmuni0136_01.html
அடியேன்,17,pmuni0136_01.html
அரசே,17,pmuni0136_01.html
சிறியேன்,17,pmuni0136_01.html
நெஞ்சமே,17,pmuni0136_01.html
தேனே,17,pmuni0136_01.html
தொவே,16,pmuni0136_01.html
கொடிய,16,pmuni0136_01.html
அன்றே,16,pmuni0136_01.html
எல்லாம்,16,pmuni0136_01.html
ஒற்றிஎம்,16,pmuni0136_01.html
திருவொற்றி,16,pmuni0136_01.html
உன்னை,15,pmuni0136_01.html
செய்வ,15,pmuni0136_01.html
தூய,15,pmuni0136_01.html
என்செய்,15,pmuni0136_01.html
என்னை,15,pmuni0136_01.html
என்ன,15,pmuni0136_01.html
ஞான,15,pmuni0136_01.html
விளக்கே,14,pmuni0136_01.html
மயிலே,14,pmuni0136_01.html
கடைய,13,pmuni0136_01.html
இச்சை,13,pmuni0136_01.html
போற்றும்,13,pmuni0136_01.html
சித்தம்,13,pmuni0136_01.html
திருமுறை,12,pmuni0136_01.html
மாலை,12,pmuni0136_01.html
நின்று,12,pmuni0136_01.html
வஞ்ச,12,pmuni0136_01.html
