letters,count
க,6090
ம்,5053
வ,4394
க்,4388
ன்,3904
த்,3524
த,3468
ல்,3335
ப்,2812
து,2812
கு,2775
ட்,2763
டு,2575
ரு,2410
ள்,2314
ர்,2312
ப,2287
ம,2191
ட,2152
அ,2140
தி,2081
ண்,2052
கி,1814
டி,1738
ந்,1731
ர,1650
ய,1523
கா,1446
ல,1432
வி,1406
இ,1403
பா,1378
ன,1294
ங்,1293
மா,1204
ச்,1201
சி,1140
ச,1138
எ,1095
தா,1065
ற,1055
ரி,1054
யி,1036
று,1021
லை,1008
உ,976
வா,964
போ,954
பு,903
ற்,899
மு,886
யா,857
ள,806
கொ,787
தை,758
ய்,748
ண,728
பி,722
நா,704
ளி,700
லி,697
டை,667
றா,658
ஆ,644
டா,644
ளை,641
லு,632
வே,607
லே,594
ழ,575
றி,571
செ,562
னை,541
பெ,517
ஒ,501
சு,496
லா,494
யு,485
ரா,482
கை,470
சா,466
மி,451
நி,427
னா,425
வு,420
ழு,414
ந,409
சே,408
ளு,405
ரை,393
னு,387
தே,386
ஞ்,368
ணி,357
சொ,352
மே,340
ழி,332
தெ,319
பொ,319
வெ,314
னி,311
யே,300
மை,294
ழ்,292
கூ,291
பூ,284
றை,280
வை,272
ஏ,261
தோ,261
கே,259
பே,250
கோ,247
யை,247
ளா,246
ழை,242
சை,230
தொ,221
;,208
நீ,198
ணு,187
நெ,187
னே,183
ரே,162
யோ,150
வீ,150
மூ,140
ஊ,139
டே,125
தூ,124
மெ,120
ரோ,113
ஓ,111
ளே,107
லோ,99
வ்,98
மீ,98
ணா,92
ணை,90
னோ,89
யெ,82
சோ,82
சீ,82
ணே,82
தீ,80
',77
ரெ,76
பை,73
ஜ,70
நே,70
மொ,69
கெ,64
மோ,59
ஐ,57
ளோ,56
சூ,54
ஷ,51
ஸ்,48
வோ,45
நூ,42
றோ,41
கீ,41
டோ,40
றே,39
னெ,35
ஜா,35
நோ,33
ஞ,32
டெ,32
ரூ,31
ணீ,28
லெ,26
வொ,25
ஈ,22
ஷ்,22
ணெ,22
லூ,21
ழா,20
ணோ,19
யூ,17
றொ,15
ளெ,14
ஜோ,14
யொ,13
ழே,12
{,11
},11
‘,11
னூ,10
றெ,10
ரீ,10
பீ,9
லொ,9
னொ,8
யீ,7
னீ,7
வூ,7
ஜி,7
நு,7
நை,7
“,7
”,7
ஞா,6
டீ,6
டொ,5
லீ,5
றூ,5
ளூ,5
&,4
–,4
ஹ,3
→,3
நொ,3
ணொ,3
’,3
ஜூ,2
றுா,2
ஸை,2
ரொ,2
ஹூ,2
ஸி,2
ஙொ,2
﻿,1
©,1
ஃ,1
ஸ,1
ஜு,1
றீ,1
ஷி,1
ஜீ,1
ஜ்,1
ஜை,1
ழெ,1
ஹை,1
டூ,1
யி்,1
