letters,count
ன்,3308
ம்,2694
த,2243
க,2168
ரு,1740
ர்,1541
ல்,1442
வ,1401
த்,1361
அ,1276
ம,1236
க்,1144
ந்,1119
தி,1105
எ,1013
ண்,1002
ய,947
ப,893
கு,820
ணி,798
து,797
ள்,747
ய்,741
ற்,693
ல,691
டி,686
ச,676
யே,635
ப்,632
ட,630
ன,620
உ,616
ங்,598
வா,593
மு,590
வி,590
ர,583
ற,577
நி,574
னே,568
இ,529
வே,520
னை,513
கி,512
று,500
கை,483
டு,469
றி,463
பு,444
ட்,431
செ,412
தே,408
ழ்,407
சி,402
யா,399
கா,379
ண,376
மா,371
பா,361
லை,361
தா,338
ச்,336
மே,335
யி,331
ள,322
ஞ்,308
பொ,304
கொ,295
ஆ,292
ந,270
ரி,266
னி,254
போ,254
டை,251
நா,250
பி,247
லா,238
ழி,233
ளி,223
னு,223
றே,215
ழு,210
பெ,203
றை,188
தெ,186
சு,184
லே,174
ஏ,173
வு,171
நெ,170
தோ,167
ஒ,165
கே,164
யு,161
நீ,160
ழ,153
மை,152
சே,134
பே,133
தை,132
ளு,127
ஓ,125
யோ,124
சா,122
னா,121
ழை,121
னோ,118
யை,117
வெ,117
ளை,116
ணை,114
டா,113
கோ,112
வை,104
ளே,101
லி,99
மி,97
ரை,95
ரா,92
தொ,91
சை,90
டே,89
ரே,88
றா,87
லு,86
சீ,85
ணே,77
வீ,73
ஞா,68
கெ,63
ளா,62
மெ,60
சொ,59
ணா,59
ஈ,55
ஐ,55
வ்,53
பூ,53
ணு,51
சூ,50
மோ,47
தீ,46
வோ,45
கூ,44
லோ,41
றெ,38
ரோ,37
றோ,34
ஊ,30
சோ,29
ஜீ,29
மீ,26
நே,20
பை,19
ணீ,18
நோ,16
டெ,16
மொ,15
ழா,15
டோ,13
றொ,11
கீ,11
யூ,11
ரொ,10
தூ,9
நொ,8
யொ,7
நு,7
ணோ,5
டொ,5
னெ,5
ழே,5
வூ,5
ஃ,4
ளோ,3
',3
றீ,3
பீ,3
நை,3
னொ,3
யெ,3
ஜ,2
&,2
ங,2
லெ,2
யீ,2
லீ,2
﻿,1
;,1
க்஑,1
ரெ,1
மூ,1
ஜா,1
லூ,1
ழோ,1
டீ,1
ரீ,1
ஞ,1
ப்஗,1
து஑,1
ளீ,1
஀,1
