letters,count
த,1270
ம்,1232
க,1198
த்,1093
வ,1083
க்,1071
ன்,965
து,965
ர்,926
ரு,916
தி,854
ப,707
ப்,701
ல்,683
கு,656
ந்,607
எ,548
ய,537
இ,494
ன,491
ட,449
ர,444
அ,432
கி,389
ள்,368
டி,367
ம,362
ற்,347
ட்,338
ங்,337
தா,328
ரி,320
டு,319
று,310
பி,307
யி,307
ண்,300
ல,286
மா,285
உ,284
சி,281
ச,280
பா,270
வி,267
மு,264
செ,258
பு,255
ய்,222
வா,218
யா,199
ச்,194
ற,194
கா,192
லை,184
மி,175
நா,175
ழு,173
வே,166
யு,158
றி,150
டை,149
தை,149
ஆ,147
ஸ்,147
ளை,142
லி,140
ரை,138
ணி,137
ரா,134
ஒ,131
வு,130
போ,128
ண,128
னு,126
ந,125
பெ,125
னை,119
ள,118
ளி,117
சு,116
மீ,109
னா,105
ஞ்,101
ழ்,99
ஷ,95
கொ,94
கை,94
லு,93
வ்,92
கோ,91
லா,90
தே,88
மை,86
நி,78
றா,73
ஏ,70
றை,70
மே,66
தெ,63
ளா,62
டா,61
ழ,61
னி,58
யை,56
சா,56
ஜ,55
சொ,54
வெ,53
ளு,52
வை,51
தோ,50
யே,48
பூ,48
கூ,47
பொ,47
ஷ்,47
றே,44
ரூ,42
சீ,40
ரீ,39
மெ,37
௵,37
கே,36
ழி,35
சே,35
வீ,35
ஜூ,35
யோ,32
நீ,31
ஹ,30
சை,30
;,28
லே,28
௴,28
தீ,26
னே,25
ணை,25
தொ,23
நோ,23
ணா,23
பே,22
மூ,21
நூ,19
யெ,18
ஷை,18
பீ,17
கீ,17
நே,17
தூ,16
நு,16
ஐ,16
ரே,15
ழை,14
ஓ,14
சோ,14
',14
டோ,14
கெ,13
ரெ,12
{,11
},11
றோ,11
ஜி,11
டே,11
மோ,11
ஜ்,11
னோ,10
ஷி,10
ஊ,10
ளே,10
ஞா,10
நெ,10
ணு,10
ஹா,10
ஷே,10
சௌ,9
ரி௴,9
ணீ,8
சூ,8
ஜை,8
லோ,8
வோ,8
வொ,8
வூ,8
ரோ,7
லீ,7
னெ,6
லெ,6
மொ,6
ஸ,6
யூ,6
ங,5
ஜா,5
௳,5
ஜெ,4
லூ,4
ஜு,4
லை௴,4
ஹை,4
ழா,4
ர்௴,4
றெ,4
ஸி,3
ஈ,3
ளூ,3
டீ,3
றொ,3
யீ,3
சு௴,3
பை,3
கௌ,2
ஜீ,2
ர்௳,2
னீ,2
டெ,2
‌,2
லொ,2
ளெ,2
ஹோ,2
﻿,1
&,1
”,1
ஸா,1
வ௵,1
ஸ௵,1
ளொ,1
ஞை,1
னொ,1
டு௴,1
ஷோ,1
“,1
[,1
],1
ணோ,1
பௌ,1
–,1
ஹீ,1
ன்௴,1
ல்௴,1
டொ,1
ழோ,1
ழே,1
