letters,count
ன்,1465
க,1385
ம்,1264
த,1142
;,1049
&,1033
த்,1015
வ,950
ர்,834
ரு,832
ம,777
க்,773
ய,710
ப,688
ப்,663
ந்,663
தி,643
ங்,604
ல்,594
ற்,593
வி,553
கு,540
து,534
ன,505
ர,498
ண்,478
ட,463
ல,410
று,405
மா,404
மு,395
கி,391
ற,375
ள்,354
அ,332
டு,330
டி,321
பி,315
சி,307
யி,306
பு,305
ய்,300
வா,272
கா,262
றி,259
ட்,256
னை,256
ச்,253
யா,239
ந,231
ள,220
ரி,217
ச,212
ளி,208
னி,208
இ,205
லி,203
றை,202
ண,199
டை,193
பெ,188
மை,187
னு,186
ஞ்,180
யு,179
தா,178
மி,177
ழி,176
வே,175
லை,175
லா,172
னா,172
ழு,166
எ,162
நி,160
பா,151
செ,151
ழ்,146
வெ,143
உ,142
கை,141
வு,140
மே,137
ரை,136
ரா,132
கொ,127
ணி,124
நீ,119
நா,118
ழ,114
பொ,110
மெ,110
யெ,110
தே,100
தெ,100
சு,97
றா,93
லு,92
தொ,92
வை,91
ளை,89
தோ,88
ஆ,85
சா,84
பூ,83
தை,82
வ்,75
பே,71
வீ,70
போ,70
ணை,70
கோ,67
யோ,62
ளு,60
சை,60
மூ,58
கூ,57
ஒ,55
யை,55
னெ,54
கெ,53
தீ,52
நெ,52
னே,52
சீ,50
கே,49
டா,47
யே,46
நோ,46
றெ,40
ளா,35
நு,34
ணு,34
சே,32
மீ,32
ஏ,31
மொ,30
ழை,27
ரெ,26
பை,26
னோ,25
மோ,25
லெ,25
லோ,23
ணா,23
ளெ,23
சூ,23
றே,21
சொ,20
ஈ,18
ழா,18
ரொ,18
வோ,17
யொ,16
ஞா,15
ஓ,15
டே,15
தூ,15
லே,14
டெ,14
கீ,13
ஊ,13
னீ,13
லீ,12
றோ,12
ரே,12
றொ,12
ரோ,12
',12
ஐ,11
சோ,11
னொ,10
டொ,10
யீ,10
{,9
},9
பீ,9
டோ,9
நே,9
நூ,9
ணெ,8
ளே,8
ளொ,7
ழீ,7
ரீ,7
வொ,7
ணீ,6
ஞ,6
ரூ,6
ணே,5
றீ,5
டீ,5
ளோ,5
·,4
டூ,3
ழூ,3
னூ,3
ணோ,3
யூ,2
ழோ,2
ஞை,2
ஞி,2
நொ,2
ளீ,2
லொ,2
கௌ,2
﻿,1
வௌ,1
ழே,1
“,1
”,1
ஞெ,1
ங,1
ழெ,1
§,1
ஸ்,1
ஜ,1
நை,1
ஸ,1
வூ,1
ணொ,1
‘,1
’,1
