letters,count
த,2002
ன்,1918
க,1909
வ,1596
ர்,1521
த்,1487
ந்,1276
“,1165
”,1165
ம,1152
ம்,1100
தி,1081
ய,1061
ரு,1055
ப,1055
ங்,1003
க்,998
ன,966
ற்,916
து,855
ர,806
வி,802
கு,768
ல,752
ப்,751
ட,659
ண்,654
ல்,646
று,638
ற,611
மு,593
கி,537
டு,533
யி,511
றி,430
பு,426
மா,413
டி,402
ய்,397
வா,381
ந,379
ட்,376
ள்,369
ரி,369
ள,338
சி,337
தா,334
கா,322
ணி,314
செ,311
னா,304
னி,297
னை,295
பி,289
ளி,285
ச்,283
ண,283
யா,282
ஞ்,279
லா,268
யு,267
னு,261
மி,258
பா,254
ரை,248
வே,243
ச,234
வு,229
ழு,227
மை,226
லி,225
கை,221
டை,220
ழ்,218
ழி,217
லை,216
கொ,212
பொ,209
ழ,207
வெ,203
மெ,202
அ,195
றை,193
நி,193
போ,190
நா,189
சு,187
பெ,180
றா,178
தெ,166
மே,161
தொ,150
யெ,148
ரா,147
வை,145
தீ,137
லு,128
தோ,126
நீ,114
தே,113
இ,111
ளு,109
சா,102
கெ,101
பே,99
பூ,96
உ,86
வீ,86
ளை,85
கோ,83
ளா,78
சை,77
னெ,76
மொ,76
கே,73
எ,68
சூ,67
கூ,67
தை,66
ழை,65
வ்,65
யை,62
டா,61
ரூ,60
நெ,60
ணை,56
யே,56
ஆ,56
சே,54
யோ,49
மூ,49
ணு,48
ரெ,47
நோ,46
றெ,44
லெ,44
சீ,43
யொ,42
ஒ,41
தூ,39
வொ,38
றே,38
ளெ,36
னோ,35
மோ,35
மீ,32
லோ,31
றொ,30
னே,30
பை,29
னொ,29
சொ,28
ரொ,28
ரோ,27
னீ,27
ரே,26
வோ,25
நு,25
கீ,25
டெ,24
ணா,23
டொ,21
சோ,20
ஏ,19
ஞா,19
யூ,19
டோ,19
றோ,19
ஞ,19
லே,17
ளொ,16
றீ,16
நூ,14
ளே,14
லொ,14
ஓ,14
டே,13
நே,12
ணெ,11
;,10
யீ,10
ஃ,10
ணோ,10
{,9
},9
லூ,9
ஈ,9
ரீ,9
ளோ,9
ழீ,7
ழா,7
டீ,7
ணீ,7
ளீ,6
ஊ,6
ங,5
டூ,5
பீ,4
னூ,4
ணே,4
றூ,4
–,4
நை,4
ணொ,3
ஐ,3
வூ,2
நொ,2
ழெ,2
லீ,2
﻿,1
&,1
ஞீ,1
தௌ,1
வௌ,1
ழூ,1
ஞெ,1
ழே,1
ணூ,1
