letters,count
த,1197
ன்,1182
க,1050
கு,791
ர,752
த்,737
ர்,678
க்,674
வ,659
ங்,604
ந்,579
ய,578
ம,575
‌,507
ப,496
தி,490
ற்,484
ம்,468
ன,463
ட,453
நா,406
ரு,397
ல,387
ண்,372
து,368
ல்,360
ப்,351
மு,313
வி,292
ரை,285
வா,283
கா,274
ட்,266
டி,254
ச,252
ய்,234
டு,233
பி,226
ரி,224
யி,223
மா,221
கை,215
ள,206
வெ,204
ற,203
லை,197
சி,191
கொ,190
பு,189
செ,188
கி,188
தா,182
யு,176
ஞ்,173
யா,164
பா,163
மி,160
வை,152
தே,150
மே,149
று,148
ச்,145
ண,144
னை,143
ணி,140
னி,139
ந,135
டை,133
ளி,126
லா,126
றை,124
றி,122
கோ,119
லி,118
தை,117
போ,114
யே,108
பொ,107
வே,107
ள்,105
னு,104
சே,103
மெ,102
னா,100
வு,98
மை,94
தெ,91
யீ,85
தீ,84
நீ,81
நி,80
கே,78
றே,77
ழ,76
ரா,75
சு,75
னே,69
ளை,66
ழ்,66
தோ,66
யை,65
யெ,65
லு,62
வீ,61
சொ,60
பூ,56
ழு,53
டா,51
ழி,51
னீ,51
சை,49
ரே,45
பெ,45
தொ,43
லெ,41
பே,39
ழை,39
சா,38
லே,37
ணை,35
ரெ,35
லீ,34
றோ,33
கூ,30
ளு,30
னெ,30
மொ,30
அ,27
யோ,27
சூ,26
றா,26
இ,24
யொ,24
வ்,23
மூ,23
கெ,21
நே,20
மோ,19
டே,19
சீ,18
மீ,17
நு,16
நெ,16
பை,15
ணு,15
சோ,14
டோ,14
தூ,14
;,13
ணா,13
ஞா,13
வோ,13
ஆ,12
னோ,12
லொ,12
{,11
},11
லோ,11
கீ,10
றீ,10
நூ,10
ளே,10
வூ,9
யூ,9
ரோ,9
றொ,9
ளா,8
ரீ,8
நோ,8
டொ,8
டெ,8
லூ,7
றெ,7
ரொ,7
வொ,7
ஒ,6
பீ,6
ரூ,6
உ,6
ஸ்,5
னூ,5
டீ,5
ழா,4
ங,4
ணே,4
&,3
ளோ,3
டூ,3
னொ,3
ஞ,3
ளூ,3
ஃ,2
ஷ்,2
ஈ,2
ழீ,2
ணீ,2
ணெ,2
ஊ,2
ணோ,2
நை,2
ஓ,2
﻿,1
ஜ்,1
ம௱,1
ஏ,1
ஙு,1
ளொ,1
ளெ,1
றுௌ,1
எ,1
ளீ,1
ழே,1
ழோ,1
யௌ,1
',1
ழெ,1
ஷ,1
