letters,count
ர்,2251
ம்,1948
ன்,1783
க,1757
த,1496
ல்,1327
ரு,1315
வ,1275
ம,1198
ப,1168
ந்,1165
தி,1142
த்,1093
ண்,978
ய,973
ட,943
க்,898
ல,822
யா,806
ங்,799
கு,667
ர,646
வா,631
ள்,625
வி,622
மா,575
ற்,557
ன,556
டி,552
ப்,542
து,536
ய்,532
யி,532
அ,523
லா,512
கா,506
ற,494
டு,494
பு,490
னை,467
தா,448
றை,434
பா,421
டை,397
ச்,381
ச,376
மே,374
ரி,373
மி,358
ழி,349
கி,346
சி,339
லி,333
லை,322
கொ,314
மு,311
ட்,299
ந,298
று,297
ழ,289
இ,287
ள,284
செ,280
யு,280
ஞ்,276
ண,273
கோ,271
ழ்,265
நா,260
நி,246
பொ,240
றி,233
உ,226
கை,226
வெ,223
தே,218
வே,215
ணி,209
பி,203
னே,202
ழு,201
ரே,196
னு,192
னா,192
நீ,189
னி,186
லு,184
பெ,183
வு,183
மை,180
சு,178
தொ,176
ஆ,174
யே,174
ளி,171
ரை,171
ரா,164
சூ,154
எ,147
சே,144
பூ,140
ளு,139
போ,136
தீ,135
தோ,127
வை,124
ளா,120
நெ,118
றா,109
லே,109
யோ,107
ணை,107
சா,101
மெ,101
சொ,100
தெ,98
தை,97
கூ,92
டா,90
யெ,87
ணா,84
சை,82
ளை,79
சீ,78
ஞா,72
கே,70
மொ,70
லீ,68
தூ,67
சோ,66
யீ,62
பே,62
மூ,58
றே,55
ணு,54
ஏ,54
லூ,50
கெ,49
ழை,48
வீ,42
ஒ,42
யொ,40
யை,39
ஓ,39
னெ,38
ஐ,38
யூ,36
பை,36
றெ,35
ரெ,34
வூ,33
ஊ,33
லோ,33
ளே,31
நே,29
னீ,28
டெ,28
லெ,26
னொ,25
லொ,25
நு,23
ழா,23
வொ,23
னோ,21
டே,19
ளொ,19
ஈ,19
டொ,18
ரோ,18
டூ,18
ரொ,17
ணெ,17
றோ,16
ளூ,15
வ்,13
ணீ,12
வோ,12
ளோ,12
கீ,12
ளெ,11
ணொ,11
நூ,11
மீ,10
டீ,9
நோ,8
னூ,8
டோ,7
றொ,7
றீ,7
மோ,6
பீ,6
றூ,6
ணோ,5
ளீ,5
ரூ,5
ங,4
நை,4
ணே,3
ஞ,3
ஷே,2
ரீ,2
நொ,2
﻿,1
;,1
©,1
ழீ,1
வௌ,1
ழோ,1
ழொ,1
ழே,1
ணூ,1
ஞை,1
சௌ,1
