letters,count
ம்,3427
ன்,3217
த,2955
ரு,2927
த்,2687
அ,2425
க,2223
தி,2057
எ,1718
க்,1648
ல்,1557
ந்,1448
வ,1435
ப,1395
து,1321
ர்,1222
ய,1198
ன,1145
ட்,1062
கு,1058
ப்,1024
ற,944
பெ,939
ற்,889
உ,875
வி,844
ய்,832
ட,830
ல,829
ண்,827
ள்,797
ம,795
இ,773
கி,758
மு,748
ங்,731
டி,728
ஞ்,691
சி,673
பு,668
னை,631
நி,623
ர,608
ளி,576
ஆ,565
யே,565
டு,554
றி,543
ள,514
யி,513
ச,506
தே,503
று,494
தா,487
வா,484
ஜோ,482
லை,461
லா,459
ரி,446
ச்,436
ந,424
கா,412
பொ,394
தெ,394
னி,387
மே,377
ண,351
னு,348
மா,340
யா,334
யு,325
செ,315
டை,313
பி,309
வே,299
ணி,292
நா,280
மை,274
னே,273
சு,265
வு,256
ழி,246
கொ,245
பா,241
ஒ,230
கை,226
ரை,224
நீ,214
றே,203
மெ,194
சோ,193
ழு,183
வெ,180
றா,174
பே,173
றை,169
தை,163
வை,162
போ,159
ழ்,158
ணை,158
யை,156
சா,156
லே,147
டே,146
ஓ,145
ளை,139
கே,139
தோ,138
தீ,135
தொ,134
லு,131
லி,115
பை,115
சை,106
மி,102
ஏ,101
ரே,99
ளே,98
ரா,91
சே,88
கோ,87
டா,86
ளு,85
ணு,85
கெ,82
ஞா,80
நெ,79
னா,74
ழ,69
ஐ,68
றெ,64
ளா,61
ழை,58
வ்,56
கூ,52
தூ,51
யோ,51
பூ,49
சொ,48
ஈ,47
ஊ,45
சீ,40
மூ,39
஖,38
வீ,38
னோ,35
றோ,34
சூ,32
மோ,31
ணா,27
நு,26
டெ,25
நே,25
மொ,24
யெ,21
ணே,21
நோ,18
வோ,15
றொ,14
லோ,14
வொ,13
ரெ,12
னொ,12
யீ,11
ளெ,10
ளொ,10
கீ,9
பீ,9
டோ,8
',8
மீ,7
ரோ,7
றீ,7
டொ,7
னெ,7
ளோ,6
ழா,6
;,5
ரொ,5
டீ,5
ஜ,5
ஞ,4
நூ,4
யொ,4
ஔ,3
றூ,3
லெ,3
ங,3
ரீ,3
டூ,2
னீ,2
ஃ,2
ணோ,2
ணீ,2
நொ,2
﻿,1
©,1
வூ,1
ஷ்,1
லூ,1
ணூ,1
ணொ,1
லொ,1
யூ,1
நை,1
லீ,1
ழே,1
