letters,count
ன்,3015
த,2205
க,2101
ல்,1992
வ,1816
ம்,1588
ம,1579
ர்,1418
ந்,1385
த்,1151
ரு,1125
ய,1089
அ,1082
க்,1049
தி,1011
து,976
கு,951
ன,943
ல,925
ங்,917
ள்,893
ப,846
வி,832
ப்,778
ற்,750
ற,737
மா,732
று,730
ண்,722
ட,649
ர,597
டு,578
மு,553
யி,551
கி,519
ய்,518
இ,505
றி,503
பு,492
எ,487
டி,480
னை,471
யை,469
லை,458
ந,408
செ,406
ள,401
ரி,397
தா,393
னி,375
வா,374
ச,362
நி,356
கா,345
உ,343
ட்,343
பி,330
சி,326
போ,322
யா,307
கை,306
ண,299
யு,286
கொ,268
னு,267
ரை,263
றை,263
ளி,263
ழி,261
பா,258
ணி,258
டை,258
லி,255
மை,253
லா,235
ழு,232
ச்,230
னா,230
தே,225
ஞ்,223
நா,215
றா,213
வு,210
பெ,205
வே,204
பொ,202
லு,196
ழ்,191
வெ,190
மெ,186
ழ,185
ஆ,184
தை,181
மி,168
தெ,168
தோ,164
சு,154
யெ,153
கூ,147
ளை,145
தொ,139
மே,137
நீ,132
வை,119
ஒ,111
;,108
சை,105
நெ,105
ரா,101
பூ,101
ளு,93
மோ,93
கோ,87
ணு,87
சொ,83
டா,82
பே,81
னெ,77
யே,74
&,73
வீ,71
ளா,71
வ்,70
மொ,70
ழை,68
ணை,65
கே,65
சா,61
னோ,59
யோ,57
லெ,57
றெ,56
ஞா,55
சூ,54
நு,51
கெ,49
தீ,47
யொ,45
ரெ,43
பை,41
நோ,41
மூ,40
னே,40
ஏ,38
ஓ,37
வோ,35
தூ,33
ரோ,33
றே,31
மீ,31
சீ,26
றோ,26
னொ,23
வொ,23
ஐ,22
ளெ,22
ஈ,21
லோ,21
லே,21
சே,20
றொ,20
ணா,20
ரே,18
ழா,17
சோ,17
டெ,17
நூ,16
’,16
டோ,16
நே,14
ஞ,14
‘,14
ளே,13
ரொ,12
ஊ,12
யீ,12
{,11
},11
டே,11
லீ,9
டொ,9
லொ,9
யூ,9
ளொ,9
[,8
],8
றீ,8
நை,8
ணெ,7
பீ,7
ளோ,7
னீ,6
றூ,5
கீ,5
ஃ,5
ணொ,4
ரூ,3
ணீ,3
மௌ,3
ழெ,2
நௌ,2
டீ,2
ளீ,2
வூ,2
ணோ,2
ணே,2
ஞை,2
ழோ,2
நொ,2
﻿,1
ளூ,1
டூ,1
கௌ,1
ழூ,1
ஞி,1
லூ,1
£,1
ழொ,1
ரீ,1
ழீ,1
