letters,count
த,391
ன்,375
க,369
த்,334
வ,275
ன,226
ந்,219
ம்,212
ரு,208
ம,207
க்,202
ய,190
ப,186
ற்,184
ர,183
ங்,172
கு,169
ர்,159
ப்,149
ஞ்,149
தி,147
ட,141
னை,139
லி,136
ண்,124
வி,122
ல,113
து,107
பு,98
தா,97
மு,92
பை,89
ல்,88
ய்,85
னே,84
டு,80
வா,77
ற,77
லை,74
ஞீ,73
ச,72
று,69
யா,66
ரி,65
பா,63
றி,61
னி,60
கொ,56
செ,56
ணி,55
ட்,53
ள்,52
யி,52
மா,51
கி,50
கா,49
யு,49
வெ,49
றை,47
டை,47
தே,44
யே,44
சி,43
யெ,43
டி,42
னா,41
ச்,38
றா,37
பொ,37
மே,37
டா,36
னு,36
நி,35
மி,34
ந,34
லா,34
ழ,33
ரை,31
பெ,30
லு,30
வு,29
தை,29
கை,28
வே,28
மெ,27
ண,27
ள,25
சு,24
பி,24
தெ,24
போ,24
ரா,23
னெ,23
மை,23
தொ,23
‌,22
ழ்,20
ழு,20
வை,19
ழி,19
ளை,17
நா,17
சே,17
பூ,15
கோ,15
தோ,14
ணா,14
வீ,14
றே,13
யை,13
லெ,13
தீ,12
மீ,12
ளி,12
அ,12
நீ,12
சை,12
கே,12
{,11
},11
ளே,11
யொ,11
லே,11
;,10
ரே,10
சொ,10
ளு,10
நெ,9
ழை,9
கெ,9
றெ,8
ளா,8
மொ,8
றோ,7
சூ,7
ணு,7
யோ,7
சா,7
வோ,7
இ,7
ரெ,7
றொ,7
மோ,7
ழா,6
உ,6
ஞா,6
ரொ,6
மூ,6
பே,6
னீ,6
யீ,6
ஆ,5
னோ,5
நூ,5
நு,5
ளெ,5
வ்,5
சோ,4
டே,4
கூ,4
றூ,4
ணை,4
டீ,4
சீ,4
டோ,4
டெ,3
ணீ,3
நோ,3
னொ,3
ரோ,3
தூ,3
ஹா,2
ஸ்,2
ரீ,2
நே,2
றீ,2
வொ,2
ங,2
﻿,1
&,1
ஒ,1
ணே,1
ஃ,1
ணூ,1
ஏ,1
ஞை,1
லூ,1
பீ,1
ஈ,1
ஞ,1
லொ,1
வி்,1
ணெ,1
எ,1
ழோ,1
கீ,1
ழே,1
