letters,count
ன்,2567
க,2218
ம்,1922
த,1492
ர்,1392
க்,1312
ல்,1277
வ,1264
அ,1201
த்,1157
து,1140
ந்,1086
ரு,985
எ,839
ப,789
ற்,743
ய,736
தி,729
கு,728
ப்,719
ட்,661
டு,647
ற,647
ண்,634
ட,631
று,631
கி,611
ம,608
;,582
இ,568
ங்,566
டி,538
ர,530
ன,515
ல,505
ள்,501
உ,484
நா,451
யி,450
வி,429
கா,429
லை,408
மா,392
வா,390
மு,363
யா,354
ள,342
றி,336
பா,321
தா,313
ழ்,308
பெ,306
ரை,303
ஆ,303
ய்,293
சி,291
செ,290
ரி,275
ந,274
னை,271
மை,269
பு,266
டை,253
ழ,241
மி,232
றா,232
லா,230
கொ,229
லே,228
&,226
',222
றை,221
ண,213
னா,210
கை,209
ச,204
நி,202
யை,201
ளி,196
ச்,192
யு,191
பி,187
தை,187
னு,176
ழு,167
வே,164
லு,163
ழி,162
போ,162
டா,161
ஒ,160
யே,151
தே,150
ளை,146
நீ,144
பொ,133
ணி,133
சு,132
லி,131
ரா,125
மே,112
னி,111
வு,108
ஞ்,102
கோ,98
பே,96
வெ,93
கே,88
நெ,88
சை,81
ளு,79
சா,78
ரே,77
றோ,76
னே,75
தெ,74
வை,74
தொ,73
ஏ,72
ழை,69
வீ,66
சொ,64
தோ,60
சே,59
வ்,55
றே,54
சீ,53
ணை,52
ளே,48
யெ,47
ஈ,41
பூ,41
நோ,40
ஓ,38
தீ,38
சோ,37
ணு,36
மெ,36
யோ,34
மொ,34
ளா,34
கூ,31
டோ,31
டே,31
தூ,30
லோ,30
ஞ,28
ரோ,26
டூ,24
ஊ,23
ஐ,22
ணீ,22
கெ,22
மூ,20
சூ,20
மோ,20
கீ,18
ணா,18
ஞா,17
மீ,17
னோ,16
வோ,15
ஸ்,14
நூ,14
ரெ,12
பை,12
{,11
},11
நே,10
யூ,10
றெ,9
ழா,9
ளோ,9
வூ,9
’,8
லெ,8
‘,7
னீ,7
னெ,7
யொ,7
வொ,7
ரீ,7
நு,6
ணெ,6
ளெ,6
லூ,6
றொ,6
ஃ,5
னொ,5
நொ,5
டெ,5
கொ,4
ஜ,4
ஜெ,4
ரூ,3
டீ,3
லொ,3
ழோ,3
நை,3
றூ,3
பீ,3
ணொ,2
பௌ,2
னூ,2
ங,2
†,2
ளொ,2
﻿,1
டொ,1
ஜே,1
கி்,1
ஸி,1
ஷா,1
லீ,1
