letters,count
ன்,4919
;,3684
ம்,3192
&,2782
த,2495
க,2440
ர்,2409
ல்,2354
அ,1887
த்,1810
து,1810
வ,1760
எ,1580
ந்,1561
ன,1555
க்,1516
இ,1430
தி,1211
ர,1209
உ,1169
கு,1112
ரு,1111
று,1045
டு,1038
ப,1030
ய,1025
ண்,971
ம,958
ல,891
ட,868
ற்,800
ற,800
வி,790
ங்,773
தா,719
‘,715
ய்,709
யி,697
கி,673
வா,671
ப்,666
ஆ,662
ள்,660
னை,611
பு,540
ரி,534
றி,530
சி,530
லை,527
மு,511
டி,502
நி,466
பி,465
யா,450
டை,445
னா,442
கா,441
ஒ,426
மா,417
செ,417
னு,393
வெ,385
கொ,380
போ,378
ண,371
கை,358
ட்,355
ள,341
லா,338
ழி,329
மே,310
ளி,309
பொ,309
ச,308
யு,296
வீ,292
றா,291
னி,282
தே,277
லி,276
ரை,268
ழு,260
பா,250
ச்,249
மை,249
லு,246
ரா,226
ழ்,209
தை,206
ஏ,206
நெ,205
வே,204
ந,202
தோ,201
நா,200
சு,198
மி,191
பெ,191
றை,190
ணி,186
வு,172
ஓ,167
கோ,166
தொ,165
ஞ்,163
டா,162
நீ,159
ளை,157
ழ,157
ணை,153
யை,135
ழை,130
சை,120
சொ,119
வை,118
கூ,116
சே,109
யோ,108
ளா,96
தீ,95
வ்,93
“,92
நோ,89
பே,86
தூ,86
னோ,85
ஈ,84
ளு,79
னே,77
கே,75
யே,69
சா,66
லோ,63
ஊ,62
மீ,60
ணு,59
சீ,57
ஐ,57
றே,52
சூ,52
பூ,52
மெ,50
நூ,50
மூ,49
நு,44
மொ,44
ரோ,44
ரே,42
ரெி,40
',38
சோ,37
ணா,33
தெ,32
யொ,30
லே,30
பை,28
கெ,28
நே,23
வோ,22
றோ,22
னொ,21
மோ,20
ரொ,18
நொ,17
டே,17
லெ,15
”,14
லொ,14
னெ,12
{,11
},11
ழா,11
டோ,11
ரீ,10
லீ,10
கீ,10
றொ,10
ணோ,9
ஞ,9
ளே,8
னெ்,7
னூ,7
ஃ,5
யெ,5
னீ,4
ழெி,4
ணீ,4
ஞா,4
பீ,3
ணெ,3
ணே,3
யூ,3
ரெு,3
ழோ,3
றெு,3
ரெ,3
யீ,2
ழே,2
மௌ,2
றெி,2
ழீ,2
டெ,2
ஆெ,2
வாெ,2
நை,2
னுே,2
றெ்,2
ணொ,2
ழொ,2
’,2
யெி,2
﻿,1
டீ,1
றாே,1
துே,1
தொ,1
தோெ,1
உே,1
ணுே,1
ரூ,1
ழெு,1
வெ்,1
றெ,1
மெ்,1
ருே,1
டொ,1
டுே,1
