letters,count
ன்,2367
க,1885
ம்,1842
ர்,1630
த்,1548
த,1505
ரு,1352
தி,1349
க்,1314
வ,1266
ப,1232
ந்,1104
ட,950
ண்,948
ம,908
ய,894
ற்,859
ல்,848
ப்,806
ங்,789
ல,785
து,752
ற,724
டி,717
அ,716
வி,691
ர,678
ள்,666
கு,661
னை,661
ய்,634
ன,580
ட்,573
டு,556
வா,501
று,486
றி,480
கி,471
டை,449
ச்,430
தா,424
ச,409
மா,409
யு,403
கா,401
பு,396
யா,396
செ,392
மு,375
கொ,375
றை,373
சி,369
லை,359
ஞ்,359
னே,348
ரி,344
பா,342
னா,340
உ,329
யி,329
போ,321
இ,315
ழ,314
நி,312
நா,299
லு,296
மி,290
ந,274
ண,268
பி,268
மே,264
ஆ,260
தே,246
லா,246
ள,244
கை,242
ணி,237
மை,237
பொ,226
வே,223
சு,215
லி,207
எ,206
னி,199
ழு,198
ழி,194
ரே,192
வெ,190
ரா,187
யே,185
ரை,182
தொ,177
னு,177
பெ,167
ளு,160
கோ,157
ளி,140
வு,138
நெ,137
ணை,137
ழ்,136
நீ,135
தோ,127
தை,127
லே,119
வை,117
மெ,114
டா,113
யெ,109
ளா,105
றா,104
தெ,102
வீ,99
மூ,99
சே,94
தீ,92
சை,90
கூ,88
றே,84
ளை,82
யை,79
சூ,77
பூ,76
பே,69
ஐ,69
டே,68
யோ,65
ஏ,64
நோ,64
சோ,62
ஒ,61
கே,59
சா,56
ளே,55
கெ,53
நே,51
கீ,50
ணா,49
தூ,48
ரூ,47
லூ,47
யூ,47
ஈ,43
னெ,43
யொ,41
மொ,39
ரோ,38
ணு,37
சொ,36
பை,36
னீ,35
றெ,35
ஊ,34
ழை,33
வொ,31
லெ,30
லோ,28
றோ,28
ஓ,28
டீ,27
னோ,27
வ்,26
ஞா,26
வூ,25
சீ,19
மோ,18
டொ,18
றொ,18
நு,17
ணீ,17
ரெ,16
டெ,15
ளெ,15
னொ,14
ளூ,13
ளோ,13
ரொ,12
லொ,12
மீ,12
ளீ,11
நூ,10
ளொ,10
ழெ,10
யீ,9
வோ,9
ஞ,9
டோ,8
றீ,8
ணெ,6
ங,6
லீ,5
ணோ,5
ணே,5
ணூ,4
ணொ,4
ஞி,4
ரீ,4
;,3
னூ,3
ழோ,2
நை,2
ஞெ,2
நொ,2
பீ,2
ழா,2
﻿,1
©,1
ஞை,1
றூ,1
ச்஢,1
ழே,1
ஜா,1
ழீ,1
ஃ,1
பௌ,1
டூ,1
