letters,count
ன்,2530
ர்,1992
க,1943
ம்,1712
த்,1513
ண்,1265
ரு,1244
த,1190
தி,1153
வ,1032
ந்,1008
ற்,988
க்,959
தா,953
ப,915
ல்,910
ம,897
ங்,856
ப்,804
னை,792
ல,774
ட,754
ய்,746
கா,741
ய,707
யா,699
ற,693
டி,654
ர,586
ள்,576
வா,571
அ,566
று,556
போ,542
மே,518
கு,513
றி,513
மா,494
னா,481
து,471
பு,450
வி,450
பா,440
ன,439
லா,434
ட்,402
நா,399
டு,389
மு,378
டை,361
லு,347
றா,345
னே,341
ஞ்,339
ரி,336
ச்,327
சி,323
றை,318
லை,316
டா,314
கி,306
நி,305
ந,304
யே,296
செ,284
நீ,273
கொ,272
ள,263
ண,262
ச,255
யி,246
யு,245
றே,245
ழ,244
பி,229
ரா,227
வை,223
இ,219
கை,216
உ,213
ஆ,211
பொ,210
சு,191
ணி,187
மி,186
லி,183
வெ,180
பெ,179
தோ,179
யெ,176
ழி,172
எ,171
ழு,164
னி,164
தே,161
மூ,160
ரூ,145
ரை,141
ணா,141
னு,137
வே,135
ளி,134
பூ,134
ரே,133
தெ,130
நெ,129
ழ்,128
தை,125
மை,124
சூ,122
வு,121
ளா,120
கோ,112
கூ,112
வீ,107
தீ,107
ளு,99
ஏ,97
ணை,87
கெ,85
சே,83
தொ,82
மெ,74
சோ,72
ளே,72
சை,70
பே,69
தூ,66
யோ,63
ஒ,63
ணு,61
கே,61
யை,58
ளை,58
ரெ,53
லூ,52
சா,52
னோ,51
ஐ,51
னெ,50
யூ,46
நோ,45
லே,44
ழை,40
சொ,40
பை,39
லோ,37
ஊ,36
றெ,36
ஈ,35
ரோ,34
ஞா,34
ஓ,33
ளோ,33
மொ,32
வ்,31
ணே,29
டே,28
ளெ,27
ணீ,26
றொ,25
றோ,25
வூ,24
சீ,23
யொ,23
நு,23
றூ,20
கீ,19
நை,18
நூ,17
ரொ,16
டூ,15
மோ,14
லெ,13
ழா,13
நே,13
வொ,12
னொ,12
லொ,12
மீ,12
றீ,11
டோ,10
ணெ,10
பீ,10
ணோ,8
ளூ,8
டெ,8
ணூ,8
டீ,8
டொ,8
ணொ,5
ஞீ,5
வோ,5
ஞ,5
ழொ,3
நொ,3
ளொ,3
னூ,2
﻿,1
;,1
யீ,1
ளீ,1
ரீ,1
ழே,1
ங,1
னீ,1
லீ,1
வௌ,1
ழூ,1
பௌ,1
