letters,count
க,806
ன்,629
த,614
ர்,564
ம்,553
ல்,507
வ,473
த்,445
க்,417
ந்,410
து,391
ப,369
கு,363
ரு,338
தி,331
ய,322
ங்,321
ர,311
ப்,311
மு,265
ம,249
ண்,249
ல,244
டு,225
ட,223
ட்,219
வி,215
ற்,203
ன,199
கி,178
செ,177
ள்,177
ச,176
ய்,174
று,169
வா,166
டி,165
கா,164
பா,151
ச்,146
பு,144
ரி,141
சி,140
மா,132
அ,128
யி,127
லை,127
ற,122
யு,116
றி,111
எ,110
யா,109
ண,105
இ,103
தா,101
மே,98
லா,95
ள,94
லி,93
பி,92
பெ,92
ந,91
ணி,89
கை,86
ஞ்,82
ரா,81
மை,78
ளி,77
லு,75
னை,74
வே,73
நா,72
சே,72
தே,72
னி,72
னு,70
ழ்,70
தை,69
கொ,67
ஆ,66
ளை,66
கூ,66
வு,63
டை,61
ரை,59
ழ,56
உ,56
ழி,56
வை,55
பொ,55
சா,52
சை,52
–,50
மி,49
ழு,48
னா,48
ளா,47
மெ,47
றா,45
சு,45
நி,43
நூ,39
போ,38
பூ,38
கோ,38
நீ,37
சொ,37
வெ,35
ளு,34
னே,34
தோ,34
றை,33
டா,32
தெ,31
தொ,30
வீ,29
தூ,28
யே,26
யை,25
ணை,25
சோ,25
லே,23
சீ,22
யோ,21
கே,21
மீ,20
பே,19
யெ,18
தீ,17
ரே,17
ணு,17
நெ,16
லெ,16
ஒ,15
பை,15
ழை,14
சூ,14
மோ,14
ஏ,13
கீ,13
நே,12
ஊ,12
மொ,12
ரெ,12
வோ,12
{,11
},11
வ்,11
;,10
ஞா,9
லோ,9
மூ,9
ணா,8
கெ,8
றே,8
ரூ,7
கொ,7
ஓ,7
டே,6
நோ,6
”,6
னோ,6
ளே,6
ழா,6
ஸ்,6
றெ,6
ரோ,6
ஞ,5
ஃ,5
னெ,5
ஈ,5
ஐ,5
றோ,5
நு,5
றீ,5
டெ,5
“,4
றொ,4
டொ,4
பொ,4
போ,4
லொ,4
னூ,3
யூ,3
லீ,3
லோ,3
டீ,3
ணீ,3
வொ,2
ளோ,2
வூ,2
லூ,2
ழீ,2
‍,2
தொ,2
வோ,2
ழொ,2
றூ,2
ணே,2
கோ,2
டோ,2
ழோ,2
ழே,2
ளூ,2
ஷ,2
﻿,1
&,1
',1
ஜே,1
ரீ,1
ஷ்,1
சொ,1
மொ,1
ஷி,1
ங,1
னொ,1
ரோ,1
யோ,1
டோ,1
ழெ,1
ணொ,1
ரொ,1
பீ,1
