letters,count
ன்,2256
க,1906
ம்,1584
த,1552
த்,1219
ல்,1183
வ,1134
ர்,1097
ந்,1041
க்,954
ண்,874
து,862
ரு,856
ம,818
தி,813
ங்,769
ர,754
ய,751
ய்,738
ட,684
கு,658
மா,651
ப,636
ள்,628
ல,617
ற,526
ப்,519
ற்,516
வி,507
வா,507
டு,506
ன,501
று,472
கி,430
டி,412
அ,400
னை,394
யா,366
மு,351
லை,344
றி,342
கொ,336
கா,334
தா,331
பு,316
பா,312
யி,309
செ,308
ட்,305
ந,301
எ,288
நி,286
ண,285
லா,278
பி,273
யு,265
ச,265
சி,263
னா,258
டை,256
மே,255
நா,248
தே,242
னே,232
ள,231
ரி,226
போ,223
யே,218
வே,217
னி,214
மி,209
லி,209
நீ,207
னு,205
ழி,203
ளி,201
ச்,197
உ,193
ழு,189
ரா,188
கோ,187
ணி,184
பொ,182
ஞ்,181
இ,176
பெ,174
ஆ,166
கை,164
ழ்,162
வெ,158
தெ,156
மை,155
ழ,153
ரை,153
வை,141
சு,141
கூ,133
வு,131
தோ,130
தொ,126
தை,126
லு,125
லே,121
மெ,118
றை,117
ளை,116
ளு,111
கே,106
யெ,100
ரே,90
லோ,89
டா,88
பே,88
றா,88
ணை,84
ளா,83
சே,79
நெ,78
சை,77
பூ,72
சொ,72
றே,71
னெ,68
யோ,67
ளே,62
வீ,58
தீ,58
மூ,57
சோ,56
ணு,56
சீ,54
ணா,53
சா,51
தூ,51
சூ,50
னோ,50
ழை,50
யை,48
கெ,46
டே,45
ஒ,44
ஏ,44
நோ,41
கீ,37
யொ,36
மீ,34
மோ,33
மொ,32
வ்,30
லெ,28
வோ,28
ரீ,27
ஊ,27
ழா,27
ரோ,26
டோ,25
ரெ,25
றெ,23
ளெ,22
நு,22
நே,21
ஞா,21
னொ,21
லொ,21
டீ,21
ஐ,20
ஓ,20
பை,19
டெ,19
ரொ,19
ஸ்,17
ளோ,16
ஈ,16
நூ,14
னீ,13
ணீ,13
ணெ,12
றோ,11
ழீ,11
வொ,11
யீ,10
டொ,10
யூ,10
றொ,9
பீ,8
ணே,7
னூ,7
றீ,7
லீ,5
நை,4
வூ,4
ஃ,4
ழே,3
ஜா,3
நொ,3
றூ,3
லூ,3
ளொ,3
பௌ,3
ஷ,3
ளீ,2
ணோ,2
ங,2
ணொ,2
கௌ,2
ஹ,2
﻿,1
;,1
டூ,1
ரூ,1
ழொ,1
ளூ,1
ஸு,1
ஜ,1
ஸூ,1
ஸ,1
ஹி,1
ஷ்,1
ஸா,1
ஸே,1
ஷீ,1
ஹ்,1
