letters,count
ன்,1625
ம்,1222
க,1154
த,1010
வ,919
ர்,852
ந்,821
த்,793
க்,752
ல்,714
ம,712
ங்,694
ய,668
து,622
ரு,621
கு,591
தி,581
ற்,527
ண்,524
டு,506
ப்,505
ப,504
ன,500
ல,483
ட,464
வி,431
ள்,417
ற,409
டி,400
மு,385
அ,377
ர,362
கா,346
று,333
ட்,317
கொ,307
யி,306
கி,302
பு,298
இ,296
ய்,272
யு,271
கை,269
ரி,267
றி,254
யா,254
வா,253
மா,247
தா,243
செ,236
பி,234
லை,222
ந,222
சி,212
உ,210
ள,199
னை,198
ரை,196
பொ,192
டை,191
கோ,189
எ,182
றை,182
ழி,179
ண,174
பா,169
பெ,165
ழு,163
ஞ்,160
லி,157
வே,155
ச்,155
ணி,146
ழ்,141
னி,141
வெ,141
நி,137
னு,134
தோ,130
ழ,127
நீ,127
தொ,123
ளி,119
தெ,117
லு,116
போ,116
வு,114
ஆ,113
ளை,106
நா,100
தே,100
வை,99
மி,95
கூ,92
பூ,92
ச,91
தை,90
லா,83
மை,82
ரா,79
நெ,78
;,76
சா,75
தீ,74
யோ,74
மே,69
கெ,69
சு,63
கே,63
யெ,61
யே,60
றா,56
ஏ,54
ஒ,52
ழை,52
டா,49
னா,49
சே,49
ளு,48
யை,44
மெ,44
வ்,42
வீ,40
ணு,38
ணை,36
னெ,35
தூ,35
மொ,34
ளா,34
யொ,34
வோ,34
சை,33
லோ,32
ணா,31
நோ,31
மூ,30
றே,30
ஈ,29
சூ,29
ஊ,28
பே,28
ரெ,27
சொ,27
னோ,26
சீ,25
நு,24
னே,24
ஓ,23
னொ,23
லெ,22
ரொ,21
றெ,20
ஐ,20
பை,19
டோ,18
லே,18
ரோ,16
ளெ,16
மோ,15
ரே,15
றொ,15
றோ,15
டே,14
ழா,14
யீ,13
டெ,13
நூ,13
ழீ,13
சோ,12
ஞ,11
ணீ,11
டொ,11
ஞா,10
றூ,10
லொ,10
கீ,9
ரூ,9
பீ,9
ணெ,8
வொ,8
டீ,8
ரீ,7
யூ,7
மீ,6
ளே,6
வூ,6
ஞை,6
ணோ,5
லூ,5
ளோ,4
நே,4
டூ,4
தௌி,4
ழொ,3
றீ,3
கௌ,3
லீ,3
ளொ,3
ணே,3
ணொ,3
©,2
வௌி,2
ளீ,2
ழூ,2
நொ,2
னீ,2
ளூ,2
ழோ,2
﻿,1
ழெ,1
ஃ,1
னூ,1
ணீீ,1
ஞெ,1
[,1
],1
நை,1
ணூ,1
வௌ,1
