letters,count
ன்,8441
ம்,5848
க,4226
ர்,4069
த,3929
அ,3768
ந்,3659
ல்,3633
வ,3506
து,3461
த்,3210
எ,2778
ம,2696
க்,2287
ரு,2214
ண்,2136
இ,2028
தி,2014
கு,1998
தா,1957
உ,1910
ய,1872
ன,1862
ப,1617
ய்,1616
ர,1592
வி,1592
ள்,1573
ப்,1525
று,1479
ல,1454
ற்,1448
ட,1430
ங்,1307
மு,1307
வா,1261
டு,1258
மா,1138
ற,1089
பு,1046
ஆ,1035
யா,1022
னை,961
கா,942
ரி,881
கி,844
றி,814
டை,792
யி,787
ந,778
டி,755
ரை,753
னி,730
லை,719
செ,717
றா,712
னா,685
பா,675
பொ,669
ழி,638
ச,618
யு,611
கை,585
வே,581
ள,579
கொ,564
ண,559
ட்,558
சி,552
னு,547
போ,533
ழ்,526
ணி,521
ழு,518
பி,511
லா,511
மை,507
றை,495
ச்,480
நீ,473
ஒ,470
லி,466
நி,464
நா,456
வெ,444
தே,442
மே,432
வு,428
ளி,427
தோ,410
கோ,380
ழ,371
ஞ்,356
யோ,352
ஏ,339
பெ,328
டா,324
லு,314
ரா,313
மி,304
சு,302
ளை,292
சே,258
தை,257
ழை,253
ணை,252
வ்,247
பூ,226
வீ,224
சை,224
வை,221
ஓ,221
யே,218
நெ,206
தெ,206
யை,203
னோ,187
சா,185
சொ,181
மெ,167
னே,156
ளு,153
ஈ,151
தீ,146
நோ,145
கூ,131
மொ,129
கே,128
நே,122
தொ,120
ளா,117
சூ,116
பே,116
மூ,109
மோ,106
ணு,101
தூ,100
ணா,99
ரோ,98
லோ,92
சீ,91
மீ,89
ஊ,85
றே,85
ஐ,83
றோ,80
சோ,74
வோ,74
யொ,65
லே,60
பை,58
நு,51
டோ,50
நூ,40
கெ,39
ரே,37
யீ,35
னொ,35
யெ,32
ளோ,32
ழா,29
டே,26
கீ,22
றெ,19
லீ,17
ரீ,16
ளே,16
நொ,15
ஞா,14
ஞ,14
னெ,13
னீ,12
டீ,11
ணீ,10
ணோ,9
ணூ,8
றொ,8
நை,7
டொ,7
யூ,6
பீ,6
வொ,6
ரொ,6
லொ,6
ரெ,6
ளொ,5
லெ,5
னூ,4
•,4
ணெ,4
ணே,4
ழீ,4
ஸ்,3
&,3
ழே,3
றீ,3
ழோ,3
டெ,3
ளீ,3
மௌ,2
வௌ,2
ணொ,2
﻿,1
;,1
©,1
£,1
கௌ,1
ங,1
ரூ,1
ளெ,1
',1
