letters,count
ன்,3186
ம்,2310
த,1750
ல்,1562
க,1487
ர்,1362
அ,1234
;,1194
வ,1174
து,1157
ன,1041
இ,997
ந்,988
த்,926
எ,917
உ,845
கு,833
&,829
க்,820
ய,803
',779
ம,731
ரு,697
ப,677
று,676
தி,668
ர,609
டு,605
ண்,604
ல,568
ட,564
ற,526
வி,515
ள்,512
யி,498
கி,483
ய்,464
ங்,463
மு,436
ஆ,433
ற்,398
னை,394
டி,383
ப்,365
பு,346
னா,329
றி,319
ரி,312
யா,310
செ,308
கா,302
தா,300
வா,295
நி,286
னி,275
கை,272
ந,272
டை,269
பி,266
கொ,261
லை,256
சி,254
ள,251
மா,250
ஏ,241
நீ,234
ஒ,216
மை,211
னு,209
யு,207
றை,200
வே,200
ளி,197
ரை,196
நா,189
லி,188
ட்,186
பா,186
ழி,180
வு,174
சு,174
ண,172
ழு,170
போ,166
லா,166
ரா,162
பொ,156
நெ,156
தை,143
ச,141
வை,140
ச்,138
தோ,137
ணி,137
ழ்,134
றா,133
ழ,131
ஓ,130
கூ,129
தே,118
வெ,117
மே,116
ளை,112
கோ,111
தொ,109
லு,108
ஞ்,107
யை,103
பெ,101
மி,95
நோ,89
தீ,79
ழை,76
வீ,74
சே,71
யோ,69
கே,65
ஐ,58
ணை,58
சை,57
ஈ,57
வ்,57
சொ,56
ணா,54
பூ,53
ளு,52
தூ,52
தெ,51
சா,51
சூ,50
பே,50
யே,49
ஊ,48
னோ,45
னே,45
சீ,43
மெ,39
டா,35
மீ,35
மூ,35
நு,32
மொ,30
ளா,30
லே,30
ணு,29
ரோ,26
றே,23
சோ,22
ளோ,22
லோ,20
ரே,18
பை,16
ழா,16
னெ,16
நூ,16
நே,15
மோ,14
யொ,14
னொ,13
ளே,13
றோ,13
ஞ,12
{,11
},11
வோ,11
லெ,10
டோ,8
ரொ,8
கெ,7
ரீ,7
ஞா,7
நொ,7
ளொ,6
ணீ,6
லொ,6
நை,6
ஞி,5
றொ,5
கீ,5
யீ,5
ழீ,4
ங,4
ஞை,4
ஃ,4
றெ,3
வொ,3
பீ,3
யெ,3
$,3
ணெ,2
ளெ,2
‘,2
லீ,2
டே,2
வௌ,2
﻿,1
ஞெ,1
“,1
டீ,1
”,1
ணே,1
•,1
பௌ,1
ளீ,1
ழோ,1
ணொ,1
ழொ,1
