letters,count
ன்,3355
க,2418
அ,2326
ம்,2316
வ,2131
ர்,1950
க்,1915
;,1632
&,1631
து,1463
த்,1410
த,1407
ல்,1391
ரு,1313
கு,1174
ப,1133
ட,1119
எ,1112
ந்,1070
ப்,1054
இ,1048
ர,934
ண்,928
ள்,893
ட்,883
தி,847
ய,817
ன,813
டி,781
டு,780
ம,755
கி,705
தா,694
வி,693
ஆ,665
உ,641
று,623
ற்,572
யி,536
ல,520
ய்,504
யா,494
ச,489
ரி,473
செ,469
வா,462
ங்,451
மு,415
லி,401
யு,399
பி,396
னா,372
கொ,365
தை,362
லை,356
நா,355
ளை,347
போ,340
சா,338
ச்,335
ற,332
யே,331
னை,308
கா,303
பா,299
ரை,292
றி,289
ளி,275
னு,273
னி,268
வு,267
ள,249
றா,241
வே,240
லு,240
மா,240
சி,239
பு,233
டை,231
நீ,230
ஸ்,226
றை,218
ரா,212
ளு,212
ஒ,211
ழு,209
பெ,202
டா,197
மோ,195
ந,194
வை,188
கை,186
வீ,179
கே,174
மே,168
மி,166
லா,156
மை,155
ண,144
பொ,141
ஏ,139
ழி,137
ளா,126
நி,125
தோ,123
யோ,119
பே,113
யை,111
மூ,111
வ்,108
ழ,108
கோ,108
சொ,106
கூ,105
தே,104
சு,100
“,98
ணி,94
வெ,90
நோ,85
தெ,79
ணை,78
ழை,77
மீ,71
றே,70
சே,66
ழ்,65
தீ,63
ரே,62
ஓ,61
கெ,57
ரொ,54
ரோ,53
லே,53
ஈ,52
னே,50
தொ,47
பீ,46
யூ,45
சை,42
பை,35
லோ,34
னோ,34
னெ,33
நே,32
ஞ்,30
வோ,29
கீ,29
ஊ,24
ளோ,24
டே,24
நெ,24
ரெ,22
ஜ,21
சீ,21
ளே,20
ஞா,20
வொ,20
ணீ,20
மெ,18
மொ,17
ழா,17
றெ,16
பூ,16
நு,15
சூ,13
சோ,13
ணு,12
யெ,12
லெ,12
றீ,11
”,9
ழே,8
றோ,7
டெ,7
டீ,7
றொ,6
ணெ,5
னீ,5
ளெ,5
¡,4
ஞ,4
ரூ,3
டோ,3
§,3
நூ,2
¢,2
நொ,2
வூ,2
ணூ,2
யொ,2
டொ,2
£,2
﻿,1
டூ,1
ளீ,1
ணா,1
ணோ,1
¨,1
¥,1
யீ,1
ணே,1
