letters,count
;,2246
&,2222
ன்,1025
ம்,927
க,809
த்,649
க்,629
த,621
து,523
தி,511
வ,466
கி,466
ர்,463
இ,451
அ,441
ந்,437
ம,429
ர,427
ல்,414
ப,385
ன,343
ரு,335
எ,312
ப்,312
ண்,300
கு,296
வி,293
ட்,292
டு,282
ல,280
ய,271
ட,269
ச,252
ற,249
மா,241
டி,231
ள்,229
ங்,220
உ,218
ரா,216
கா,211
தா,208
யா,183
றா,183
சு,181
நா,180
ற்,172
ய்,169
னை,167
ண,160
று,158
கொ,149
பி,148
வே,141
மு,138
யி,138
தை,136
ரி,134
சி,133
வா,130
பு,123
பா,121
னா,120
ஆ,117
னி,114
செ,113
யு,112
போ,103
ஸ்,97
னு,95
ச்,87
டை,86
தே,86
[,85
],84
றி,84
லை,83
னே,81
தோ,79
லா,75
ந,73
யே,73
நீ,73
டா,71
ள,69
ஜி,69
மி,64
ஷ,62
கை,61
ரீ,61
யை,60
ழு,57
லோ,56
ளை,56
நி,56
ளி,53
ஒ,53
பெ,52
றே,50
லி,48
மே,48
லு,48
கே,48
ரை,45
சீ,45
சா,42
ழி,42
ணி,41
வு,40
சொ,40
தெ,39
யோ,38
ஏ,37
கோ,35
தீ,35
றை,34
ஐ,34
மை,33
மூ,33
ளு,33
பொ,32
ணா,31
மெ,30
ஹா,30
ஷ்,29
சை,29
வீ,28
னோ,27
பே,25
வெ,25
ழ்,24
ரே,24
வை,24
ஜெ,23
நே,22
சே,22
வ்,21
டே,21
பீ,21
யெ,21
தொ,20
மீ,20
பூ,20
ளா,19
ஞ்,19
மோ,19
ஜ,18
கூ,18
ஜா,18
ஹ,17
ஓ,17
ழ,15
{,13
},13
சூ,13
கெ,13
தூ,12
ழை,12
வோ,11
கீ,10
ணு,10
ளே,10
லே,10
ரோ,8
ணே,8
றீ,8
ணை,8
டீ,7
',6
பை,6
–,6
ரெ,6
நு,6
றொ,5
கௌ,5
மொ,5
நெ,5
னெ,5
ஊ,4
ஷி,4
நோ,4
லெ,4
ரூ,4
ஞா,4
றெ,4
ஈ,4
ஜை,4
லீ,3
டெ,3
றோ,3
ஹி,3
ஷா,3
ஜ்,3
ளெ,3
ழே,3
டோ,3
நூ,2
ணீ,2
ணோ,2
னொ,2
யீ,2
ளோ,2
ழா,2
ஸ,2
ஸா,2
சோ,2
ஜீ,2
ஹோ,2
﻿,1
ஜு,1
வொ,1
ஷோ,1
னீ,1
லொ,1
ஞை,1
ழோ,1
நொ,1
ணெ,1
பௌ,1
ஷை,1
ங,1
தௌ,1
ஸே,1
ஸி,1
டொ,1
