words,count,book
வேறு,42,pmuni0304.html
இந்திரன்,14,pmuni0304.html
படலம்,12,pmuni0304.html
நாயகன்,12,pmuni0304.html
நோக்கி,12,pmuni0304.html
யாரும்,11,pmuni0304.html
கொங்கை,11,pmuni0304.html
நோக்கியே,10,pmuni0304.html
கொண்ட,10,pmuni0304.html
யாவரும்,10,pmuni0304.html
},9,pmuni0304.html
கொண்டு,9,pmuni0304.html
லோடும்,9,pmuni0304.html
தன்னை,9,pmuni0304.html
வள்ளல்,9,pmuni0304.html
அமரர்,8,pmuni0304.html
முற்றும்,8,pmuni0304.html
கின்ற,8,pmuni0304.html
கந்த,7,pmuni0304.html
முனிவர்,7,pmuni0304.html
பொன்னகர்,7,pmuni0304.html
தேவர்,7,pmuni0304.html
அன்ன,7,pmuni0304.html
அன்றே,7,pmuni0304.html
காலை,7,pmuni0304.html
இன்ன,6,pmuni0304.html
பொன்னின்,6,pmuni0304.html
காலையில்,6,pmuni0304.html
இனைய,6,pmuni0304.html
திருவிருத்தம்,6,pmuni0304.html
என்றான்,6,pmuni0304.html
தானும்,6,pmuni0304.html
செம்மல்,6,pmuni0304.html
தன்றே,6,pmuni0304.html
வந்து,6,pmuni0304.html
மாதவர்,6,pmuni0304.html
மடந்தை,6,pmuni0304.html
தன்னால்,6,pmuni0304.html
பண்ணவன்,6,pmuni0304.html
முன்னர்,6,pmuni0304.html
மாதரும்,6,pmuni0304.html
என்பார்,6,pmuni0304.html
றார்சிலர்,6,pmuni0304.html
தெய்வத,6,pmuni0304.html
ஆர்த்தனர்,6,pmuni0304.html
;,5,pmuni0304.html
{,5,pmuni0304.html
தம்மை,5,pmuni0304.html
வயவர்,5,pmuni0304.html
எய்தினான்,5,pmuni0304.html
நான்முகன்,5,pmuni0304.html
வைகினான்,5,pmuni0304.html
புனித,5,pmuni0304.html
தொழுதனர்,5,pmuni0304.html
ஆகத்,5,pmuni0304.html
உவகை,5,pmuni0304.html
கடவுள்,5,pmuni0304.html
மேயினான்,5,pmuni0304.html
எந்தை,5,pmuni0304.html
போனார்,5,pmuni0304.html
தன்னில்,5,pmuni0304.html
இந்தி,5,pmuni0304.html
மாதர்,5,pmuni0304.html
தாமும்,5,pmuni0304.html
போலும்,5,pmuni0304.html
காளை,5,pmuni0304.html
குமர,5,pmuni0304.html
மங்கையர்,5,pmuni0304.html
நங்கை,5,pmuni0304.html
கண்டு,5,pmuni0304.html
மகளிர்,5,pmuni0304.html
புத்தேள்,5,pmuni0304.html
வானவர்,5,pmuni0304.html
ஆடவர்,5,pmuni0304.html
அனைய,5,pmuni0304.html
வாழ்க,5,pmuni0304.html
{;,4,pmuni0304.html
காண்டம்,4,pmuni0304.html
தேவ,4,pmuni0304.html
நீங்கியே,4,pmuni0304.html
செவ்வேள்,4,pmuni0304.html
மாலயன்,4,pmuni0304.html
மகபதி,4,pmuni0304.html
தத்தமக்,4,pmuni0304.html
போயினான்,4,pmuni0304.html
தோகை,4,pmuni0304.html
மூவிரு,4,pmuni0304.html
என்றலும்,4,pmuni0304.html
எம்பிரான்,4,pmuni0304.html
கருணை,4,pmuni0304.html
ஒல்லை,4,pmuni0304.html
புரிந்து,4,pmuni0304.html
தன்னுடன்,4,pmuni0304.html
தன்னொடு,4,pmuni0304.html
தன்னொடும்,4,pmuni0304.html
போற்றி,4,pmuni0304.html
நீர்மை,4,pmuni0304.html
உற்றான்,4,pmuni0304.html
செய்து,4,pmuni0304.html
நின்றான்,4,pmuni0304.html
எவரும்,4,pmuni0304.html
மண்டபம்,4,pmuni0304.html
என்னா,4,pmuni0304.html
குந்தன்,4,pmuni0304.html
வாபோல்,4,pmuni0304.html
அந்த,4,pmuni0304.html
ஈண்டு,4,pmuni0304.html
இடையிடை,4,pmuni0304.html
மடந்தையர்,4,pmuni0304.html
மஞ்ஞை,4,pmuni0304.html
போனாள்,4,pmuni0304.html
பெற்றும்,4,pmuni0304.html
பொய்கை,4,pmuni0304.html
ஒருத்தி,4,pmuni0304.html
செல்ல,4,pmuni0304.html
மைந்தர்,4,pmuni0304.html
பட்ட,4,pmuni0304.html
காமர்,4,pmuni0304.html
படிந்த,4,pmuni0304.html
ஏகி,4,pmuni0304.html
செங்கை,4,pmuni0304.html
கூடியே,4,pmuni0304.html
செய்கையும்,4,pmuni0304.html
சாலை,4,pmuni0304.html
வந்தனை,4,pmuni0304.html
புரந்தரன்,4,pmuni0304.html
போந்து,4,pmuni0304.html
வீரரும்,4,pmuni0304.html
குமரன்,4,pmuni0304.html
மெல்லடி,4,pmuni0304.html
கன்னல்,4,pmuni0304.html
அண்டர்கள்,4,pmuni0304.html
இயற்றி,3,pmuni0304.html
மற்றது,3,pmuni0304.html
வண்டு,3,pmuni0304.html
ஆத,3,pmuni0304.html
விளங்கு,3,pmuni0304.html
செய்திட,3,pmuni0304.html
மாமயில்,3,pmuni0304.html
பன்னிரு,3,pmuni0304.html
மேலவன்,3,pmuni0304.html
பாரிடம்,3,pmuni0304.html
வானத்,3,pmuni0304.html
தன்மையால்,3,pmuni0304.html
காட்டி,3,pmuni0304.html
தூய,3,pmuni0304.html
ஒன்றிய,3,pmuni0304.html
கடவுட்,3,pmuni0304.html
கம்மியன்,3,pmuni0304.html
நல்கினான்,3,pmuni0304.html
நின்றிட,3,pmuni0304.html
போற்றினார்,3,pmuni0304.html
முற்று,3,pmuni0304.html
யாவையும்,3,pmuni0304.html
குமரவேள்,3,pmuni0304.html
நவின்று,3,pmuni0304.html
செய்கை,3,pmuni0304.html
வேற்கை,3,pmuni0304.html
ஈந்திட,3,pmuni0304.html
வினவலும்,3,pmuni0304.html
மேயினார்,3,pmuni0304.html
முன்னுற,3,pmuni0304.html
நினது,3,pmuni0304.html
யென்றான்,3,pmuni0304.html
தெய்வத்,3,pmuni0304.html
புலோமசை,3,pmuni0304.html
வானோர்,3,pmuni0304.html
ஒருவன்,3,pmuni0304.html
வதுவை,3,pmuni0304.html
வென்றான்,3,pmuni0304.html
என்னாக்,3,pmuni0304.html
லுற்றான்,3,pmuni0304.html
மேலோன்,3,pmuni0304.html
முசுகுந்,3,pmuni0304.html
வரம்பில,3,pmuni0304.html
மாக,3,pmuni0304.html
அண்ணல்,3,pmuni0304.html
எய்தி,3,pmuni0304.html
கேளா,3,pmuni0304.html
ஐயன்,3,pmuni0304.html
என்போன்,3,pmuni0304.html
ஆய,3,pmuni0304.html
சூரன்,3,pmuni0304.html
மேதகு,3,pmuni0304.html
இருந்தான்,3,pmuni0304.html
பெற்ற,3,pmuni0304.html
தென்ன,3,pmuni0304.html
தனது,3,pmuni0304.html
இனிது,3,pmuni0304.html
தெய்வ,3,pmuni0304.html
சிந்தையின்,3,pmuni0304.html
யாவும்,3,pmuni0304.html
நல்குகோ,3,pmuni0304.html
அரசு,3,pmuni0304.html
எல்லையில்,3,pmuni0304.html
போயினார்,3,pmuni0304.html
ஆயி,3,pmuni0304.html
வேழம்,3,pmuni0304.html
சென்றவே,3,pmuni0304.html
கால்கள்,3,pmuni0304.html
வையம்,3,pmuni0304.html
வீரர்,3,pmuni0304.html
ஏகினார்,3,pmuni0304.html
ஆற்றி,3,pmuni0304.html
சேர்தலின்,3,pmuni0304.html
ஏந்தியே,3,pmuni0304.html
மெல்ல,3,pmuni0304.html
அந்தமில்,3,pmuni0304.html
போவதோர்,3,pmuni0304.html
அரிவை,3,pmuni0304.html
மார்சிலர்,3,pmuni0304.html
பலரும்,3,pmuni0304.html
முன்னம்,3,pmuni0304.html
தொழுது,3,pmuni0304.html
ரானோர்,3,pmuni0304.html
மாதோ,3,pmuni0304.html
போனான்,3,pmuni0304.html
காதல்,3,pmuni0304.html
சிறிது,3,pmuni0304.html
தன்னிற்,3,pmuni0304.html
இன்னன,3,pmuni0304.html
நண்ணி,3,pmuni0304.html
வாரி,3,pmuni0304.html
தந்தம்,3,pmuni0304.html
ஒன்று,3,pmuni0304.html
கோயில்,3,pmuni0304.html
உற்றார்,3,pmuni0304.html
புக்க,3,pmuni0304.html
தன்னைக்,3,pmuni0304.html
ஏந்திழை,3,pmuni0304.html
பான்மையால்,3,pmuni0304.html
ருத்தி,3,pmuni0304.html
இங்கிவை,3,pmuni0304.html
போது,3,pmuni0304.html
தையல்,3,pmuni0304.html
இங்கு,3,pmuni0304.html
மங்கை,3,pmuni0304.html
என்ன,3,pmuni0304.html
அன்னான்,3,pmuni0304.html
தேறல்,3,pmuni0304.html
கொண்டே,3,pmuni0304.html
வந்திட,3,pmuni0304.html
பரிசனம்,3,pmuni0304.html
சேர்த்தினார்,3,pmuni0304.html
ஆங்கவர்,3,pmuni0304.html
தொல்லை,3,pmuni0304.html
மற்று,3,pmuni0304.html
இவ்வகை,3,pmuni0304.html
மாலை,3,pmuni0304.html
நாடியே,3,pmuni0304.html
சிறந்த,3,pmuni0304.html
மாமலர்,3,pmuni0304.html
போந்தான்,3,pmuni0304.html
அரம்பை,3,pmuni0304.html
மீதினும்,3,pmuni0304.html
முதலோர்,3,pmuni0304.html
வந்தனன்,3,pmuni0304.html
சூட்டி,3,pmuni0304.html
வீற்றிருந்,3,pmuni0304.html
தானரோ,3,pmuni0304.html
முனிவருந்,3,pmuni0304.html
தேவரும்,3,pmuni0304.html
வணங்கி,3,pmuni0304.html
ஆன,3,pmuni0304.html
தெய்வதக்,3,pmuni0304.html
பீடிகை,3,pmuni0304.html
இருத்தி,3,pmuni0304.html
சூழ்ந்து,3,pmuni0304.html
சேவடி,3,pmuni0304.html
முழுதருள்,3,pmuni0304.html
என்னும்,3,pmuni0304.html
புக்கான்,3,pmuni0304.html
எல்லை,3,pmuni0304.html
நின்றுள,3,pmuni0304.html
விண்ணுல,3,pmuni0304.html
துறக்க,3,pmuni0304.html
மாமதில்,3,pmuni0304.html
போற்ற,3,pmuni0304.html
பொன்னவன்,3,pmuni0304.html
மாமே,3,pmuni0304.html
ளோரையும்,3,pmuni0304.html
தக்கன்,3,pmuni0304.html
கச்சியப்ப,2,pmuni0304.html
சிவாச்சாரியார்,2,pmuni0304.html
அருளிய,2,pmuni0304.html
புராணம்,2,pmuni0304.html
திருப்பரங்குன்று,2,pmuni0304.html
சேர்,2,pmuni0304.html
தெய்வயானையம்மை,2,pmuni0304.html
திருமணப்,2,pmuni0304.html
விண்குடியேற்று,2,pmuni0304.html
வெற்புறு,2,pmuni0304.html
இந்திரபுரிப்,2,pmuni0304.html
வழிபடல்,2,pmuni0304.html
தன்ன,2,pmuni0304.html
தலைவர்கள்,2,pmuni0304.html
எருத்தமேல்,2,pmuni0304.html
கொண்டனன்,2,pmuni0304.html
வீரரை,2,pmuni0304.html
நீவிர்,2,pmuni0304.html
கொற்றவன்,2,pmuni0304.html
ஒருங்குற்,2,pmuni0304.html
பூதரும்,2,pmuni0304.html
எழுந்தனர்,2,pmuni0304.html
எழுந்த,2,pmuni0304.html
மிக்குயர்,2,pmuni0304.html
பூதர்கள்,2,pmuni0304.html
பல்லியம்,2,pmuni0304.html
திரைக்கடல்,2,pmuni0304.html
வாய்விட்,2,pmuni0304.html
கடவு,2,pmuni0304.html
கூந்தொறுங்,2,pmuni0304.html
குலைந்து,2,pmuni0304.html
கின்றன,2,pmuni0304.html
கீறியே,2,pmuni0304.html
கொடிய,2,pmuni0304.html
வுற்றிட,2,pmuni0304.html
மொய்ம்புடைப்,2,pmuni0304.html
பகவர்,2,pmuni0304.html
அகன்று,2,pmuni0304.html
கணங்கள்,2,pmuni0304.html
தம்மைச்,2,pmuni0304.html
எண்ணில்,2,pmuni0304.html
கடுங்கண்,2,pmuni0304.html
புக்கவே,2,pmuni0304.html
கொண்டுளார்,2,pmuni0304.html
ஆரண,2,pmuni0304.html
காரணம்,2,pmuni0304.html
வாரண,2,pmuni0304.html
மறைத,2,pmuni0304.html
லுற்றவே,2,pmuni0304.html
வேலினான்,2,pmuni0304.html
கூடலின்,2,pmuni0304.html
அங்கண்,2,pmuni0304.html
இறைஞ்சி,2,pmuni0304.html
உவப்பிற்,2,pmuni0304.html
