words,count,book
தானே,78,pmuni0010_01.html
ஆமே,42,pmuni0010_01.html
ஈசன்,26,pmuni0010_01.html
சத்தி,23,pmuni0010_01.html
விந்து,20,pmuni0010_01.html
உள்ளே,16,pmuni0010_01.html
எல்லாம்,15,pmuni0010_01.html
நந்தி,15,pmuni0010_01.html
முத்திரை,13,pmuni0010_01.html
ஆகும்,11,pmuni0010_01.html
ஆய,11,pmuni0010_01.html
யாரே,11,pmuni0010_01.html
விந்துவும்,11,pmuni0010_01.html
தாமே,11,pmuni0010_01.html
சதாசிவம்,10,pmuni0010_01.html
நிற்கும்,10,pmuni0010_01.html
யாமே,10,pmuni0010_01.html
வாறே,10,pmuni0010_01.html
ஆகின்ற,9,pmuni0010_01.html
கண்காணி,9,pmuni0010_01.html
நின்ற,8,pmuni0010_01.html
இரண்டும்,8,pmuni0010_01.html
ஆதார,8,pmuni0010_01.html
அறியார்,8,pmuni0010_01.html
ஈசனை,8,pmuni0010_01.html
தேவர்கள்,8,pmuni0010_01.html
நாதமும்,8,pmuni0010_01.html
றானே,8,pmuni0010_01.html
ஒன்றும்,8,pmuni0010_01.html
தேவர்,8,pmuni0010_01.html
ஆகுமே,8,pmuni0010_01.html
யாரும்,7,pmuni0010_01.html
தத்துவம்,7,pmuni0010_01.html
ஆதியும்,7,pmuni0010_01.html
வாமே,7,pmuni0010_01.html
இல்லை,7,pmuni0010_01.html
அவனும்,7,pmuni0010_01.html
ஆவது,7,pmuni0010_01.html
வாரே,7,pmuni0010_01.html
பேர்நந்தி,7,pmuni0010_01.html
அகம்படி,7,pmuni0010_01.html
ஆதித்தன்,7,pmuni0010_01.html
சதாசிவன்,6,pmuni0010_01.html
எண்ணிலி,6,pmuni0010_01.html
மாய்நிற்கும்,6,pmuni0010_01.html
என்,6,pmuni0010_01.html
ஆதிப்,6,pmuni0010_01.html
தேனே,6,pmuni0010_01.html
எழுகின்ற,6,pmuni0010_01.html
இன்பம்,6,pmuni0010_01.html
கோயில்,6,pmuni0010_01.html
உலகம்,6,pmuni0010_01.html
அத்தன்,6,pmuni0010_01.html
அவனை,6,pmuni0010_01.html
நாடோ,6,pmuni0010_01.html
றும்,6,pmuni0010_01.html
அருளில்,6,pmuni0010_01.html
அருளால்,6,pmuni0010_01.html
நின்மலன்,6,pmuni0010_01.html
றாரே,6,pmuni0010_01.html
மேவிய,6,pmuni0010_01.html
தன்மை,6,pmuni0010_01.html
தாரே,6,pmuni0010_01.html
மேதாதி,5,pmuni0010_01.html
மாவது,5,pmuni0010_01.html
அழிகின்ற,5,pmuni0010_01.html
கருத்தறி,5,pmuni0010_01.html
அன்னம்,5,pmuni0010_01.html
போது,5,pmuni0010_01.html
மானுடர்,5,pmuni0010_01.html
ஐந்தும்,5,pmuni0010_01.html
பாதம்,5,pmuni0010_01.html
வானவர்,5,pmuni0010_01.html
நின்றிடும்,5,pmuni0010_01.html
வட்டம்,5,pmuni0010_01.html
காலம்,5,pmuni0010_01.html
நின்று,5,pmuni0010_01.html
உகாரம்,5,pmuni0010_01.html
அந்த,5,pmuni0010_01.html
செய்யும்,5,pmuni0010_01.html
அடியார்,5,pmuni0010_01.html
இருந்த,5,pmuni0010_01.html
பிரானே,5,pmuni0010_01.html
ஆவி,5,pmuni0010_01.html
சீவன்,5,pmuni0010_01.html
அறியும்,5,pmuni0010_01.html
கரணம்,5,pmuni0010_01.html
வாகும்,5,pmuni0010_01.html
சிவகதி,5,pmuni0010_01.html
லாரே,5,pmuni0010_01.html
அண்ணல்,5,pmuni0010_01.html
ஒன்றுண்டு,5,pmuni0010_01.html
வீரே,5,pmuni0010_01.html
ஞானி,5,pmuni0010_01.html
அவ்வுல,5,pmuni0010_01.html
சிவயோகி,5,pmuni0010_01.html
அரிய,5,pmuni0010_01.html
அன்றி,5,pmuni0010_01.html
ஐந்து,5,pmuni0010_01.html
கண்டு,4,pmuni0010_01.html
சோதனை,4,pmuni0010_01.html
ஆகிய,4,pmuni0010_01.html
அறிவாய்,4,pmuni0010_01.html
சிவம்,4,pmuni0010_01.html
தாவது,4,pmuni0010_01.html
எண்டிசை,4,pmuni0010_01.html
இலிங்கம்,4,pmuni0010_01.html
எடுத்தது,4,pmuni0010_01.html
உலகில்,4,pmuni0010_01.html
ஆறாறு,4,pmuni0010_01.html
என்னும்,4,pmuni0010_01.html
தற்பரம்,4,pmuni0010_01.html
உள்நின்ற,4,pmuni0010_01.html
நாடி,4,pmuni0010_01.html
அடங்கும்,4,pmuni0010_01.html
புண்ணியன்,4,pmuni0010_01.html
நின்றது,4,pmuni0010_01.html
மாலை,4,pmuni0010_01.html
ஆக்கை,4,pmuni0010_01.html
வடிவு,4,pmuni0010_01.html
சிவலிங்கம்,4,pmuni0010_01.html
வாயில்கொண்,4,pmuni0010_01.html
லிங்கம்,4,pmuni0010_01.html
நாடும்,4,pmuni0010_01.html
அத்திசைக்,4,pmuni0010_01.html
குள்ளே,4,pmuni0010_01.html
சமயத்து,4,pmuni0010_01.html
எழுந்த,4,pmuni0010_01.html
எம்இறை,4,pmuni0010_01.html
தானாகும்,4,pmuni0010_01.html
காணும்,4,pmuni0010_01.html
குவலயம்,4,pmuni0010_01.html
நெஞ்சம்,4,pmuni0010_01.html
அந்தமும்,4,pmuni0010_01.html
இந்துவும்,4,pmuni0010_01.html
தன்மேனி,4,pmuni0010_01.html
அறியில்,4,pmuni0010_01.html
சிவமாம்,4,pmuni0010_01.html
நாதனை,4,pmuni0010_01.html
தோன்றும்,4,pmuni0010_01.html
யோனே,4,pmuni0010_01.html
இன்புற,4,pmuni0010_01.html
உணரார்,4,pmuni0010_01.html
ஈசனைக்,4,pmuni0010_01.html
கொண்டான்,4,pmuni0010_01.html
உணர்வுடை,4,pmuni0010_01.html
ஊனே,4,pmuni0010_01.html
அகம்புகுந்,4,pmuni0010_01.html
ளாமே,4,pmuni0010_01.html
அல்லது,4,pmuni0010_01.html
ஆரா,4,pmuni0010_01.html
நீங்க,4,pmuni0010_01.html
உள்ளம்,4,pmuni0010_01.html
ஞானத்து,4,pmuni0010_01.html
அமரர்,4,pmuni0010_01.html
பயிலும்,4,pmuni0010_01.html
ஞானம்,4,pmuni0010_01.html
நீக்கி,4,pmuni0010_01.html
புண்ணிய,4,pmuni0010_01.html
பூசை,4,pmuni0010_01.html
இன்பத்து,4,pmuni0010_01.html
ஒன்று,4,pmuni0010_01.html
சிந்தை,4,pmuni0010_01.html
செய்து,4,pmuni0010_01.html
கத்தே,4,pmuni0010_01.html
இறைவன்,4,pmuni0010_01.html
பிச்சையது,4,pmuni0010_01.html
ஏற்றான்,4,pmuni0010_01.html
கேசரி,4,pmuni0010_01.html
வாக்கு,4,pmuni0010_01.html
மனமும்,4,pmuni0010_01.html
அந்தமில்,4,pmuni0010_01.html
செய்திடும்,4,pmuni0010_01.html
வந்த,4,pmuni0010_01.html
வித்துக்குற்,4,pmuni0010_01.html
நாதன்,4,pmuni0010_01.html
கிடக்கும்,4,pmuni0010_01.html
அணுவில்,4,pmuni0010_01.html
பசுக்கள்,4,pmuni0010_01.html
காகிய,4,pmuni0010_01.html
பெருவலி,4,pmuni0010_01.html
