letters,count
க,816
ன்,739
த,724
ர்,592
;,587
வ,587
ம,580
&,577
க்,543
ரு,542
த்,517
ம்,498
ந்,426
ய,417
ப,399
ப்,393
ற்,374
து,336
ல,326
ர,316
பா,316
கு,313
வி,312
டு,306
ண்,294
ல்,290
ட,278
ங்,274
தி,270
மி,270
மா,262
ற,249
யா,238
னை,233
கி,222
ன,222
ரி,219
டி,208
மு,198
வா,192
ய்,191
கா,188
று,184
தா,179
சி,176
ண,175
பு,173
றி,172
லை,171
யி,167
ட்,164
லி,162
ள,156
ச்,155
செ,139
ள்,133
ழி,133
யு,132
ழ்,130
னி,130
லா,117
ஞ்,117
பி,113
ச,113
டை,112
வே,108
மே,107
ந,107
கொ,105
பொ,104
னா,104
றை,103
ழ,102
வெ,101
வு,100
பெ,99
சு,96
சை,94
ளி,89
தே,86
மை,82
இ,79
கை,79
போ,76
ணி,72
லு,71
ழு,70
நி,70
ரை,70
நா,69
ரா,68
வை,68
ரே,67
னு,65
யே,64
யெ,62
அ,61
பே,60
மெ,59
தெ,55
ளை,55
ணை,54
கே,51
ழை,51
கோ,51
டா,50
தோ,48
ஆ,47
தொ,46
நெ,46
றா,45
தை,43
உ,40
யை,40
பூ,39
சா,39
எ,38
லே,35
சீ,34
கூ,33
மொ,33
வீ,31
ழா,29
னே,28
யோ,26
றே,26
சொ,25
ரெ,25
தூ,24
ணா,24
னோ,24
கெ,23
நே,23
னெ,23
வொ,22
சே,22
மூ,22
ளா,22
ரொ,21
வ்,21
ளு,21
ஒ,20
யொ,20
தீ,20
ரீ,17
வோ,17
லெ,17
ணு,16
நீ,16
யூ,16
னொ,15
நு,14
மோ,13
சோ,13
சூ,13
றெ,12
னீ,12
றொ,12
றீ,12
{,11
},11
றோ,11
ரோ,10
கீ,10
லோ,10
நோ,10
லொ,10
வூ,9
ஏ,9
ளே,8
னூ,8
ழீ,8
ஃ,8
றூ,7
லீ,7
யீ,7
ஸ்,6
பை,6
ளெ,6
மீ,6
ளீ,6
நூ,5
ஞா,5
ஐ,5
ரூ,5
டே,5
‌,5
ணீ,5
ஊ,5
நொ,5
டெ,4
ஈ,4
டூ,4
ஓ,4
ழெ,4
டொ,3
ணே,3
டோ,3
ஞ,3
ளோ,3
ளொ,3
பீ,3
ழே,3
ஸி,2
ஜ்,2
ங,2
லூ,2
டீ,2
ணொ,2
﻿,1
ஸ,1
ஹ,1
ணெ,1
ணோ,1
நை,1
