letters,count
க,3844
ம்,3094
வ,2576
ன்,2428
ல்,2332
த,2276
ப,2213
ர்,2126
க்,2033
த்,1899
தி,1729
ரு,1723
ய,1553
ப்,1502
து,1472
ட,1270
இ,1223
ன,1208
ள்,1205
அ,1195
வி,1176
ம,1147
ந்,1128
கு,1119
ற்,1116
ர,1006
ட்,1002
ல,948
டு,914
சி,849
ற,836
ங்,830
ண்,792
எ,758
ச,718
று,698
மு,669
கா,655
கோ,574
டி,567
றி,566
மா,520
பா,514
பெ,507
கி,502
ள,494
உ,483
ச்,462
ரி,452
பி,450
ளி,446
யி,440
லை,436
பு,435
ஆ,408
லி,395
ண,395
யா,391
ரா,388
யு,383
தா,377
ளை,368
சை,354
செ,350
வா,345
றை,341
ந,331
ய்,326
டை,318
;,315
நா,314
லா,303
மை,301
லு,285
வு,280
ழ,272
வை,267
கை,263
வே,250
னை,241
சு,236
கொ,228
நி,224
தை,223
ளு,219
சா,217
ழி,215
',212
ஒ,212
ளா,210
ரை,206
னா,205
மி,190
னு,187
கூ,178
],176
[,175
ணி,170
நூ,162
பொ,162
போ,158
தே,151
டா,142
வெ,139
யை,136
றா,134
தொ,134
ழு,126
தெ,126
னி,123
ழ்,121
வ்,119
மே,108
மூ,105
ஏ,103
சோ,103
ஞ்,89
சே,83
தோ,72
பே,68
யே,64
ஞா,63
கே,60
பூ,58
ழா,57
சூ,57
நெ,56
ழை,51
யோ,50
ஓ,48
நீ,46
வொ,41
வீ,40
லோ,40
தூ,38
ஊ,38
தீ,37
ரே,35
மீ,35
ஐ,35
சொ,32
ணை,31
பை,31
ணா,30
மெ,29
லே,28
நோ,27
சீ,24
நு,24
னே,24
றே,22
ஈ,22
ளே,21
மொ,21
யூ,21
லூ,20
பௌ,20
&,19
ங,19
ஃ,19
ரூ,18
னூ,16
டே,15
ணு,15
ஞ,14
கெ,13
கீ,13
ஷ,13
னோ,13
வூ,12
யெ,12
{,11
},11
ஸ்,11
றோ,10
ஹ,10
பீ,10
றொ,10
டெ,9
”,9
நே,9
வோ,9
ரோ,8
லீ,8
ஜ,7
டீ,7
ஷ்,7
ரீ,7
றூ,7
யொ,6
‘,6
டோ,5
கௌ,5
ணே,5
’,5
ழே,5
ணெ,4
ரெ,4
ஹெ,4
ஜே,4
ஜா,4
ரொ,4
றெ,4
மௌ,4
ணீ,3
மோ,3
“,3
ஷோ,3
டூ,3
னொ,3
–,2
சௌ,2
ளூ,2
னெ,2
னீ,2
ஷே,2
ணோ,2
ணொ,2
﻿,1
ழோ,1
ஜி,1
யீ,1
ஶ்,1
ஷா,1
ஹா,1
ஷி,1
ணூ,1
ஜீ,1
லொ,1
ரௌ,1
ளெ,1
ளொ,1
ளோ,1
ஜை,1
ளீ,1
