letters,count
ன்,799
க,700
ம்,699
ல்,595
த,549
து,547
த்,416
ந்,414
க்,402
இ,374
ர்,319
அ,316
எ,286
ள்,283
வ,283
ரு,262
ய,258
வி,251
ப,250
ப்,249
தி,248
உ,241
கி,227
கு,225
ண்,210
டு,209
யி,206
ம,204
ற்,199
ன,196
ல,178
ட,172
ர,169
ட்,164
சி,159
டி,147
கா,146
று,144
ய்,143
ற,142
னை,141
னி,137
நி,136
ளி,130
மு,128
ங்,128
தா,127
போ,126
வு,122
தை,119
ண,116
நா,111
ச,110
பி,105
ள,104
நீ,103
பு,98
பா,98
வா,97
றி,93
கை,91
ச்,91
லை,91
ழு,89
ஒ,87
னு,87
ரி,86
லா,82
டை,77
மா,73
ழ்,72
ளை,71
ந,69
மை,68
யா,67
செ,67
வை,66
ழி,64
வெ,63
தே,62
ஆ,61
ழ,60
யு,60
வே,57
லி,57
லே,55
கொ,54
றா,53
நெ,53
ரை,51
சு,50
பொ,49
னா,47
றே,47
',46
ளு,45
ஓ,45
பெ,45
றை,44
லு,42
ஞ்,41
;,40
மூ,39
வீ,35
பே,35
கே,34
கூ,34
தெ,32
தோ,31
மே,30
மெ,30
வ்,29
மீ,28
சை,28
யை,27
பூ,27
தொ,26
சா,25
ளா,24
டே,24
ஏ,22
மி,22
யே,22
ணி,22
வோ,18
பை,17
னே,16
சே,16
யோ,16
ழை,15
டா,15
ஊ,15
கோ,14
தீ,13
ணை,13
றோ,13
நு,12
சொ,12
ரா,12
தூ,11
ணு,10
லோ,9
ளே,9
யெ,8
ஞ,8
டோ,8
னோ,8
நோ,8
நூ,7
ஸ்,7
சீ,7
ணீ,7
மோ,6
சோ,6
ணா,6
ரெ,6
ஈ,5
நே,5
ரோ,5
மொ,5
கீ,5
ஷ்,4
ணே,4
சூ,4
பீ,4
·,3
னெ,3
கெ,3
ஐ,3
ளோ,3
ழா,3
டீ,3
€,2
ளெ,2
றெ,2
வொ,2
ஜ,2
﻿,1
&,1
©,1
நை,1
ஷி,1
ஜெ,1
ஷ,1
ஸி,1
லொ,1
லூ,1
யூ,1
நொ,1
னூ,1
டெ,1
டொ,1
மௌ,1
ஹா,1
றொ,1
லெ,1
ஜி,1
ரே,1
