letters,count
ன்,1736
ர்,1606
ம்,1589
க,1273
ல்,1181
த,1122
வ,976
அ,963
து,870
ரு,845
த்,824
ந்,798
க்,743
ம,691
கு,679
ண்,656
ங்,648
ப,628
தி,623
எ,618
ய,601
டு,563
ப்,531
று,502
ட,489
மு,473
வி,470
ன,455
ல,450
இ,440
ள்,437
ற்,435
பு,407
ற,401
செ,369
ய்,347
டி,347
தா,345
உ,335
கி,323
றி,322
கொ,311
லை,306
ர,305
யி,297
சி,294
வா,290
டை,279
கா,266
ட்,260
ரி,244
பி,244
ள,239
ச்,238
னா,233
நி,228
ஆ,226
ழு,221
னை,220
மா,207
ண,203
ளி,192
போ,191
னி,189
ணி,185
வே,180
கை,179
லி,172
பொ,172
நா,170
யா,170
மை,170
வு,169
பெ,167
பா,164
றை,161
ரை,160
மி,153
ழ,150
ந,150
ஒ,146
நீ,143
மே,142
லா,140
யு,135
ச,132
ழி,128
வெ,128
ஞ்,126
ழ்,124
னு,122
தொ,121
சை,116
றா,111
சு,105
ரா,94
சா,92
ஏ,91
நெ,84
தோ,84
தே,83
ணை,80
டா,73
லு,73
கோ,72
ழை,70
ளை,67
பூ,66
தை,64
வை,62
ளு,60
கூ,60
ளா,54
ஓ,52
மெ,52
சே,51
வீ,47
சூ,47
தூ,44
தீ,44
தெ,41
கே,41
வ்,41
ஊ,40
நே,39
யே,38
பே,36
யோ,34
மொ,34
மூ,31
நோ,31
ணு,31
சொ,30
ஈ,30
லே,29
சோ,28
சீ,28
றே,26
பை,24
மீ,23
னோ,22
டே,22
னே,21
யை,20
ஐ,18
ணா,18
ரோ,16
ணீ,16
கெ,15
ரே,14
நூ,13
ழா,12
ஞ,10
லொ,9
ளொ,9
ஞா,8
வோ,8
வூ,7
லோ,7
மோ,7
நு,7
னொ,6
ரொ,5
கீ,5
னெ,5
டோ,5
யொ,5
றொ,4
டெ,4
பீ,4
றூ,4
வொ,4
நை,4
றெ,4
றோ,3
ளோ,3
லெ,3
ளே,3
னீ,3
ணே,3
டொ,3
ணெ,2
யெ,2
﻿,1
;,1
ணோ,1
னூ,1
லீ,1
பௌ,1
லா஡,1
ஃ,1
யூ,1
ளெ,1
ஞை,1
