letters,count
க,3448
ர்,3059
வ,2578
ம்,2450
க்,2401
ன்,2300
ப,2257
அ,2168
தி,1951
து,1877
த,1822
த்,1683
ரு,1667
ள்,1657
ல்,1390
ந்,1333
ப்,1312
ட,1298
கு,1239
எ,1191
டு,1001
இ,974
ட்,896
வி,893
று,850
ங்,837
ண்,836
ய,823
ன,781
கி,689
ற்,680
ம,622
வு,612
பி,602
தா,601
டி,595
றி,568
உ,557
ர,530
யா,514
செ,498
ஆ,488
ச்,464
கொ,459
ற,450
நா,445
யி,440
ல,426
ரி,414
வா,406
ச,403
ளை,401
ய்,394
ந,389
யு,380
சி,380
தை,380
லை,376
ரை,364
ளு,356
கா,353
மு,350
ளி,347
போ,331
கூ,322
னா,315
லி,308
டை,301
னை,290
வே,282
பு,278
றை,268
பெ,266
ள,265
றா,252
ழு,248
லு,245
பா,240
மை,240
மா,239
னி,236
கை,228
ஒ,219
யே,207
டா,206
கே,200
பே,196
வை,189
நீ,188
னு,186
சு,185
நி,175
மி,166
தூ,164
ரா,163
ஏ,162
ழி,159
யை,155
கோ,154
சா,147
சே,133
தெ,131
தே,128
லா,125
யோ,123
தோ,121
லே,116
வீ,112
ரே,111
யூ,111
ளா,109
ண,109
ஸ்,104
பொ,99
ழ்,98
தொ,95
தீ,92
மே,90
ரோ,87
ணி,85
சீ,80
மூ,77
மீ,76
ழ,75
வ்,72
றே,68
ழை,67
னே,65
சொ,60
வெ,60
மோ,59
ளே,57
ளோ,57
நே,52
றோ,49
ணை,43
நோ,41
மொ,40
னெ,40
பை,40
வோ,39
நூ,37
மெ,36
ஓ,35
ஞ்,34
சை,32
னோ,31
டே,31
றீ,27
நெ,25
ஊ,24
லோ,23
டீ,22
கீ,19
ஞ,19
கெ,19
ணு,18
யெ,17
சூ,17
டோ,17
வொ,15
லெ,13
ணா,11
ரெ,11
சோ,11
ணீ,9
ஈ,9
பீ,7
ழா,7
ழே,7
ஐ,6
ரொ,6
லீ,6
ணே,5
றொ,4
னூ,4
நு,4
லொ,4
டெ,4
பூ,3
நை,3
ஞா,3
றெ,3
லூ,3
ளெ,3
டொ,2
னொ,2
﻿,1
;,1
',1
©,1
வூ,1
யீ,1
கி஡,1
யொ,1
ணோ,1
னீ,1
