letters,count
ன்,2042
ம்,2016
க,1937
த,1925
ல்,1638
வ,1461
த்,1345
அ,1236
ய,1229
க்,1185
ரு,1128
ப,1034
கு,1031
ர்,1012
து,963
ந்,859
ப்,824
கி,814
இ,758
தி,756
ற்,754
ற,725
ள்,678
ம,677
று,675
டு,656
வி,638
டை,635
ட,619
ல,617
ங்,606
உ,603
ர,579
எ,570
ண்,558
ன,541
டி,517
யு,459
ரி,455
ட்,454
யி,452
லை,430
மு,405
யா,392
கா,391
பு,376
போ,358
ள,357
சி,345
ளை,345
வா,338
பா,336
செ,325
ய்,324
;,323
ந,319
றி,319
பெ,314
மை,301
னை,299
லி,275
மா,272
பி,271
ச்,270
நி,268
யை,266
தா,262
றை,260
ஒ,256
வு,248
ளி,242
ஆ,239
ழ,233
ழு,232
கொ,224
கை,222
தை,210
&,208
பொ,204
நா,201
ழ்,199
வை,194
ரை,189
ழி,188
ண,188
வே,170
ணி,158
லா,153
னி,153
னா,152
லு,151
லே,147
[,146
றா,144
னு,142
தோ,142
கூ,139
நெ,134
சு,133
வெ,130
நீ,128
],128
ச,127
டா,127
ளு,109
ழை,103
தே,102
கோ,102
ஏ,101
கே,89
–,89
சை,88
ஞ்,87
ரா,83
’,83
வ்,82
தெ,78
தொ,76
மி,74
சொ,73
மே,73
ஊ,63
னே,60
மெ,59
சோ,56
நு,56
பூ,54
சா,49
ஓ,49
சே,49
சூ,48
பை,46
பே,42
மூ,41
வீ,40
யோ,39
யே,36
ணு,32
ணை,32
மொ,31
கெ,30
ஈ,30
தீ,29
நோ,29
ளா,28
டே,26
தூ,23
சீ,23
',22
வோ,22
மீ,21
யெ,20
ழா,20
றே,17
னோ,17
யொ,14
ரீ,14
நூ,13
ளே,13
”,13
ழீ,13
ஞ,12
{,11
},11
நே,11
ரூ,10
ளோ,10
றெ,10
ஐ,9
ரோ,9
ணா,9
கீ,9
லோ,9
னெ,9
ரே,8
வொ,8
டெ,7
டோ,7
லொ,7
றோ,7
ஞா,7
ஞை,7
ஃ,7
றொ,6
டொ,6
ரொ,6
பீ,6
ங,6
லெ,5
றீ,4
மோ,4
‘,4
நொ,4
நை,4
ரெ,3
ழே,3
ஹை,2
ஜ,2
ளீ,2
ளெ,2
ணே,2
யீ,2
ஞெ,2
﻿,1
ஜூ,1
ஸ்,1
வ்ை,1
ழூ,1
ல்ே,1
ழொ,1
ணீ,1
ய்ா,1
ழோ,1
ளொ,1
