letters,count
ன்,7045
ம்,6729
க,6029
த,5119
ர்,4666
வ,4213
ய,4116
ப,4115
து,4046
ல்,3649
க்,3534
த்,3470
கு,3193
ப்,3099
ரு,3098
ற்,2954
று,2880
ந்,2844
ற,2599
டு,2582
அ,2513
ம,2271
ண்,2208
எ,2143
இ,2135
ர,2039
தி,1998
ன,1940
ல,1907
ட,1895
வி,1853
பு,1714
ட்,1634
றி,1594
யி,1582
ங்,1576
ள்,1559
மு,1404
கா,1404
சி,1369
யு,1308
கி,1221
டி,1212
யா,1187
பா,1182
பி,1180
னை,1177
ய்,1175
டை,1152
ரி,1150
வா,1146
லி,1118
ரை,1074
செ,1039
வு,1027
உ,987
;,983
நி,983
பெ,983
ள,947
மை,923
மா,893
தா,889
லை,884
ச்,883
கூ,869
ந,800
கை,777
றா,777
ழி,768
கொ,738
ளி,708
ண,707
பொ,700
லா,696
றை,691
வே,687
வெ,669
ழ,638
ளை,622
போ,617
ஆ,603
னா,599
னு,592
ழு,579
லு,573
மி,557
ழ்,555
நா,554
னி,532
ஞ்,471
யெ,463
ரா,453
தொ,453
ணி,434
ழை,412
தோ,408
டா,405
ஒ,403
நீ,378
தே,371
நெ,360
தை,353
சு,351
வ்,344
ளு,330
தெ,327
சே,319
ச,313
வை,308
மெ,306
யை,300
சா,297
மே,274
கோ,272
‌,246
பூ,214
ளா,193
கெ,193
சை,192
ரெ,182
தூ,176
ஏ,175
ணை,174
கே,158
சொ,157
பே,157
யே,150
நூ,148
றோ,144
வீ,143
மொ,142
ழா,133
பை,131
ணு,129
யொ,123
னே,121
றெ,120
மூ,119
ஊ,117
லெ,113
யோ,104
சீ,100
தீ,99
லே,96
நோ,96
நு,95
ஈ,94
ஓ,93
சூ,92
வோ,90
ணா,87
ஞா,79
சோ,78
',76
ஐ,74
னெ,67
ஃ,62
னோ,60
மீ,50
வூ,49
”,49
டெ,47
றே,47
டூ,45
வொ,43
ரொ,43
நே,36
ரே,36
“,35
டே,34
லோ,34
பீ,33
கீ,32
ரோ,32
றூ,30
ளே,29
லொ,29
யூ,29
மோ,28
றொ,27
டோ,24
ளெ,22
ரீ,21
னொ,21
ழீ,21
ரூ,21
னூ,20
ஞ,19
டொ,19
ளோ,19
ஞை,17
ங,16
றீ,16
லீ,16
ணெ,14
ணே,14
லூ,13
ஞி,13
யீ,12
{,11
},11
ஞெ,11
&,10
நொ,10
ஔ,9
ணோ,9
ணீ,9
ணூ,8
|,8
னீ,8
கௌ,7
…,7
நை,7
ளொ,6
–,6
ணொ,5
ழூ,4
ளீ,4
ழொ,4
ஸ்,3
ளூ,3
‘,2
ஞூ,2
ரு்,2
ழெ,2
றி்,2
டு்,2
வௌ,2
﻿,1
௨,1
ஜி,1
ஷி,1
[,1
],1
’,1
விி,1
ஷ,1
ஆ்,1
கைா,1
செ்,1
யி்,1
தே்,1
டி்,1
யைா,1
ரௌ,1
று்,1
றா்,1
சீ்,1
சா்,1
ஒ்,1
கொ்,1
மே்,1
நா்,1
மைா,1
தி்,1
