letters,count
ன்,10222
க,7573
ம்,7556
த,6859
வ,5589
து,5543
‌,5382
ய,4900
த்,4594
ல்,4417
க்,4183
ர்,4112
ப,4077
அ,3988
எ,3939
ந்,3842
ரு,3832
கு,3778
ற்,3719
இ,3338
று,3229
ப்,3181
ற,3066
ள்,2982
ம,2885
வி,2741
ண்,2723
ன,2721
டு,2671
கி,2368
;,2343
தி,2336
ல,2204
ட,2136
ங்,2080
றி,2074
யி,1978
லை,1928
யா,1915
பு,1803
ட்,1707
கா,1706
ர,1694
னை,1662
ய்,1587
டி,1555
யு,1517
ரி,1517
மு,1490
வா,1475
டை,1469
மை,1380
உ,1365
செ,1300
பி,1299
லி,1292
நி,1249
மா,1248
ழி,1238
சி,1164
தா,1160
பா,1104
பொ,1074
னு,1067
&,1058
ண,1029
னி,1007
வு,991
பெ,989
ஆ,988
ந,976
கொ,971
ள,958
ளி,942
தோ,891
கூ,876
ச்,862
றை,855
ரை,840
ழு,837
ளை,814
போ,784
கை,752
வே,731
றா,724
ழ,719
னா,705
லா,697
நீ,655
ழ்,651
யை,648
மி,616
தே,600
தொ,593
ஞ்,581
ஒ,579
ணி,559
லு,555
நெ,536
நா,512
வெ,484
லே,479
தை,479
ரா,461
சு,413
வை,408
ழை,385
வ்,377
ணை,360
ச,356
ளு,325
மே,324
டா,309
யே,306
ளா,290
கோ,289
மெ,285
தெ,268
கே,255
பே,226
நு,226
ஈ,225
ஊ,223
சை,216
சொ,213
பூ,205
ஏ,196
மொ,196
சா,193
நூ,189
ஃ,189
நோ,185
',179
சே,179
ஓ,168
யோ,167
மீ,164
னே,161
வீ,159
ணு,158
தூ,155
மூ,151
கெ,138
தீ,138
பை,136
ங,132
சூ,115
றே,113
றோ,112
யெ,110
யொ,106
னோ,100
னெ,95
வோ,92
வொ,85
னூ,81
ரே,72
லோ,71
ணா,71
டே,71
ளே,70
மோ,69
ரோ,67
லெ,63
ளீ,57
றொ,54
சோ,50
ஐ,50
ஞா,49
றெ,48
னொ,45
டெ,44
ழா,43
ரெ,43
ழீ,40
யூ,39
ளோ,38
லொ,36
நொ,36
கீ,31
டோ,31
ரீ,31
றூ,31
–,30
டொ,29
ளெ,27
வூ,25
யீ,23
ரூ,23
சீ,23
ணெ,22
ஞெ,22
ணீ,19
றீ,18
பீ,18
நே,17
டூ,17
ளொ,16
னீ,16
ஞ,15
டீ,15
ரொ,12
{,11
},11
லீ,10
ஞை,10
…,10
லூ,9
ணொ,7
ணோ,7
ளூ,7
ணே,6
“,6
மௌ,5
”,5
ழூ,4
ஞி,3
தி்,2
வௌ,2
ஔ,2
ஞொ,2
வி்,2
ழி்,2
கௌ,2
நை,2
﻿,1
தௌ,1
ழொ,1
பௌ,1
ணூ,1
து்,1
கொ்,1
யைா,1
றி்,1
யி்,1
$,1
த்ை,1
‌ெ,1
ழே,1
இ்,1
ழோ,1
மெ்,1
‘,1
’,1
ஸ்,1
ஸ,1
கா்,1
—,1
பி்,1
வீ்,1
கூ்,1
