letters,count
க,427
வ,390
த,371
ன்,323
ய,298
த்,290
ம,271
ந்,266
க்,257
ர்,242
ப,228
ம்,226
கு,217
ரு,203
ல,196
ட,179
ற்,173
ப்,173
ன,165
தி,164
ர,163
ங்,160
ண்,155
வி,154
து,120
வா,113
பு,104
ரி,103
தா,102
னை,99
யா,98
ற,96
று,94
ரை,93
ல்,89
லை,83
ண,81
பா,81
மா,79
தை,77
ய்,74
மு,74
ச,68
யு,65
டு,63
கா,62
ந,60
;,59
சி,56
றி,55
யி,55
வெ,51
கி,50
லா,50
டை,50
ள்,49
&,49
ட்,48
மே,48
பி,47
செ,47
ழு,47
டி,47
ரா,44
ஞ்,44
மை,44
னி,43
ழ்,43
னா,41
ள,41
ச்,40
னு,40
பே,38
ளி,37
சு,35
யெ,34
மூ,34
தே,33
மெ,33
கொ,33
யே,33
மி,33
கை,32
ளை,31
லி,31
ணி,29
றை,28
பொ,28
ழ,28
தெ,28
றா,27
வு,27
ழி,26
நா,23
வை,23
நி,23
தொ,22
வே,22
போ,21
பெ,21
ளா,20
ணா,20
லு,19
அ,18
டா,18
ரே,18
னே,18
னெ,16
றே,16
தோ,16
ழை,15
கே,15
கோ,14
சா,13
மோ,13
லெ,13
தீ,12
ணை,12
நீ,12
சொ,12
ரெ,12
லே,12
மொ,12
{,11
},11
கூ,11
ணு,11
சே,11
உ,10
யோ,10
மீ,9
பூ,9
ளே,9
கெ,9
ளு,9
சை,9
பை,9
ஆ,8
சூ,8
ளெ,8
இ,8
நூ,7
யை,7
றொ,7
ழா,7
றோ,7
நெ,7
சீ,7
யொ,7
டே,6
றெ,6
நே,6
வ்,6
யீ,6
வொ,5
தூ,5
னோ,5
ஞா,5
நோ,5
சோ,4
லோ,4
டோ,4
கீ,4
எ,4
வீ,4
ஒ,4
ஞ,3
ரொ,3
வோ,3
னீ,3
யூ,3
டொ,3
னொ,3
ணோ,3
நு,3
ஹா,2
ஸ்,2
ரீ,2
ங,2
லொ,2
றீ,2
﻿,1
ரூ,1
லூ,1
றூ,1
னூ,1
ணூ,1
பீ,1
ழெ,1
ஃ,1
நை,1
ரோ,1
ஊ,1
நொ,1
ணீ,1
ஜா,1
ஜி,1
ஏ,1
ளோ,1
ஷு,1
ஷ,1
