letters,count
ம்,562
க,490
ன்,433
த,378
த்,359
ர்,328
ல்,293
வ,291
க்,288
ப,281
ற்,266
து,263
ந்,251
கு,238
ம,218
ரு,215
ப்,212
ல,205
மு,197
ண்,188
ய்,187
ங்,186
று,168
தி,162
வி,161
ய,153
டு,144
ர,136
ற,133
அ,128
வா,127
பு,121
ட,120
ன,118
கா,110
செ,109
யு,108
ள்,105
றி,101
டி,99
யா,99
தா,96
யி,95
கொ,94
பா,92
பி,91
ட்,89
ந,87
மா,82
லா,78
னு,77
ரி,76
வு,74
சி,69
மை,69
கி,67
டை,66
ண,65
ஞ்,64
ச,63
போ,63
எ,61
தெ,59
நி,59
கை,59
ச்,58
னி,56
ளி,55
லை,53
பொ,53
உ,53
வே,52
சு,51
னை,51
லி,50
ள,50
இ,50
வெ,45
மி,44
றை,44
நா,44
ழி,44
மெ,44
ழ்,44
ஆ,43
பெ,42
ழு,42
லு,41
தோ,41
றா,41
மே,40
பூ,38
டா,37
ரா,36
ணி,35
ரை,34
வை,33
ழ,32
தொ,32
சொ,32
னா,30
தே,29
தீ,29
யே,29
னே,24
வ்,23
ளை,23
ளு,22
றே,22
கூ,21
பே,21
கோ,19
நீ,18
நெ,18
யோ,18
சா,18
ணை,18
சை,17
நோ,17
மொ,16
றெ,16
ஒ,15
தை,15
சே,15
மூ,14
தூ,13
ணா,13
ளா,13
ணு,13
கே,13
வீ,13
ஏ,12
னெ,12
சூ,12
கெ,11
றோ,11
வோ,10
மோ,10
ஐ,9
ழா,9
ஞா,9
ழை,9
சீ,9
ஈ,8
ஓ,8
யெ,8
ரே,8
டே,8
றொ,8
ரெ,8
ரீ,7
ளே,7
லோ,7
மீ,7
பை,7
னோ,7
யை,6
சோ,6
கீ,6
ரோ,5
ஊ,5
ணோ,5
லே,5
நே,4
யொ,4
தௌி,4
லொ,4
னீ,4
லெ,4
ஃ,4
றீ,4
நூ,3
னுா,3
துா,3
டோ,3
வொ,3
டூ,3
வூ,3
றூ,3
டெ,3
னொ,3
;,2
&,2
ஸ்,2
ரூ,2
நு,2
நுா,2
ளொ,2
ஸ,2
ளெ,2
னூ,2
பீ,2
வௌி,2
﻿,1
©,1
ங,1
தீீ,1
ளோ,1
யீ,1
ழோ,1
ழொ,1
ஞை,1
நௌி,1
ளூ,1
டொ,1
ஞ,1
ழூ,1
ழே,1
நொ,1
யூ,1
ணெ,1
றௌி,1
