words,count,book
&;,537,pmuni0531_01.html
அவன்,165,pmuni0531_01.html
என்று,149,pmuni0531_01.html
என,122,pmuni0531_01.html
அவர்,107,pmuni0531_01.html
என்றார்,90,pmuni0531_01.html
உரை,89,pmuni0531_01.html
சான்றோர்,89,pmuni0531_01.html
என்றும்,81,pmuni0531_01.html
என்பது,79,pmuni0531_01.html
நீ,76,pmuni0531_01.html
தன்,74,pmuni0531_01.html
யான்,73,pmuni0531_01.html
விளக்கம்,70,pmuni0531_01.html
என்,68,pmuni0531_01.html
அது,66,pmuni0531_01.html
எ,65,pmuni0531_01.html
று,65,pmuni0531_01.html
சோழன்,62,pmuni0531_01.html
ஒரு,61,pmuni0531_01.html
கண்டு,60,pmuni0531_01.html
நின்,60,pmuni0531_01.html
என்ற,57,pmuni0531_01.html
கொண்டு,56,pmuni0531_01.html
பாடியது,55,pmuni0531_01.html
சென்று,54,pmuni0531_01.html
காண்க,53,pmuni0531_01.html
உயிர்,51,pmuni0531_01.html
பரிசில்,50,pmuni0531_01.html
பல,49,pmuni0531_01.html
பெரிய,48,pmuni0531_01.html
அதனால்,47,pmuni0531_01.html
மிக்க,46,pmuni0531_01.html
இப்,44,pmuni0531_01.html
இவர்,43,pmuni0531_01.html
பெயர்,43,pmuni0531_01.html
அதனை,42,pmuni0531_01.html
இவன்,42,pmuni0531_01.html
திணையும்,42,pmuni0531_01.html
எனக்,41,pmuni0531_01.html
இனி,41,pmuni0531_01.html
தான்,39,pmuni0531_01.html
கோப்பெருஞ்,38,pmuni0531_01.html
என்னும்,37,pmuni0531_01.html
துறையு,37,pmuni0531_01.html
என்றது,36,pmuni0531_01.html
மவை,36,pmuni0531_01.html
இது,35,pmuni0531_01.html
இனிய,32,pmuni0531_01.html
நின்று,31,pmuni0531_01.html
மகளிர்,31,pmuni0531_01.html
புகழ்,30,pmuni0531_01.html
புலவர்,29,pmuni0531_01.html
கொண்ட,29,pmuni0531_01.html
வேண்டும்,29,pmuni0531_01.html
போல,29,pmuni0531_01.html
நின்றது,29,pmuni0531_01.html
பொருள்,28,pmuni0531_01.html
முதலிய,27,pmuni0531_01.html
புறம்,26,pmuni0531_01.html
துறை,26,pmuni0531_01.html
இப்போது,26,pmuni0531_01.html
கண்,26,pmuni0531_01.html
நினைந்து,25,pmuni0531_01.html
பிறரும்,25,pmuni0531_01.html
அதியமான்,25,pmuni0531_01.html
திரு,24,pmuni0531_01.html
நோக்கி,24,pmuni0531_01.html
போலும்,24,pmuni0531_01.html
தோன்ற,24,pmuni0531_01.html
அவர்க்கு,24,pmuni0531_01.html
தம்,23,pmuni0531_01.html
திணை,23,pmuni0531_01.html
வந்த,23,pmuni0531_01.html
ஒருகால்,23,pmuni0531_01.html
தாம்,22,pmuni0531_01.html
உயர்ந்த,22,pmuni0531_01.html
பரிசிலர்,22,pmuni0531_01.html
கூற்றம்,22,pmuni0531_01.html
இதனை,21,pmuni0531_01.html
சில,21,pmuni0531_01.html
இருந்த,21,pmuni0531_01.html
உள்ளம்,21,pmuni0531_01.html
யானை,21,pmuni0531_01.html
அவனை,21,pmuni0531_01.html
பாணர்,21,pmuni0531_01.html
அவள்,21,pmuni0531_01.html
மறவர்,21,pmuni0531_01.html
பாடிய,20,pmuni0531_01.html
வந்தது,20,pmuni0531_01.html
கண்ட,20,pmuni0531_01.html
நல்ல,20,pmuni0531_01.html
செய்க,20,pmuni0531_01.html
யென்றார்,20,pmuni0531_01.html
ஆயினும்,19,pmuni0531_01.html
அதற்கு,19,pmuni0531_01.html
பெயரும்,19,pmuni0531_01.html
செய்த,19,pmuni0531_01.html
வந்து,19,pmuni0531_01.html
கூட்டி,19,pmuni0531_01.html
குறித்து,19,pmuni0531_01.html
அவனது,19,pmuni0531_01.html
நிரை,19,pmuni0531_01.html
அவர்கள்,18,pmuni0531_01.html
செய்து,18,pmuni0531_01.html
நின்ற,18,pmuni0531_01.html
இவ்வாறு,18,pmuni0531_01.html
ஒருவன்,18,pmuni0531_01.html
கூட்டுக,18,pmuni0531_01.html
நாட்டில்,18,pmuni0531_01.html
நீர்,18,pmuni0531_01.html
பலரும்,18,pmuni0531_01.html
காட்சி,18,pmuni0531_01.html
எனவும்,17,pmuni0531_01.html
