letters,count
ன்,2687
த,1876
க,1681
ம்,1489
ர்,1476
வ,1399
ல்,1215
ந்,1213
த்,1119
ரு,1115
தி,979
ன,950
ய,898
ற்,879
ம,849
அ,787
ப,715
து,709
மு,678
ர,669
ண்,663
ங்,652
க்,639
ட,631
ல,605
வி,571
டு,560
ற,551
கு,541
ள்,531
கி,515
று,496
ப்,486
ய்,449
றி,433
இ,432
யி,425
பு,420
ரி,381
னை,374
செ,369
யா,355
மா,353
னி,350
டி,344
தா,319
லை,316
ண,314
உ,289
எ,286
ந,285
சி,284
வு,276
லு,275
வா,274
னா,273
டை,263
மை,259
ச,256
லா,248
யு,248
ஆ,241
றை,239
ஞ்,239
கை,237
ச்,226
கொ,221
வே,220
கா,213
போ,210
பி,209
தொ,208
ள,207
பொ,204
றா,201
ட்,197
நி,197
னு,196
ரை,189
பா,181
நீ,176
லி,175
ழு,174
மே,172
யே,169
மெ,159
ணி,154
பெ,149
ளி,147
மி,147
தே,146
ழி,143
நா,141
வை,136
ழ்,130
ழ,124
ரா,122
யெ,121
வெ,119
தெ,117
தோ,112
சு,110
வீ,109
தை,108
ஏ,97
சை,85
ஒ,85
கோ,82
யோ,81
னோ,79
மொ,78
சூ,74
நோ,72
ளை,70
பே,69
ணை,68
கெ,68
வ்,67
ளு,67
ஈ,66
சே,66
யை,65
சா,64
கே,60
கூ,59
ளா,57
ரெ,56
தீ,56
றே,51
பூ,50
லோ,47
ணு,47
சீ,46
மூ,46
டா,46
ஓ,46
நெ,43
மீ,43
னே,41
றெ,41
ரே,39
லெ,37
சொ,36
னெ,35
வோ,34
டே,33
ஐ,32
மோ,29
¢,28
றொ,28
வௌ,27
ரோ,27
தூ,25
நே,25
லே,23
நு,23
ளோ,22
யொ,22
னொ,22
ரொ,21
ளெ,19
ழை,19
ணா,17
றோ,17
நூ,16
டொ,16
வொ,16
நொ,15
ஊ,15
டெ,14
¤,14
யீ,13
;,12
சோ,12
பீ,11
ழா,11
லொ,11
ஞா,10
ளொ,10
ழீ,10
{,9
},9
ணெ,9
டோ,8
பை,7
ளே,6
கௌ,6
ங,6
ஔ,6
றீ,5
யூ,5
·,5
கீ,5
ணொ,5
ரீ,4
ணோ,4
ணூ,3
ஞ,3
லூ,3
ணே,3
தௌ,3
ஞெ,3
ணீ,2
',2
ழூ,2
லீ,2
﻿,1
&,1
ஜ,1
ஞை,1
னீ,1
நௌ,1
டூ,1
ஹ,1
வூ,1
மௌ,1
£,1
றூ,1
