letters,count
க,2168
ன்,2148
க்,2010
ம்,1896
ர்,1769
த்,1518
து,1455
த,1256
ரு,1228
வ,1199
ப்,1196
ட்,1184
ல்,1170
அ,1159
ந்,1052
எ,1044
ப,947
கு,921
தி,915
இ,824
டு,812
ங்,782
டி,778
ட,771
ள்,752
ர,739
கி,646
வி,619
ய,598
மா,590
தா,587
பா,586
ரி,578
ண்,563
போ,542
ச்,519
கா,509
ன,494
ம,489
று,448
சி,434
ல,428
ச,395
மு,391
ற,373
லை,360
பி,346
பு,346
யி,331
யா,331
றா,316
டா,309
”,299
உ,297
நா,293
கொ,292
ளி,290
ந,285
சு,283
தே,278
வா,275
ஒ,273
ற்,258
ஸ்,257
ய்,254
லா,237
கே,232
ஆ,223
',220
வே,215
டை,210
மி,210
னா,207
ரா,201
பெ,199
லி,197
சா,196
யு,196
ளை,185
னை,182
நி,182
ள,175
றி,168
தை,167
ளு,166
வு,163
னு,161
ண,158
வை,158
சொ,156
னி,149
ரை,147
தெ,146
ஜ,141
ழு,138
யை,136
வெ,133
லே,132
ஜா,132
ணி,128
செ,122
லு,120
கோ,117
யே,117
பே,116
ஏ,111
மே,109
கூ,101
ஞ்,99
யோ,98
ழ்,97
கை,97
ழ,95
றை,92
ழா,89
ணு,85
மை,81
ஜ்,80
ஓ,76
ரோ,68
தோ,68
ஷ்,67
தொ,66
னோ,66
பொ,65
னே,65
ளா,64
வீ,63
நீ,63
;,59
ஷ,58
ஞ,58
வ்,58
ளே,58
டே,56
ழை,51
சே,51
ஜோ,47
ழி,47
றே,47
ஸா,46
ஜி,46
பூ,46
நே,46
சை,45
டோ,44
ரொ,44
மெ,43
ஐ,42
ஸி,41
ஊ,40
ரெ,39
மீ,39
பை,39
ஷோ,36
டெ,36
மூ,35
ஷி,34
மோ,34
தீ,34
கெ,33
சூ,32
’,31
ரே,31
டீ,30
லோ,29
கீ,28
பீ,28
ணா,28
ஷா,26
நெ,24
றீ,20
ஸ,20
தூ,20
ரீ,19
“,19
ஃ,18
ஹ,18
றோ,18
வோ,17
லீ,17
ரூ,15
னொ,15
லெ,15
ளோ,15
ஜை,15
ஷூ,15
சோ,14
யூ,14
சீ,14
யெ,14
நூ,13
ணை,12
{,11
},11
வொ,11
ழே,11
நு,11
ஈ,11
நோ,11
னீ,10
&,9
ஹா,9
மொ,8
ளெ,8
ணீ,7
ஜு,7
டூ,6
ஞா,6
ஸை,5
ஸோ,5
றொ,4
ஸு,4
ஜெ,4
ஸொ,4
ஷே,3
ணோ,3
ஹி,3
ஜே,3
டொ,3
ஜீ,3
–,3
லூ,3
னெ,3
ழெ,2
ஸெ,2
வூ,2
ஹெ,2
ணெ,2
ஸீ,2
ஜூ,2
ஹோ,2
ஹூ,2
﻿,1
நை,1
é,1
|,1
ஷீ,1
ஹை,1
ஷை,1
…,1
னூ,1
றெ,1
யொ,1
கௌ,1
ளீ,1
ஞை,1
ணூ,1
ஜொ,1
