letters,count
த,188
ற்,183
க,181
த்,159
றி,153
ன்,142
ம்,142
ரு,137
போ,136
வ,120
எ,114
தி,111
ய,96
க்,94
ந்,90
ன,84
ம,84
ப்,81
வி,78
ப,77
து,72
அ,66
னை,66
ல்,62
ல,59
ண்,57
ர்,55
மு,55
',55
கி,51
கு,51
டி,51
ற,50
ர,48
ங்,45
ட,45
இ,45
பு,44
டு,41
ள்,40
உ,39
ச,38
பெ,36
றை,36
று,35
ள,35
பா,35
செ,34
பி,34
யி,34
வே,31
ய்,29
ழ்,28
ளி,28
வா,27
மா,26
லை,26
னு,26
ச்,25
ண,24
நி,24
ரி,23
நா,23
கா,23
ழி,22
ழ,21
யை,21
கை,20
ந,20
னி,18
தெ,17
தா,16
ட்,15
தே,15
சி,14
சு,13
ணி,13
மை,13
தை,12
சே,12
ழை,12
மி,12
;,11
{,11
},11
னே,11
லு,11
ரை,10
கொ,10
தோ,10
வை,10
ணை,9
லே,9
பூ,9
லா,9
ஒ,9
யா,9
பே,9
லி,9
பொ,9
ளை,8
கோ,8
ரா,7
ஞ்,7
சா,7
ஆ,7
டா,7
நீ,7
ஏ,7
கே,6
ஞா,6
னோ,6
மே,6
டை,6
சொ,6
மெ,6
ஓ,6
ழு,5
னா,5
தீ,5
வ்,5
வு,5
யே,5
மொ,5
ணா,4
நோ,4
வெ,4
நு,4
சை,4
தூ,4
ஈ,4
ரீ,4
சோ,3
றா,3
டெ,3
வீ,3
பை,3
யோ,3
மௌ,2
கீ,2
தொ,2
றே,2
னெ,2
சூ,2
நே,2
ளா,2
நெ,2
கூ,2
யு,2
ஜை,2
ஃ,2
யீ,2
ளெ,2
﻿,1
&,1
ஷை,1
மீ,1
ஷ,1
ளு,1
ணெ,1
ஞ,1
ழா,1
லூ,1
சீ,1
ணு,1
ஊ,1
யெ,1
றொ,1
யூ,1
ஜா,1
மோ,1
றோ,1
ரெ,1
சௌ,1
பீ,1
றெ,1
லெ,1
ளோ,1
டே,1
ரோ,1
மூ,1
கெ,1
லோ,1
ங,1
ணே,1
