letters,count
க,2057
த,2003
ன்,1927
வ,1766
த்,1551
ர்,1417
ம்,1370
ந்,1289
ரு,1235
ம,1233
ய,1141
தி,1099
க்,1076
ப,1070
ங்,986
து,983
ன,963
ற்,945
ல,900
கு,896
வி,881
ர,826
ப்,791
ட,734
ல்,734
று,701
ண்,659
டு,654
மு,649
ற,619
யி,586
கி,537
பு,496
மா,477
றி,439
வா,436
டி,432
ள்,419
ய்,417
ள,397
ரி,389
ட்,388
ண,364
கா,362
தா,335
ளி,330
னி,325
சி,322
யா,322
ச,317
ந,315
ணி,314
னு,302
மி,301
யு,300
னை,300
ஞ்,300
பா,298
வு,282
ச்,278
லி,276
வே,275
லை,274
ழு,270
நி,267
செ,265
னா,264
பி,257
பொ,253
லா,251
ழி,249
கொ,247
ழ்,245
டை,241
ரை,238
வெ,236
நா,233
கை,232
அ,231
தெ,220
ழ,216
போ,215
மை,206
சு,204
றை,199
மே,199
தே,180
மெ,177
ரா,155
தோ,146
யெ,145
லு,143
பெ,140
நீ,137
சா,134
தொ,133
ழை,132
வை,131
இ,123
ளு,114
பூ,111
றா,110
ளை,108
”,106
“,105
தை,101
சை,101
உ,93
கோ,93
வீ,91
கெ,88
எ,84
யே,83
ணை,83
டா,81
மொ,75
மூ,75
;,70
யை,70
நெ,70
ளா,70
சூ,69
ஆ,66
வ்,65
ரெ,65
சே,64
&,61
னெ,61
ணு,60
நோ,60
கூ,59
றே,53
பே,52
னே,51
கே,50
ஒ,50
லெ,50
யோ,48
தீ,47
றெ,46
யொ,46
னோ,44
ணா,43
வோ,42
தூ,41
ரோ,41
மோ,41
மீ,40
ரே,40
னொ,34
லோ,33
வொ,33
ளெ,33
ஏ,32
சோ,31
றொ,29
சொ,29
பை,27
சீ,26
னீ,26
லே,26
லொ,26
ஓ,24
நே,23
டெ,22
றோ,22
ரொ,21
ஞா,20
ழா,18
ளொ,17
ரூ,16
ஞ,16
ளே,16
டொ,16
டே,16
நு,14
ஃ,14
கீ,14
டோ,14
யீ,14
யூ,13
னூ,12
நொ,11
றீ,11
வூ,10
ளோ,10
{,9
},9
ணெ,9
ஊ,9
ரீ,9
ளீ,8
றூ,7
ணொ,7
நூ,7
ணீ,7
பீ,7
ழீ,6
ஐ,6
ஞை,6
ணே,6
லூ,6
நை,5
ஞெ,5
லீ,5
ஈ,5
டீ,4
ளூ,4
டூ,4
ணோ,4
கௌ,4
ணூ,2
ழூ,2
பௌ,2
﻿,1
ஞி,1
ழோ,1
மௌ,1
னௌ,1
வௌ,1
ஞே,1
ஞூ,1
–,1
ழெ,1
