letters,count
ன்,5551
ம்,5054
து,3155
க,3066
த,2943
ல்,2856
அ,2630
க்,2539
வ,2380
ர்,2322
ப,2235
த்,1963
ற,1954
எ,1898
இ,1832
கு,1800
ற்,1750
ப்,1705
ய,1691
ரு,1581
உ,1514
',1405
று,1384
வி,1334
டு,1126
மை,1095
ண்,1072
தா,1025
ய்,1021
றி,989
வா,952
ல,947
ந்,947
யா,908
ட,872
ன,872
ட்,850
ள்,840
செ,810
யி,770
ள,770
பு,761
ஆ,751
ம,751
னு,737
பி,734
லா,724
கா,722
னை,627
தி,626
ஒ,610
பொ,583
பா,543
ங்,531
நி,516
யு,509
ர,496
றா,496
னா,493
கி,490
டை,479
;,478
லை,468
கூ,463
மு,439
ந,438
லி,437
ச்,418
ழு,415
ழி,412
பெ,399
ரி,397
டா,394
மா,383
வு,382
சி,365
ண,361
சொ,338
வை,323
வே,309
கொ,298
லு,296
கை,287
ழ்,283
டி,280
ளை,261
போ,247
றை,244
ரை,242
னி,233
வ்,228
ரா,216
மே,209
தீ,207
ஞ்,200
நீ,189
தோ,186
தொ,178
ளி,176
ளா,165
ஈ,157
ஃ,154
ஏ,153
தை,150
யை,149
ச,148
நோ,143
தே,142
சா,138
கே,137
நா,126
மி,122
ளு,122
நெ,120
வெ,117
சு,113
ணை,107
ழ,103
ணி,103
ஊ,100
மெ,95
கெ,92
தெ,88
பே,88
ஓ,86
தூ,86
வீ,83
கோ,83
சை,79
யே,76
னே,76
சே,73
மூ,69
ஐ,69
ஞா,57
றே,56
ணா,48
ணு,46
ழை,45
ழா,43
ணே,39
நூ,37
நு,34
பூ,32
பை,31
யோ,31
லோ,31
யொ,29
னோ,27
யெ,26
ரே,25
சூ,25
மொ,24
லே,24
றோ,23
வோ,22
வொ,20
சீ,17
ரோ,15
ங,15
ளே,13
சோ,11
லெ,10
டோ,10
னெ,9
ரெ,8
மோ,8
நொ,8
கீ,8
ளெ,8
றெ,7
ரீ,7
டே,6
றூ,6
றொ,6
னொ,6
ணீ,5
னூ,5
யூ,5
¨,5
பீ,5
ழீ,5
வூ,5
மீ,5
டொ,4
¡,4
ழே,3
லொ,3
ளோ,3
டெ,3
றீ,3
ரொ,2
நை,2
யீ,2
‘,2
ளூ,2
ழொ,2
§,2
நே,2
﻿,1
&,1
ரூ,1
],1
¢,1
டீ,1
லீ,1
ணோ,1
ளீ,1
