letters,count
ன்,3942
ம்,3235
க,3235
ர்,2391
த,2309
த்,2009
க்,2001
ல்,1931
வ,1894
ந்,1832
ரு,1759
ண்,1645
ங்,1538
ம,1441
அ,1406
தி,1401
து,1369
ய,1304
ட,1279
ப,1259
ற்,1220
கு,1142
ப்,1086
ல,1086
ர,1016
ள்,1003
டு,935
ய்,920
தா,905
யா,897
கா,897
டி,890
ற,871
று,870
வா,834
வி,792
ன,786
இ,762
மு,729
ட்,717
எ,703
மா,697
கி,687
பா,664
கொ,652
னை,652
டை,634
ஞ்,612
பு,611
செ,581
உ,579
றி,569
ரி,566
லை,565
ஆ,551
ச,538
ந,522
யி,517
ள,503
றை,471
கை,459
சி,459
மே,459
ச்,449
ண,442
பி,428
நி,402
பொ,394
ணி,386
தே,368
ளி,363
போ,360
லா,353
ழி,339
வே,336
வெ,335
நா,331
னி,322
ரை,319
யு,319
ழு,317
கோ,315
சே,304
ழ,297
நீ,294
சு,292
லி,291
ழ்,284
பெ,283
யே,281
மை,279
மி,270
றா,266
னு,266
ஒ,265
ரா,260
லு,257
வு,237
னா,236
தோ,231
னே,222
டா,219
ளை,216
நெ,214
தெ,214
தொ,210
ஏ,198
ஈ,193
கூ,185
தை,174
வை,173
பே,168
தீ,163
பூ,157
சூ,138
ளா,133
கே,129
மூ,120
சை,120
ணா,116
மெ,113
ழை,112
சா,111
ணை,107
ளு,104
ணு,103
றே,101
ஓ,95
கெ,95
யோ,94
வ்,93
சீ,89
ரே,89
சொ,84
யை,83
ஊ,81
சோ,79
லே,76
றெ,75
வீ,71
கீ,69
னோ,64
மொ,64
டே,64
தூ,62
யெ,58
நு,58
நோ,56
ஐ,54
லோ,54
பை,50
னெ,45
யொ,43
ளே,43
றோ,39
ஞா,38
ழா,36
வோ,35
மீ,32
ரூ,28
டெ,28
மோ,28
றொ,27
ரொ,27
டோ,26
டொ,26
நூ,25
யூ,25
ணீ,23
ரெ,21
யீ,19
ரோ,19
டீ,17
ளெ,16
வொ,16
நே,16
ஃ,15
ழீ,15
பீ,14
னொ,14
லூ,13
தௌி,12
னீ,12
றூ,12
லொ,11
றீ,11
ரீ,10
நை,9
நொ,8
ணே,8
ணோ,8
ளொ,8
டூ,8
லெ,8
ணெ,7
ழே,7
வூ,7
ளோ,6
வௌி,6
லீ,5
ழொ,5
ங,4
௭,4
ஞை,4
ளீ,4
ஞ,3
னூ,3
ஷே,2
கௌ,2
கௌி,2
பௌ,2
ணொ,2
﻿,1
;,1
©,1
ணூ,1
பௌி,1
றுை,1
ஞீ,1
நௌி,1
