letters,count
ம்,127
க,80
ண்,79
வே,72
டா,68
த்,62
ரு,53
த,43
ல்,42
க்,40
ம,39
வா,37
வ,35
ன்,33
தி,27
ங்,26
டு,26
ர்,25
ய்,25
இ,24
கு,24
ற,24
து,23
தா,22
ரி,21
ஞ்,21
ள்,21
று,21
ல,20
ப,19
ய,16
நா,16
ஒ,16
சே,16
சொ,15
ட,14
ன,14
உ,13
ச,13
லி,13
ழ்,13
அ,13
ற்,13
டி,13
மா,12
யி,12
நெ,12
தை,12
ளு,11
ரை,11
போ,11
கா,11
ட்,11
ளி,11
ண,10
ந்,10
லே,10
பெ,10
ளை,10
றா,10
ள,10
கூ,10
சி,9
னை,9
ரோ,9
ப்,9
பு,9
ர,9
பே,9
லா,8
டை,8
ழி,8
தே,8
யா,8
பொ,7
ச்,7
லை,7
எ,7
கொ,7
மு,7
செ,6
ந,6
வு,6
பா,6
வை,5
வி,5
நி,5
ழ,5
ரா,5
கை,5
ஏ,5
கி,5
ஓ,4
யு,4
னி,4
னே,4
ழா,4
மி,4
யை,4
நீ,3
சா,3
சு,3
கெ,3
ணா,3
னோ,3
கோ,3
ணை,3
வீ,3
வெ,3
றி,3
மை,3
தெ,3
ஆ,2
ஊ,2
தோ,2
பி,2
லு,2
கே,2
மே,2
பூ,2
﻿,1
;,1
&,1
யே,1
஠,1
மீ,1
மூ,1
யோ,1
ழை,1
ணி,1
ளா,1
நோ,1
தீ,1
தூ,1
றோ,1
ழு,1
லோ,1
