letters,count
;,1087
&,1078
ன்,503
க,446
த,382
வ,349
ரு,343
ய,292
ம,286
த்,265
ன,238
ற்,226
ந்,223
ர்,222
தி,218
ங்,203
வி,194
ப,193
கு,188
க்,186
ர,180
ட,175
ல,172
மு,172
ம்,168
ற,157
து,156
றி,152
ப்,149
மா,137
று,126
சி,125
பி,122
யி,117
டு,116
ல்,114
டி,112
ச,109
னு,108
ண்,106
கை,98
ட்,94
நி,93
ய்,91
பு,89
வா,88
ந,85
வு,85
மி,79
னை,77
யா,76
கி,74
வெ,74
லை,72
யெ,72
ள்,71
செ,71
யு,70
லி,69
மெ,69
னி,69
ஞ்,67
ணி,66
ரி,64
னே,64
லா,62
ளி,58
ள,57
ழி,57
டை,57
றை,55
கா,50
ண,49
பா,48
சு,47
மே,44
ச்,43
கொ,43
நா,42
தா,42
யே,41
பொ,40
னா,40
மை,39
வே,39
பெ,35
ழு,35
நீ,34
னெ,32
ளே,30
டா,30
போ,29
வை,28
ரா,28
ழ,28
நெ,28
தெ,28
மொ,28
ழ்,26
டே,26
தோ,25
மீ,25
சா,24
தே,24
றா,24
லு,22
யொ,22
ரை,21
யோ,21
தொ,21
சை,20
அ,19
வீ,19
தை,19
இ,18
தீ,18
லே,18
ணு,18
றெ,18
மூ,17
கோ,16
ளு,16
கூ,15
ஞா,14
ளா,14
பே,14
நு,13
லெ,13
கே,12
{,11
},11
ரே,11
லொ,11
ளை,10
சொ,10
னோ,10
றே,10
சோ,9
மோ,9
னீ,9
கெ,9
பூ,9
ழை,9
நூ,8
வ்,8
ணை,8
றோ,8
பீ,8
சே,8
றொ,7
டொ,7
உ,6
வொ,6
சீ,6
ரோ,5
யை,5
சூ,5
நோ,5
ரெ,5
தூ,4
எ,4
றூ,4
னொ,4
வோ,4
டெ,4
ஷா,3
ளெ,3
ஒ,3
றீ,3
ஆ,3
ளொ,3
டோ,2
கீ,2
ழா,2
யீ,2
நே,2
யூ,2
¢,2
ஞே,2
ஓ,2
¤,2
நை,2
ஞ,2
ரொ,2
ணா,2
பை,2
லீ,2
ரூ,2
﻿,1
ஷ,1
ஷே,1
ளூ,1
ஃ,1
ளீ,1
கௌ,1
லோ,1
ணீ,1
தௌ,1
ணெ,1
னூ,1
£,1
ணொ,1
ளோ,1
