letters,count
ம்,3859
ன்,2556
த,2553
க,2265
ந்,1906
தி,1675
த்,1621
க்,1582
ல்,1496
வ,1355
து,1256
ர்,1144
ரு,1079
டு,1061
ய,1011
கு,999
ம,993
அ,967
ண்,943
ப,937
ப்,786
ள்,776
எ,748
கா,743
ட்,737
ட,726
ற,719
டி,706
ன,691
ற்,678
ல,668
ய்,642
வி,635
ர,628
இ,602
று,595
வா,587
மி,578
ச,575
ங்,573
கி,566
றி,562
மை,519
மு,497
உ,496
யா,456
ச்,448
ழ்,447
யி,435
தா,433
நா,429
பு,424
வே,397
சி,394
ரி,387
ந,382
போ,369
ழி,364
லா,357
லை,349
ள,344
யு,341
நி,335
கொ,327
மா,323
தை,322
னை,321
செ,303
ண,284
னி,282
;,277
பா,274
லு,270
பி,267
தே,257
வு,253
பெ,248
னு,247
சு,240
ழ,233
டை,223
யை,219
சொ,213
ளி,211
றை,201
மெ,192
ஆ,191
ஒ,185
மே,180
தெ,176
சா,176
',175
டா,172
வெ,172
ணி,171
வை,166
லி,165
வோ,163
ழு,162
னா,160
கை,158
ரை,155
கூ,150
பே,150
சை,150
யே,149
யெ,149
பொ,148
ளை,143
ஞ்,143
மொ,136
ணை,133
நீ,133
ஏ,127
தீ,118
ளு,113
தொ,113
கே,108
ழை,105
ரா,98
வீ,94
சே,93
தோ,89
றா,86
றே,84
கெ,82
ஓ,80
கோ,79
ஞா,76
லே,75
தூ,68
றோ,67
னே,63
ணு,62
மோ,62
நெ,62
டோ,60
சூ,59
யோ,57
னோ,52
மூ,49
ஊ,48
ளா,47
பூ,47
ளெ,43
சோ,41
னெ,39
ஈ,39
ஜ,38
ரெ,36
சீ,36
நே,33
ழா,32
வ்,31
டே,31
ணா,30
கீ,29
லோ,27
ளே,26
லெ,26
றெ,25
பை,24
ஐ,23
டெ,21
மீ,19
நொ,19
ஜோ,19
நோ,18
ரோ,17
ளோ,17
ரே,17
ஞ,16
வொ,16
நூ,15
றொ,13
ஹி,13
டொ,12
ழெ,12
ஜெ,12
னொ,11
லொ,10
ஸ்,10
ஜா,9
ஷை,9
ஜே,9
நு,8
ரீ,8
ஷ்,6
ரொ,6
ஜீ,5
றூ,5
ணெ,4
லீ,4
ஷ,4
ணீ,3
ரூ,3
ணொ,3
ஹ,3
யூ,3
ஸ,2
லூ,2
ழொ,2
·,2
ஜி,2
ழே,2
ஜ்,2
﻿,1
©,1
ளூ,1
டூ,1
றீ,1
டீ,1
பௌ,1
பீ,1
சௌ,1
யீ,1
ணோ,1
ணே,1
னீ,1
¦,1
