letters,count
ன்,2588
க,1539
த,1526
ம்,1477
ர்,1402
ல்,1182
ந்,1179
வ,1146
த்,1073
ன,948
அ,846
ற்,826
தி,821
து,772
ரு,766
ண்,747
ங்,718
ட,714
ப,712
ய,679
டு,660
க்,656
ம,621
ர,586
கி,546
வி,536
ல,535
மு,528
ற,521
று,500
ள்,483
கு,479
ப்,462
யி,448
டி,446
றி,443
ய்,405
மா,397
இ,380
ரி,375
செ,366
எ,360
பு,357
தா,338
னை,323
லை,320
“,312
”,312
வா,311
ஆ,311
டை,311
உ,291
சி,281
கொ,274
ண,272
யா,255
ட்,255
கா,253
வு,253
கை,253
னி,248
நி,232
ஞ்,228
போ,223
லா,223
வே,223
ச்,216
ழு,216
ள,211
யு,210
தே,203
னு,195
தொ,193
லு,190
பா,179
சூ,177
பி,177
வெ,175
றா,174
மி,173
ந,173
ரை,170
ச,168
மை,167
னா,165
றை,165
மே,154
ழ்,149
ழி,149
தோ,144
நீ,139
லி,138
ஒ,136
ணி,135
தெ,129
ஏ,128
ளி,125
பெ,123
வை,114
யே,112
வீ,110
பொ,109
மெ,108
கோ,106
நா,100
ழ,100
ணை,98
ரா,91
நெ,85
சு,84
தை,82
ளை,79
யெ,78
வ்,76
சை,76
தூ,75
சா,73
றே,71
நோ,70
ளு,70
லோ,70
பூ,69
தீ,67
டா,66
யை,65
¢,65
சே,64
யோ,61
மீ,60
ஈ,59
மூ,55
கெ,54
ஓ,53
கூ,53
றெ,51
னோ,49
ணு,48
மொ,48
னே,43
£,41
கே,40
பே,39
ளா,36
நே,35
னெ,34
டே,34
ழை,34
சீ,30
ணா,30
லெ,29
ஐ,28
றோ,28
ரெ,27
ஞா,26
சொ,25
ஊ,25
ரே,24
சோ,22
ரோ,22
யொ,21
மோ,21
நு,18
நூ,17
வௌ,17
லே,17
டொ,16
¤,16
றொ,15
ழீ,15
ளே,15
ணெ,15
ளெ,12
ரொ,12
டெ,12
டோ,12
வோ,11
லொ,11
வொ,11
கீ,11
ஞை,11
;,10
பை,10
{,9
},9
ஞ,9
யூ,9
·,9
ழா,7
ளோ,7
ணோ,7
னொ,7
நொ,6
ங,5
ரீ,5
லீ,4
வூ,3
ணொ,3
ஔ,3
&,2
ஞெ,2
கௌ,2
றீ,2
தௌ,2
பீ,2
னீ,2
ழே,2
லூ,2
﻿,1
ஸ,1
ஞௌ,1
நௌ,1
ளொ,1
ழெ,1
நை,1
ழொ,1
டௌ,1
மௌ,1
¦,1
டீ,1
ளீ,1
னூ,1
டூ,1
ணூ,1
ஙூ,1
பௌ,1
