letters,count
;,1587
&,1528
த,1097
க,1079
ன்,1074
ம்,781
த்,662
ரு,652
வ,650
ந்,574
க்,567
ய,547
ல்,541
தி,522
ர்,519
ப,497
ம,481
ப்,443
ண்,417
கு,401
ணி,383
ர,381
அ,352
து,332
ல,326
ள்,325
எ,322
ன,304
னே,302
நா,300
கை,299
ற்,296
ங்,290
ய்,287
ட,286
டு,276
னை,250
வா,236
டி,236
வி,233
று,230
லா,225
பா,220
ற,215
மு,211
பு,208
கி,198
ச,197
வே,193
மா,190
லை,187
உ,184
தா,182
ண,178
கா,175
யி,169
செ,166
நி,165
ந,162
றி,160
யா,159
தே,155
இ,151
நீ,148
ட்,145
ச்,143
யே,140
ளி,136
சி,134
ரி,134
னு,131
னி,124
பி,115
ள,115
ழி,111
ஆ,101
தை,99
ழு,98
ழ,98
யு,98
கொ,92
ழ்,91
பெ,89
றை,85
டை,85
ஞ்,82
சு,81
சே,80
கே,79
வு,78
போ,76
மை,76
ரா,74
பொ,74
மி,73
லி,73
னா,71
ரை,69
ளை,66
தெ,62
[,61
],61
சொ,60
வை,59
தோ,59
ணை,57
மே,57
ஏ,55
லு,55
லே,55
தொ,53
யை,52
கோ,51
மெ,51
ஒ,49
றா,49
ஓ,48
கூ,43
டே,43
ளு,43
யெ,42
சா,42
தீ,41
வீ,40
பே,40
வெ,37
ளா,37
டா,36
ரெ,35
பூ,35
னோ,34
சூ,33
மூ,33
சை,32
னெ,31
மோ,31
லோ,29
ழை,28
றே,27
',26
நெ,26
ணு,26
தூ,24
வ்,21
யோ,20
ஈ,20
சோ,20
ஞா,19
றெ,18
ஐ,18
மொ,17
சீ,17
ரே,16
நோ,15
ணா,15
கீ,14
கெ,14
றோ,13
மீ,13
ஜெ,13
நூ,12
பை,12
ஜே,12
{,11
},11
ணே,11
நே,11
ங,11
ஜ,10
வோ,10
லெ,10
டோ,10
ளே,10
ஊ,9
டெ,9
ரோ,9
டொ,9
யீ,8
நு,8
ழா,7
லீ,7
றொ,7
லொ,6
ஃ,6
யொ,5
ரொ,5
”,4
ளோ,4
னொ,4
ஸ்,3
ணெ,3
ரூ,3
னீ,3
ஷ,3
ஞ,3
பீ,3
ளெ,3
னூ,3
ரீ,2
நொ,2
ஜி,2
லூ,2
ஷி,2
ழோ,2
﻿,1
ஷே,1
ணீ,1
ழெ,1
ஹ,1
பௌ,1
ஜு,1
ஔ,1
ளூ,1
ளொ,1
வொ,1
ழே,1
ணோ,1
றூ,1
நை,1
