letters,count
க,5896
ன்,5723
க்,5386
ம்,4605
து,4013
த,3888
த்,3883
வ,3811
ப்,3570
ட்,3387
ல்,3188
ப,3004
ர்,2916
அ,2864
ரு,2827
டி,2642
டு,2521
கு,2470
ட,2406
ந்,2369
இ,2274
ண்,2183
மா,2069
எ,1977
போ,1970
ங்,1919
ய,1902
தி,1884
ல,1731
ள்,1702
ம,1658
தா,1570
ர,1497
கா,1454
கி,1452
சி,1442
ன,1418
வி,1411
னா,1289
யா,1254
பா,1244
ரி,1212
ச,1084
கொ,1079
ற,1076
ஒ,1041
ச்,1035
யி,995
பி,984
ஆ,920
மு,915
டா,851
',816
ய்,794
சா,769
று,750
பு,717
வா,717
லை,682
னை,660
நி,650
ற்,636
னு,632
தை,631
ளை,587
நா,584
லா,561
ள,543
பே,538
யு,535
லு,535
வே,531
உ,527
லி,519
சொ,516
வு,515
ந,497
கே,475
கை,468
ளி,447
கூ,447
ஸ்,444
டை,436
றி,433
ண,429
சு,419
யை,384
ழு,362
மி,357
செ,354
ளு,338
ணு,337
ஏ,336
னி,332
றா,332
ரா,330
யே,330
பெ,320
நீ,317
ரை,309
வை,289
ணி,255
கோ,249
ழ,248
மே,248
டே,239
வெ,227
தோ,223
தெ,221
மை,220
ஞ்,211
தே,210
யோ,197
வீ,192
மீ,192
ளா,180
ழை,159
சே,157
ழி,156
ஊ,155
றை,147
ஷ,146
மூ,143
னே,139
ஓ,136
லே,133
ஜ,131
பொ,128
பை,125
ரே,122
ஜா,120
தூ,111
ணை,108
நெ,106
லீ,106
ளே,104
சை,100
சீ,98
ரோ,97
நே,89
ணா,88
வ்,87
தொ,80
ரெ,79
கெ,72
ழ்,71
மோ,71
றே,65
ரூ,63
னோ,63
ளோ,61
;,58
நோ,56
தீ,55
ஷ்,54
டீ,54
வோ,52
லோ,51
சோ,46
ஞ,44
ழா,43
டோ,42
மொ,42
யெ,41
கீ,40
னொ,35
ஐ,35
மெ,34
ஸி,34
ஜி,33
றோ,33
யூ,32
சூ,30
பூ,30
றீ,26
வொ,26
பீ,25
ஜெ,21
ஸீ,21
டெ,20
ழே,19
ஹ,18
லெ,18
னீ,17
ஸா,17
நூ,15
ஞா,15
ரீ,14
&,13
{,11
},11
ஸ,11
ஜை,11
ஷி,10
நொ,10
ஈ,10
ணீ,10
ஹோ,9
மௌ,9
ளூ,8
னெ,8
நு,8
ஸு,8
ஜோ,7
ணெ,7
ஜொ,6
ஹெ,6
ஜீ,6
ணோ,5
ரொ,5
லூ,5
ஜ்,5
டூ,4
ஸை,4
ஃ,3
லொ,3
ஞை,3
கௌ,3
ஜே,3
னூ,3
ளெ,3
ஜு,2
ழெ,2
நை,2
ஷை,2
வூ,2
றூ,2
﻿,1
ணே,1
டொ,1
ஸூ,1
ஔ,1
ஹா,1
யொ,1
ஷீ,1
ஷூ,1
ஷா,1
ஸோ,1
ஸெ,1
ரௌ,1
