letters,count
ன்,5083
க,4198
ம்,3690
வ,3479
க்,3343
ர்,3333
அ,3068
;,3002
&,3001
த,2953
து,2265
கு,2167
ல்,2158
த்,2099
எ,2036
ப்,2019
ரு,2004
ந்,2000
ள்,1977
ட,1536
டு,1464
இ,1416
ப,1352
ண்,1303
ட்,1266
ன,1255
ம,1196
கி,1174
உ,1161
ய,1158
தி,1155
ங்,1106
று,1070
வி,1056
பி,1033
ஆ,1005
ற்,1001
தா,967
டி,905
ர,904
கா,789
பு,744
நா,720
யி,719
தை,667
யா,663
ரி,652
ற,651
வா,626
ளை,621
செ,602
கொ,599
யு,595
ய்,581
ல,560
லை,539
வு,526
மு,526
னி,524
னை,524
பெ,518
னா,514
ழு,464
வே,463
றா,458
ரா,455
பா,454
கோ,449
ச்,426
ளி,412
ச,407
ளு,403
னு,401
றி,399
ஏ,376
டை,375
டா,365
போ,365
மா,359
லி,350
நீ,347
ரை,342
ஒ,327
ள,327
சா,323
சே,320
லா,312
மி,309
சி,308
கே,305
பொ,297
வை,283
ந,276
லு,274
யோ,270
யே,269
மை,267
நி,251
றை,243
ண,242
ழி,241
கை,234
பே,231
மே,219
தோ,212
யை,207
நோ,195
சொ,187
கூ,184
ழ,182
வெ,176
ழ்,172
ளா,152
ழை,146
வோ,146
ணி,140
வ்,137
தே,130
சு,123
ணு,112
வீ,110
ஈ,105
மூ,104
ரே,98
பை,97
ரோ,96
தெ,92
மீ,90
றே,89
தீ,88
னெ,84
னே,83
தொ,82
லே,82
ஓ,78
ஸ்,78
ஞ்,74
னோ,73
ளே,68
மோ,65
ணை,59
சோ,58
மெ,58
டே,58
மொ,58
ளோ,57
லோ,56
தூ,56
றெ,55
ஊ,51
கெ,51
நூ,48
நே,45
சை,38
ரெ,38
யூ,33
ணீ,32
ரூ,30
ஜ,27
பீ,27
யெ,26
நெ,24
கீ,22
சூ,19
ழா,18
பூ,16
ணா,15
வொ,15
டீ,15
ஞ,15
சீ,14
றோ,14
டோ,13
ணூ,13
நு,13
றொ,11
றீ,10
ஙு,9
ளெ,9
னொ,8
லூ,8
னூ,8
லெ,6
ணோ,5
டெ,5
லொ,5
னீ,4
வூ,4
¡,3
“,3
ழே,3
ணெ,3
றூ,3
நை,3
ஞா,3
£,2
யீ,2
¥,2
ளீ,2
நொ,2
﻿,1
ரொ,1
ஸா,1
ளூ,1
¨,1
டொ,1
