letters,count
க,1281
ம்,1241
ன்,1176
க்,1128
த்,910
து,882
ல்,840
த,833
ப்,716
கு,710
ரு,583
ந்,562
இ,560
ள்,520
கி,513
தி,510
அ,482
வ,480
ப,471
டு,464
எ,455
ட்,450
வி,411
ற,387
ர்,382
ன,376
ம,365
ய,357
டி,351
ட,331
ர,330
கா,310
ண்,301
தா,277
லை,275
று,266
யி,262
ற்,258
ல,258
தை,254
ங்,250
உ,247
ய்,232
ச,226
மு,224
பா,224
சி,215
போ,210
பி,208
வா,200
ச்,196
பு,195
ஒ,194
யு,193
நா,178
மா,176
ழு,176
நி,175
டை,169
ளி,162
னை,160
யா,148
ந,142
ளை,142
வு,140
றி,139
ரி,138
கொ,131
னி,125
வை,124
ள,120
சு,119
ளு,115
',112
லு,112
லா,112
வெ,111
கை,106
லி,102
ழ,98
பூ,97
மி,96
னு,94
ஆ,91
வே,87
ண,81
பெ,77
மே,77
றை,76
பொ,72
தொ,72
கூ,72
ரை,71
யை,70
டா,69
நீ,68
ழி,66
செ,63
தே,61
னா,61
றா,60
கோ,56
ரா,53
மூ,53
சா,52
தெ,51
சொ,50
மை,47
தோ,46
பே,45
சோ,43
ஞ்,43
சை,41
ழை,41
ணி,38
லே,38
றே,36
ஏ,35
கே,35
ஓ,33
வௌி,32
சூ,32
நே,30
நெ,29
மீ,29
ஞ,28
ழ்,26
மெ,26
வீ,24
ஊ,24
பை,23
தூ,22
திாி,21
ஈ,20
சே,20
யே,20
மொ,20
வ்,20
ணு,19
யோ,18
யெ,18
ரோ,18
தீ,17
ஸ்,16
ளா,16
நோ,15
ளே,15
தொி,14
னே,14
ணா,13
நு,13
டே,13
னொ,12
வோ,11
கெ,11
ஞா,10
புாி,9
கீ,9
நூ,9
னோ,9
சீ,9
;,8
லூ,8
மோ,8
பாி,8
றெ,8
ணை,8
ஜ,7
ழா,7
றோ,7
யூ,6
வொ,6
ஷ்,6
ஷை,6
பீ,6
டெ,6
வாி,5
லெ,5
ரே,5
டோ,5
ரெ,5
சாி,4
பிாி,4
தௌி,4
லோ,4
ணீ,4
னெ,4
ஜா,4
காி,3
லொ,3
ஃ,3
ஜீ,3
எாி,3
மாாி,3
யீ,3
உாி,3
ளெ,3
சூாி,3
யாாி,3
ணெ,3
றொ,2
நொ,2
ஜ்,2
வாாி,2
காீ,2
நௌி,2
சிாி,2
ஸி,2
ணோ,2
பாாி,2
ஷ,2
யொ,2
ணூ,2
டீ,2
ஐ,2
﻿,1
&,1
©,1
தாாி,1
ஞாி,1
குாி,1
யாி,1
ஊாி,1
ஹு,1
ஜோ,1
காாி,1
கோாி,1
லாி,1
அாி,1
சொாி,1
னூ,1
வூ,1
துாி,1
டொ,1
ரொ,1
நாி,1
தைாி,1
ளோ,1
தாி,1
பொி,1
ழே,1
லீ,1
நை,1
ணே,1
ஷி,1
றூ,1
மௌ,1
ஷா,1
னீ,1
