letters,count
ன்,6356
ம்,5612
க,5307
த,4669
ய,3964
ல்,3915
து,3516
ர்,3324
வ,3249
த்,2929
ந்,2828
அ,2790
க்,2580
ப,2564
கு,2550
ரு,2487
ம,2374
இ,2031
ண்,2023
எ,2018
வி,2005
ப்,1939
டு,1923
ள்,1900
ட,1880
;,1876
று,1858
ன,1857
தி,1827
ற,1824
ற்,1739
ல,1700
ங்,1685
லை,1610
யி,1518
ர,1502
னை,1502
உ,1469
பு,1412
&,1407
கி,1347
யு,1341
டி,1299
ரி,1199
டை,1191
றி,1185
மு,1144
ட்,1102
ந,1071
ய்,1056
லி,1050
பி,1039
சி,1027
கா,1014
வா,992
யா,917
செ,903
ழி,862
பெ,857
ளி,826
மா,796
ஆ,795
பா,755
நி,746
கொ,739
ள,736
ச்,721
ரை,706
ளை,702
பொ,685
ழ,665
தா,644
மை,628
றை,622
நெ,600
ழு,594
னு,588
ஞ்,585
வு,578
னி,577
கை,570
போ,568
ஒ,567
லு,565
தோ,551
கூ,533
நா,519
ண,513
வே,503
வெ,500
',490
நீ,479
மி,469
னா,467
ழ்,454
சு,438
ணி,415
யை,362
லா,360
தொ,335
ழை,316
தே,308
றா,299
தை,294
சே,279
வை,273
ரா,270
கோ,254
சொ,246
பூ,240
ச,238
ஊ,236
ஏ,225
மே,220
தெ,218
சை,210
சூ,200
மொ,198
ளா,195
டா,188
மெ,170
சா,169
வீ,161
ளு,156
ணை,155
ஓ,155
யொ,149
நு,144
யோ,134
ஈ,132
வ்,126
னே,123
பை,121
கெ,119
லே,117
கே,116
நோ,116
யே,108
மூ,101
ணு,98
யெ,97
பே,91
[,90
],90
மீ,83
தீ,80
தூ,78
ஞா,69
மோ,65
றோ,62
ரே,58
சோ,57
றே,51
லோ,51
லெ,49
ணா,48
ழா,47
னொ,46
சீ,45
னோ,44
ஐ,43
வோ,41
ழீ,40
னெ,39
றூ,39
ணே,38
ங,38
ஃ,36
ஞி,35
ரீ,35
நூ,33
லொ,33
ளெ,33
நே,32
ஞ,31
ரெ,31
ரூ,31
ளே,30
கீ,25
வொ,25
ஞெ,25
நொ,24
றெ,23
ரொ,23
ரோ,21
யூ,20
ளோ,20
றீ,18
டெ,17
–,17
பீ,17
வூ,17
டே,16
’,16
டூ,15
றொ,14
ளொ,14
னூ,12
ணெ,12
டோ,12
யீ,12
{,11
},11
டொ,10
லூ,9
ஞை,9
ளீ,8
ளூ,8
‘,8
டீ,7
ணீ,5
“,4
லீ,4
ழூ,4
கௌ,4
ணோ,4
திா,3
யைு,2
ணூ,2
ணொ,2
தை்,2
ோ,2
﻿,1
ஹ,1
டிி,1
னீ,1
ழே,1
ழொ,1
|,1
கி்,1
ழுி,1
கை்,1
வ்ா,1
ஐா,1
ஊா,1
ணே்,1
