words,count,book
&;,49,pmuni0392_02.html
வள்ளி,23,pmuni0392_02.html
கிழவர்,16,pmuni0392_02.html
},12,pmuni0392_02.html
{,7,pmuni0392_02.html
துணை,6,pmuni0392_02.html
;,5,pmuni0392_02.html
பிள்ளை,5,pmuni0392_02.html
௨,5,pmuni0392_02.html
{;,4,pmuni0392_02.html
கல்யாணம்,4,pmuni0392_02.html
வள்ளிகிழவர்,4,pmuni0392_02.html
மானிடத்தில்,4,pmuni0392_02.html
இரு,4,pmuni0392_02.html
பொருள்,4,pmuni0392_02.html
மான்,4,pmuni0392_02.html
வாக்குவாதம்,3,pmuni0392_02.html
வள்ளிமலைத்,3,pmuni0392_02.html
திருப்புகழ்ச்,3,pmuni0392_02.html
சுவாமிகள்,3,pmuni0392_02.html
விருப்பத்தின்படி,3,pmuni0392_02.html
நின்றாண்டி;,3,pmuni0392_02.html
ஆவதும்,3,pmuni0392_02.html
மானைத்,3,pmuni0392_02.html
என்ன,3,pmuni0392_02.html
வைத்தவர்,3,pmuni0392_02.html
மனம்,3,pmuni0392_02.html
தாயறியாக்,3,pmuni0392_02.html
வேடனையே,3,pmuni0392_02.html
இடது,3,pmuni0392_02.html
கையில்,3,pmuni0392_02.html
வ,2,pmuni0392_02.html
சு,2,pmuni0392_02.html
செங்கல்வராய,2,pmuni0392_02.html
எழுதிய,2,pmuni0392_02.html
&,2,pmuni0392_02.html
கும்மிப்,2,pmuni0392_02.html
பாட்டு,2,pmuni0392_02.html
இயற்றியது,2,pmuni0392_02.html
மார்ச்,2,pmuni0392_02.html
சென்னை,2,pmuni0392_02.html
திருத்தணிகேசர்,2,pmuni0392_02.html
சிவமயம்,2,pmuni0392_02.html
முகவுரை,2,pmuni0392_02.html
திருத்தணிகேசரையே,2,pmuni0392_02.html
வள்ளியம்மையின்,2,pmuni0392_02.html
நினைந்து,2,pmuni0392_02.html
கணபதி,2,pmuni0392_02.html
வந்தாண்டி,2,pmuni0392_02.html
கிழவனாய்,2,pmuni0392_02.html
என்றாண்டி;,2,pmuni0392_02.html
என்றாண்டி,2,pmuni0392_02.html
தாகத்தைத்,2,pmuni0392_02.html
யுண்டு,2,pmuni0392_02.html
கண்டு,2,pmuni0392_02.html
வேலு,2,pmuni0392_02.html
திருப்புகழ்,2,pmuni0392_02.html
வாக்கு,2,pmuni0392_02.html
முதற்,2,pmuni0392_02.html
தரித்து,2,pmuni0392_02.html
முருகர்,2,pmuni0392_02.html
நாடுவது,2,pmuni0392_02.html
ஞானநிலை,2,pmuni0392_02.html
விரே,2,pmuni0392_02.html
சேய்,2,pmuni0392_02.html
பாதியுடல்,2,pmuni0392_02.html
காதலுறல்,2,pmuni0392_02.html
நீதி,2,pmuni0392_02.html
மயிலே,2,pmuni0392_02.html
புண்ணியம்,2,pmuni0392_02.html
மால்தருதி,2,pmuni0392_02.html
தீய,2,pmuni0392_02.html
தீயுமுடல்,2,pmuni0392_02.html
செந்நிறத்துச்,2,pmuni0392_02.html
பாயவரு,2,pmuni0392_02.html
வேற்றுமுலை,2,pmuni0392_02.html
குழந்தை,2,pmuni0392_02.html
குருவிலாத,2,pmuni0392_02.html
காயறியாக்,2,pmuni0392_02.html
கொக்கறுத்த,2,pmuni0392_02.html
வேடனுரு,2,pmuni0392_02.html
வேடர்மகள்,2,pmuni0392_02.html
தேய்மதி,2,pmuni0392_02.html
சிவன்,2,pmuni0392_02.html
இடத்தில்,2,pmuni0392_02.html
வந்த,2,pmuni0392_02.html
மலையைப்,2,pmuni0392_02.html
ஏந்தப்பட்டு,2,pmuni0392_02.html
மடு,2,pmuni0392_02.html
ஐயகோ,2,pmuni0392_02.html
பாக்கியம்,2,pmuni0392_02.html
கனி,2,pmuni0392_02.html
கரு,2,pmuni0392_02.html
வேள்,2,pmuni0392_02.html
உரு,2,pmuni0392_02.html
சூழும்,2,pmuni0392_02.html
வேட்டுவ,2,pmuni0392_02.html
விரும்பும்,2,pmuni0392_02.html
﻿,1,pmuni0392_02.html
தணிகைமணி,1,pmuni0392_02.html
ராவ்பஹதூர்,1,pmuni0392_02.html
வசு,1,pmuni0392_02.html
செங்கல்வராயபிள்ளை,1,pmuni0392_02.html
],1,pmuni0392_02.html
[,1,pmuni0392_02.html
விலை,1,pmuni0392_02.html
காசு,1,pmuni0392_02.html
பாரி,1,pmuni0392_02.html
அச்சகம்,1,pmuni0392_02.html
உ,1,pmuni0392_02.html
காதலித்து,1,pmuni0392_02.html
மணஞ்செய்த,1,pmuni0392_02.html
பத்தித்,1,pmuni0392_02.html
திறத்தையே,1,pmuni0392_02.html
உருகும்,1,pmuni0392_02.html
பெரும்,1,pmuni0392_02.html
பேறு,1,pmuni0392_02.html
வாய்ந்திருந்த,1,pmuni0392_02.html
ஸ்ரீலஸ்ரீ,1,pmuni0392_02.html
சச்சிதாநந்த,1,pmuni0392_02.html
திருப்புகழ்ச்சுவாமிகள்,1,pmuni0392_02.html
ஆம்,1,pmuni0392_02.html
ஆண்டில்,1,pmuni0392_02.html
இயற்றப்பட்டது,1,pmuni0392_02.html
இந்நூல்,1,pmuni0392_02.html
வசுசெங்கல்வராய,1,pmuni0392_02.html
வேங்கடராமன்,1,pmuni0392_02.html
தெரு,1,pmuni0392_02.html
ராஜா,1,pmuni0392_02.html
அண்ணாமலைபுரம்,1,pmuni0392_02.html
யழகினைக்,1,pmuni0392_02.html
கேட்டாண்டி,1,pmuni0392_02.html
அவள்,1,pmuni0392_02.html
மையல்,1,pmuni0392_02.html
வலையிலே,1,pmuni0392_02.html
வீழ்ந்தாண்டி;,1,pmuni0392_02.html
கள்ள,1,pmuni0392_02.html
வேடத்தைப்,1,pmuni0392_02.html
புனைந்தாண்டிவேடக்,1,pmuni0392_02.html
கன்னியை,1,pmuni0392_02.html
உன்னியே,1,pmuni0392_02.html
நொந்தாண்டி,1,pmuni0392_02.html
நாடுந்,1,pmuni0392_02.html
தணிகையை,1,pmuni0392_02.html
விட்டாண்டிநல்ல,1,pmuni0392_02.html
நாளாம்,1,pmuni0392_02.html
இதென்றே,1,pmuni0392_02.html
நடந்தாண்டி;,1,pmuni0392_02.html
காடும்,1,pmuni0392_02.html
