letters,count
ம்,596
ன்,445
ர்,416
க,346
த,323
ல்,311
த்,304
அ,293
வ,256
து,235
க்,222
தி,221
கு,210
ந்,206
ண்,188
ம,186
ரு,185
ப,178
எ,176
இ,150
ய,149
ர,142
ள்,138
ப்,136
று,136
ய்,131
ற்,128
ல,116
உ,115
ற,110
டு,109
ங்,107
னை,106
ட,105
ஆ,103
வி,99
பு,96
டி,94
தா,83
மு,83
ன,83
யா,81
றி,80
ச,78
ந,74
வா,73
யி,71
லா,71
கி,71
நி,70
ண,69
கொ,67
ஒ,65
மா,65
செ,65
ரை,63
டை,63
மே,60
ரி,60
பி,59
சி,57
போ,56
கா,55
லை,52
ச்,51
தே,50
னு,50
நா,48
ட்,48
பா,48
சு,47
பொ,46
ழ்,44
ள,41
னி,40
நீ,40
பெ,40
ழி,39
கே,38
யே,36
ஓ,35
ளி,34
மூ,33
மை,33
ழு,32
யு,31
சே,31
ஏ,30
மி,29
ணி,29
ரே,29
கோ,28
ஞ்,28
வே,28
நெ,26
தொ,26
டா,26
னே,26
றா,26
தீ,25
ரா,23
கை,23
மெ,23
லு,23
லி,22
பூ,21
ணை,21
ழ,20
பே,19
சா,19
நூ,18
சொ,18
ளை,18
வெ,18
ஈ,17
ஐ,17
வ்,17
னா,16
யோ,15
ளு,15
தெ,15
வு,15
வை,14
தோ,14
தை,14
சை,14
வீ,13
றை,13
யை,12
ணு,12
ரோ,11
ளே,11
ளா,11
மொ,11
',10
சோ,9
நே,8
சீ,8
லே,8
ணா,8
டே,7
தூ,7
சூ,7
லோ,7
கூ,6
டீ,6
மோ,6
ணோ,6
ரொ,6
பை,5
ஞா,5
ழை,4
றே,4
ஊ,4
றோ,4
மீ,4
ழா,4
;,3
கீ,3
ளோ,3
நோ,3
நு,3
வோ,3
கெ,3
©,2
&,2
வொ,2
ணே,2
நை,2
யீ,2
ரூ,2
﻿,1
றொ,1
னொ,1
நொ,1
ரீ,1
டோ,1
னோ,1
பீ,1
ஞ,1
றீ,1
ணீ,1
£,1
ளீ,1
ஜி,1
வூ,1
·,1
