letters,count
ன்,5685
க,5037
ம்,4534
க்,4395
த்,4125
வ,3750
த,3714
து,3546
ல்,3300
ந்,3247
ர்,3038
தி,3030
அ,2919
ரு,2816
ப,2626
ப்,2517
கு,2411
ர,2385
ள்,2108
எ,1945
ட்,1846
வி,1835
ட,1762
கி,1743
ன,1722
ண்,1715
இ,1713
ய,1701
ம,1694
டி,1663
டு,1532
தா,1442
ச,1391
று,1376
ங்,1225
யி,1221
மா,1148
போ,1085
கா,1084
ற்,1053
சி,995
ரி,987
யா,970
கொ,933
ற,912
உ,892
ல,879
பா,819
பி,799
ய்,770
ளி,760
னா,760
ச்,741
டை,703
வே,657
யு,650
வா,640
லை,635
மு,634
றா,634
ஆ,605
ரா,587
ள,584
னை,566
தை,563
லி,559
டா,550
பு,545
ஒ,522
செ,506
றி,505
ளு,490
னு,490
கே,478
நா,475
லா,460
ரை,436
ந,435
ளை,430
யை,403
நி,399
ழ,389
பொ,383
சொ,375
தே,374
லு,371
ண,354
தெ,338
மி,336
றை,333
வு,312
கை,299
பெ,293
சு,285
தோ,254
வெ,235
நீ,234
வை,229
சா,227
மே,227
ஏ,223
னி,221
ஜா,217
ணி,212
கூ,212
வீ,211
ழி,210
ஜ,207
சை,201
வ்,198
ழு,196
;,175
பே,173
யே,166
தூ,162
கோ,161
மை,154
லே,154
சோ,154
னே,150
ஞ்,145
றே,139
யோ,138
சே,137
ஓ,136
பூ,135
ஷ,134
',127
தீ,126
ழ்,126
ளா,125
நே,125
மெ,123
தொ,110
மொ,107
ழை,83
ணை,81
மீ,80
மூ,79
ணு,78
யூ,75
டே,75
ஸ்,75
நெ,74
நோ,72
கெ,71
ளே,70
யெ,68
ரோ,65
பை,56
ஷ்,54
ரே,51
ஜ்,47
மோ,46
லோ,44
னோ,42
சூ,42
கீ,41
வோ,40
ரொ,40
ணீ,38
ஐ,34
ணா,33
ஞா,32
ரீ,31
சீ,30
னொ,30
றோ,29
பீ,29
றீ,29
வொ,29
ரெ,29
ஊ,29
ழே,24
ஈ,20
டீ,18
ஹா,15
ளோ,14
யொ,14
லெ,13
டெ,13
நூ,12
ளெ,11
ஜோ,11
னீ,11
னெ,10
ஜை,10
டோ,9
பௌ,9
ஞை,8
றொ,8
ழா,8
றெ,8
டூ,7
சௌ,7
ரூ,7
ஷி,7
டொ,5
ணே,5
ஷே,5
ஷு,5
நு,5
ஸு,4
யீ,4
ஜொ,4
ஜீ,4
ஷா,4
ஹோ,3
ஜே,3
நொ,3
ஹ,3
ஸா,3
ணெ,3
ஸ,3
ஷை,3
ணோ,3
றூ,2
மௌ,2
ழெ,2
லீ,2
ஞ,2
ஜெ,2
லொ,2
﻿,1
&,1
யௌ,1
கௌ,1
ளீ,1
ஸி,1
னூ,1
